p,r,w,v,T
14,119,23,1,101
14,77,20,1,121
12,58,19,3,138
19,19,21,4,159
13,171,22,4,144
16,39,20,1,196
17,173,17,1,152
18,100,17,1,134
22,80,23,1,159
15,20,22,1,183
12,61,25,1,158
16,61,16,1,107
20,129,19,2,173
17,62,19,1,126
15,157,17,2,150
20,315,17,3,183
14,185,23,1,189
16,106,21,1,140
11,160,21,2,108
19,43,21,1,181
20,22,23,2,157
16,136,19,2,175
18,22,16,3,135
16,88,23,1,125
18,222,18,2,107
17,67,22,3,131
17,337,21,4,150
18,68,24,3,132
13,199,16,1,122
9,114,24,1,166
16,144,19,1,191
16,116,18,1,135
26,46,16,2,123
15,70,16,2,149
15,352,17,4,163
26,47,23,1,148
14,208,25,1,118
21,72,20,1,193
22,120,16,1,108
15,362,19,2,165
18,213,18,1,119
17,24,25,2,182
17,49,19,2,143
23,25,24,1,143
14,217,21,1,186
17,50,16,4,146
16,157,18,3,121
18,221,18,1,186
12,101,25,4,147
18,102,22,1,186
29,192,18,3,168
10,386,19,1,128
6,129,18,1,181
9,26,25,1,128
17,392,16,2,170
16,131,21,3,190
14,79,25,2,143
3,53,23,1,154
14,267,23,1,127
17,27,22,3,194
23,54,19,1,126
15,169,23,4,172
16,272,23,2,154
21,273,17,3,147
13,274,25,2,116
11,55,20,1,112
33,416,25,1,159
16,28,17,2,176
13,280,19,2,194
13,176,23,2,120
7,212,22,2,153
11,85,21,4,200
22,214,21,2,164
33,179,17,2,178
16,431,19,2,115
17,116,23,3,124
15,29,20,1,110
16,437,17,3,145
13,293,23,2,115
12,29,18,4,150
18,222,20,1,118
7,223,22,3,180
13,224,24,1,193
15,60,17,1,116
16,150,16,3,111
24,189,21,1,110
20,455,19,1,151
17,61,20,3,149
20,61,23,1,121
16,31,21,2,145
18,31,22,3,185
14,465,16,3,120
21,233,23,2,125
15,312,23,2,118
19,235,25,2,119
20,236,20,1,143
17,158,21,1,153
17,318,25,1,178
21,128,17,1,173
14,64,25,1,114
21,281,16,1,131
12,32,25,1,124
24,486,22,1,134
11,130,20,2,108
20,327,16,2,108
15,33,21,1,178
18,132,24,1,111
15,289,24,1,116
17,208,19,1,123
14,208,20,1,190
12,209,25,3,180
15,134,16,2,180
7,295,23,3,160
12,102,20,2,123
6,255,21,3,200
19,213,16,2,122
21,343,21,2,151
16,344,17,3,120
18,259,19,1,193
17,173,25,3,145
17,174,20,2,149
16,70,17,1,125
16,307,25,1,167
12,352,17,3,189
9,35,23,1,183
17,354,22,2,115
16,267,21,1,172
10,179,16,2,147
10,143,22,1,178
17,540,16,3,144
26,271,21,2,153
24,226,16,2,121
18,318,23,2,170
15,36,25,1,127
15,320,21,1,174
23,74,21,3,194
15,553,18,3,172
20,185,22,2,106
17,74,19,1,137
8,280,22,2,169
19,281,22,1,119
16,150,19,1,166
15,75,16,1,113
27,38,23,1,153
12,237,18,1,163
11,333,23,2,183
19,334,18,3,195
16,115,25,1,194
16,240,16,1,125
18,338,20,3,148
7,339,25,3,172
16,340,18,2,159
14,585,22,1,141
20,293,16,1,101
8,343,22,1,165
16,246,19,1,151
15,158,21,4,141
16,40,16,1,157
18,40,25,1,164
18,200,23,4,188
19,120,16,1,189
29,161,20,1,100
16,252,23,3,115
18,121,17,2,130
12,254,21,2,180
16,122,20,1,144
13,122,21,1,110
29,82,24,1,133
13,205,19,1,136
23,361,20,3,101
20,41,25,1,172
16,363,21,1,194
13,42,25,3,100
18,365,22,2,118
22,168,21,1,130
13,84,25,2,157
13,316,17,1,199
21,423,17,2,152
18,85,17,3,182
15,372,18,2,140
15,171,18,1,116
16,43,25,2,180
17,376,16,1,106
19,172,18,2,113
13,270,19,3,159
20,130,23,1,199
16,130,21,3,120
16,131,16,2,181
16,87,20,2,107
12,384,19,1,137
13,660,25,3,128
18,221,21,1,196
13,442,23,1,196
23,333,16,2,131
16,668,19,3,180
20,45,25,2,161
14,90,22,1,109
17,449,16,2,151
19,675,21,2,110
26,135,20,1,164
16,181,17,1,122
9,227,24,3,194
8,228,25,3,200
15,228,20,2,108
26,183,21,1,178
17,230,19,1,136
14,461,23,1,139
12,347,17,1,129
16,139,25,5,143
9,232,23,1,166
14,140,19,1,175
16,701,17,1,148
12,234,20,2,165
16,188,22,4,137
24,707,16,2,138
14,354,22,1,123
17,474,24,1,105
16,238,22,1,140
15,48,22,2,195
25,96,18,1,114
7,144,18,1,153
16,721,21,1,110
15,422,24,1,197
15,145,23,5,146
19,97,17,2,154
23,425,23,1,201
16,731,17,1,134
23,195,16,1,132
13,245,22,2,158
13,368,17,2,185
16,308,24,3,163
29,740,20,3,154
16,433,19,2,122
13,310,16,2,111
16,50,18,1,115
