p,r,w,v,T
16,122,9,2,176
29,31,11,3,102
20,192,12,2,166
15,31,12,1,141
13,155,9,2,174
23,93,9,1,191
17,94,12,2,149
14,470,9,2,153
16,197,14,1,183
15,316,9,1,182
15,198,14,5,170
8,279,12,1,105
18,480,14,1,104
6,241,14,1,161
11,129,14,1,199
14,202,9,4,166
14,130,14,2,185
16,33,14,2,188
11,33,12,2,188
16,66,11,1,118
15,99,12,1,186
18,132,14,1,137
14,249,10,1,145
8,33,10,1,183
14,293,10,3,122
9,134,10,1,122
7,211,11,1,137
14,212,13,1,106
13,510,12,1,167
19,341,13,2,192
22,257,13,1,194
17,258,10,1,155
19,69,13,2,114
1,35,14,3,137
3,104,13,2,168
9,305,12,1,118
22,105,12,3,151
12,263,12,2,188
30,141,10,1,156
9,106,11,1,193
2,106,12,2,131
22,107,12,3,138
13,313,10,2,149
11,36,14,3,147
13,180,10,3,154
16,542,10,2,191
15,317,12,1,178
11,36,14,2,129
14,110,10,1,193
16,110,9,1,113
20,368,14,2,186
14,369,12,3,187
14,370,11,2,178
15,149,10,2,196
12,186,10,1,111
16,234,12,1,144
14,75,9,1,177
10,38,12,2,113
16,283,10,2,107
16,379,10,1,153
21,76,13,1,156
14,38,10,1,103
14,38,12,1,119
18,384,10,2,193
8,337,12,1,136
13,39,11,2,178
14,116,11,2,200
10,78,13,1,114
7,390,13,3,120
15,587,9,2,200
18,118,13,3,199
21,591,10,2,165
14,40,14,1,105
16,297,9,1,106
15,119,11,1,146
17,599,9,4,197
13,40,12,1,108
15,351,11,4,101
18,403,14,1,173
18,253,9,1,128
18,81,9,1,145
18,610,13,1,149
16,612,9,1,200
3,164,13,2,160
15,359,9,1,160
24,165,11,2,197
16,310,14,4,177
15,259,14,2,131
14,312,13,2,174
5,312,11,2,139
16,261,10,1,171
15,126,13,2,102
18,368,10,4,167
16,369,10,2,111
22,85,13,2,111
11,212,9,2,114
16,170,13,1,139
19,85,10,1,145
17,214,12,2,134
19,268,9,2,120
2,323,11,2,149
13,216,11,1,139
17,87,12,1,100
16,651,9,1,162
31,272,11,1,183
12,44,13,1,178
17,657,11,1,130
19,44,13,1,164
33,132,9,2,136
20,663,12,2,119
8,89,13,2,138
21,667,13,3,152
16,278,14,2,183
27,279,13,4,148
21,45,10,1,102
19,281,9,6,154
10,338,12,3,156
13,395,14,1,127
16,91,13,2,145
16,682,9,1,167
15,182,14,3,123
9,91,9,1,131
17,92,14,2,111
18,402,14,1,120
9,461,12,2,110
16,46,11,1,142
18,93,14,3,155
11,186,13,1,197
8,408,12,1,175
16,47,13,1,177
14,468,13,1,165
23,704,13,1,172
13,412,13,1,143
18,47,9,1,111
6,95,9,2,108
15,142,11,2,127
22,238,9,2,194
34,716,9,2,184
