p,r,w,v,T
26,274,22,1,103
18,276,23,2,132
18,93,24,1,108
16,37,23,2,160
1,141,25,1,159
16,19,24,1,123
19,95,25,1,116
18,96,24,3,139
26,169,24,1,185
25,194,21,4,159
19,78,24,2,180
18,295,24,1,151
6,79,25,1,191
16,125,23,2,178
11,301,25,2,140
13,61,24,1,101
28,61,22,2,115
13,154,22,1,142
20,62,22,1,115
16,104,23,2,154
15,104,25,1,156
17,42,24,1,130
16,85,21,2,113
16,213,24,1,170
16,134,24,3,144
14,188,23,2,197
10,135,24,2,187
7,136,22,2,142
14,165,24,1,192
27,88,22,1,182
14,22,21,1,183
24,195,23,2,106
16,67,21,3,115
23,169,23,2,124
15,170,25,3,104
26,343,23,1,183
14,92,24,2,187
10,46,25,1,156
11,70,24,1,103
21,94,23,1,133
11,118,25,1,138
15,148,22,1,140
10,48,24,2,164
15,359,21,2,188
17,120,25,2,142
11,121,23,1,152
20,365,21,2,154
19,73,21,2,110
16,215,22,1,128
20,185,22,3,121
13,186,24,4,117
15,156,21,1,177
18,157,21,3,106
35,126,23,2,193
28,222,21,2,144
4,255,23,1,172
14,103,24,2,144
23,103,25,3,105
16,389,21,1,123
11,26,25,2,176
29,196,22,1,169
11,79,21,2,108
1,106,25,2,143
11,27,23,4,116
18,267,25,2,142
16,107,21,1,176
16,54,23,1,173
18,169,24,1,104
9,27,24,1,190
34,137,25,1,126
18,27,21,2,137
16,110,25,1,125
13,243,23,3,107
17,112,24,2,137
15,210,23,1,127
15,84,25,3,189
13,113,24,4,190
16,57,23,1,151
18,285,22,2,132
13,430,24,1,108
16,29,23,3,137
14,217,24,3,167
11,436,23,1,115
22,183,23,1,170
16,88,25,1,160
14,258,22,1,175
19,148,25,1,181
16,119,25,1,107
11,299,22,2,136
14,150,23,3,200
18,264,23,3,136
27,227,23,2,189
16,190,22,1,141
16,229,25,2,120
27,460,24,1,127
15,154,23,1,181
22,232,21,1,136
18,31,21,1,182
22,31,24,2,110
16,235,21,1,160
11,157,24,1,119
20,32,21,1,131
25,317,24,2,178
16,239,25,2,115
16,200,22,2,141
19,201,25,3,134
15,32,22,1,178
23,283,23,2,134
23,284,25,2,154
18,286,22,1,134
13,33,21,3,187
15,206,23,3,162
16,496,21,3,125
20,166,21,1,199
21,33,25,3,115
13,33,21,2,172
11,134,24,1,153
28,337,22,2,175
16,135,24,1,127
16,170,22,1,183
19,102,22,3,135
2,68,25,1,192
11,215,25,1,152
20,69,23,1,151
10,519,25,1,107
17,174,22,2,179
12,105,24,2,129
18,140,23,1,160
17,352,24,2,199
11,35,25,2,142
18,71,25,1,104
12,311,23,3,140
13,268,23,1,183
14,537,22,1,180
29,36,24,4,123
19,225,24,1,139
19,543,24,1,146
17,545,22,3,165
15,274,22,1,137
10,110,22,1,137
18,321,24,2,193
14,111,25,2,187
4,148,22,2,182
24,186,23,1,100
13,326,22,2,197
20,234,23,2,169
21,328,25,3,159
16,377,23,2,111
21,378,25,1,157
21,237,22,1,197
18,190,24,2,131
24,191,23,1,183
12,38,21,2,105
16,77,25,4,153
12,154,23,1,189
16,290,25,1,159
21,243,25,1,111
15,390,24,1,166
10,78,23,2,198
12,589,25,2,201
7,394,25,1,161
17,198,23,1,120
10,119,23,1,197
20,119,23,1,108
11,399,21,3,191
17,350,21,4,132
16,402,24,1,126
17,161,24,1,187
14,354,25,2,132
35,304,24,1,155
14,81,24,1,156
13,306,25,2,149
12,41,22,1,113
17,411,21,1,160
17,361,21,1,193
17,83,24,1,197
23,166,22,1,179
16,260,22,4,187
11,365,21,1,185
16,419,25,2,147
19,126,21,1,183
2,42,21,1,194
11,42,21,3,148
12,371,24,1,132
4,266,23,1,157
19,373,25,3,192
40,43,25,1,167
27,322,21,1,137
16,172,25,1,155
20,86,21,3,148
15,325,22,2,123
8,380,23,1,140
20,327,22,2,115
16,44,23,4,126
13,88,25,4,128
34,385,22,2,151
3,276,22,1,179
13,133,25,3,180
18,278,21,5,134
28,668,24,1,104
28,391,21,1,121
11,672,25,3,106
14,281,24,2,145
17,394,23,1,108
15,45,25,2,116
14,453,25,2,102
12,45,25,3,158
21,91,23,1,157
17,91,22,2,154
15,401,24,2,133
13,690,21,2,171
8,184,23,2,164
16,139,21,3,101
11,464,23,2,151
22,465,21,1,182
17,93,24,2,173
13,292,25,3,114
17,410,23,1,139
8,188,25,1,169
16,472,24,1,133
11,142,24,1,200
21,142,21,4,148
11,48,24,5,192
16,95,23,1,127
29,478,21,1,198
18,96,21,3,118
10,144,23,1,148
7,145,23,1,100
12,726,25,1,194
16,364,22,1,153
18,365,22,3,149
18,146,24,1,129
16,147,25,2,165
12,306,23,3,155
8,98,21,3,141
18,493,24,2,144
19,432,24,1,148
18,149,25,5,140
23,745,23,1,184
13,747,21,1,133
10,500,24,4,153
11,100,24,1,186
15,50,25,1,200
8,252,24,1,154
9,316,24,4,195
20,51,21,1,179
16,444,23,1,111
16,254,22,1,201
18,765,24,2,107
12,205,22,1,125
20,103,21,2,169
13,51,23,2,154
16,322,23,3,141
17,258,21,1,183
14,155,22,1,124
15,519,23,1,119
9,52,22,2,137
16,261,23,1,181
23,785,21,1,184
11,393,22,2,163
15,460,23,2,134
24,330,22,1,194
27,264,23,2,133
15,53,25,2,109
16,266,21,1,174
18,266,21,1,121
16,334,24,1,105
20,54,23,2,176
13,469,23,1,156
13,336,24,1,200
20,539,24,1,149
12,338,25,2,139
20,271,21,3,146
17,543,21,3,125
15,340,21,2,151
7,109,22,1,132
21,410,22,1,160
16,548,25,2,172
24,344,25,1,111
17,827,23,2,161
15,221,23,1,192
31,484,23,4,150
15,167,23,4,135
17,223,22,2,194
4,837,23,2,113
16,279,25,3,164
18,280,22,3,154
24,491,21,1,102
16,563,22,1,128
14,353,21,3,173
24,354,23,1,168
12,567,24,1,189
14,568,22,1,114
13,228,22,1,156
17,856,23,2,158
15,429,25,2,178
16,115,21,1,138
9,431,22,4,168
7,288,23,2,179
15,173,25,1,167
15,362,22,2,141
19,435,23,4,140
15,363,24,2,193
15,117,22,1,195
16,234,21,1,138
16,176,21,1,110
16,587,23,1,138
11,59,25,2,131
14,118,21,1,194
18,295,24,1,118
11,59,23,2,145
10,178,23,2,190
19,372,24,1,139
18,238,24,1,133
15,239,23,2,113
21,898,21,1,142
15,900,22,3,159
22,526,22,2,123
17,181,22,2,131
8,377,24,2,138
13,242,22,2,177
26,303,25,2,183
14,608,22,1,137
13,122,24,2,189
21,61,24,3,188
16,122,21,2,173
16,920,25,1,168
21,307,25,1,117
16,246,22,1,151
17,386,21,2,185
20,124,24,1,158
15,465,22,1,153
12,543,23,1,180
15,124,25,1,181
15,468,24,3,159
25,125,21,1,197
10,470,22,4,102
17,628,22,4,158
19,550,25,2,178
19,394,22,1,174
15,474,24,1,188
15,253,23,1,119
