p,r,w,v,T
24,115,10,2,171
18,74,13,2,113
22,163,16,2,190
20,56,12,1,110
20,142,23,2,158
20,143,7,1,194
13,38,21,2,129
16,193,17,1,164
19,121,25,4,189
9,39,10,3,171
22,59,24,2,142
13,173,21,1,148
11,124,8,1,130
16,40,14,1,167
19,61,10,1,124
19,81,21,1,198
17,204,13,1,191
16,206,15,2,101
14,62,7,3,199
22,62,22,6,154
19,157,23,1,140
12,316,19,2,199
17,42,25,4,107
26,320,9,2,125
24,86,14,2,201
17,43,10,4,179
15,136,17,2,157
24,137,20,2,157
12,88,10,1,179
16,166,12,1,146
14,223,15,1,124
22,22,12,1,121
18,141,19,1,190
14,68,9,2,166
19,91,8,1,123
13,229,13,3,148
4,92,10,2,159
16,116,19,1,195
9,23,13,1,140
15,70,23,1,171
15,147,15,2,135
20,148,10,1,145
6,71,18,1,168
15,72,20,2,150
15,96,9,3,137
19,97,9,1,174
15,24,23,2,156
16,184,16,1,166
17,49,25,2,181
12,99,15,1,137
5,50,17,1,109
15,50,20,3,104
13,50,22,1,114
11,158,20,4,143
16,159,18,1,135
9,51,11,5,176
16,224,16,3,144
12,226,11,1,130
16,194,11,2,169
15,195,20,1,149
16,131,20,3,178
18,164,15,1,189
12,132,22,2,102
14,166,9,2,154
17,107,15,1,155
24,54,24,4,154
18,236,20,1,138
8,169,11,3,141
13,82,9,4,182
16,27,19,2,146
19,172,14,1,183
17,276,11,1,187
13,208,12,1,169
16,56,14,1,109
28,112,22,1,189
16,84,24,2,198
7,424,10,3,103
20,28,23,3,199
11,214,9,1,100
12,115,11,3,165
11,115,23,1,167
15,29,21,1,122
20,181,7,2,153
9,87,9,4,194
16,59,24,1,117
13,147,18,2,161
16,118,24,2,154
25,148,18,2,180
19,60,14,3,198
18,150,25,1,159
13,226,8,2,107
14,91,25,1,161
20,190,18,3,122
14,122,17,3,197
16,306,20,1,167
11,61,21,2,151
16,309,7,2,147
17,271,9,2,125
17,467,18,2,141
17,156,12,1,128
19,31,7,2,175
17,158,20,1,148
13,277,16,2,101
27,127,8,1,143
15,478,21,1,120
21,96,13,1,185
27,322,23,4,140
21,242,20,2,168
13,65,24,1,146
16,325,16,1,120
26,245,24,2,189
19,205,21,2,193
16,165,21,4,141
16,496,25,1,118
15,332,16,2,104
27,292,21,1,194
11,100,23,1,163
30,134,20,2,144
14,34,16,2,180
16,212,8,3,172
16,34,7,3,103
21,136,7,4,152
20,137,20,2,189
20,215,10,2,119
24,345,8,3,174
23,69,21,1,184
16,521,9,5,110
17,140,23,1,124
11,525,12,1,143
16,264,18,3,113
22,176,13,2,173
23,354,24,1,106
15,267,20,1,113
10,223,21,1,178
16,107,16,1,180
21,72,8,2,167
22,361,13,1,108
17,72,18,1,187
21,545,15,1,128
12,228,18,1,195
16,146,18,2,109
5,184,13,1,190
16,322,24,1,173
12,111,10,1,131
16,325,16,1,131
15,558,12,1,124
17,112,7,2,144
12,375,19,3,168
13,329,18,2,109
20,38,19,1,134
16,568,24,3,128
23,380,12,2,116
12,38,7,1,161
18,383,24,3,123
11,115,23,1,156
15,116,16,4,124
8,39,24,1,163
16,116,15,1,137
2,584,10,1,187
22,195,10,1,103
23,157,19,1,134
18,393,18,1,101
3,592,9,2,109
18,346,8,2,101
24,159,20,1,117
20,119,17,1,148
13,350,10,1,180
16,200,13,2,139
13,402,21,1,135
17,161,19,2,189
17,40,12,1,145
22,122,11,1,101
20,357,19,3,140
14,41,12,1,168
18,615,10,1,100
28,165,21,2,133
12,413,16,1,152
19,124,20,2,128
17,208,14,1,124
16,625,11,1,160
17,84,17,1,115
14,314,25,1,109
4,210,25,3,147
14,264,20,2,135
7,423,16,1,185
20,212,13,2,149
16,638,20,4,102
17,427,20,2,167
16,43,18,3,163
16,430,23,3,110
20,172,14,1,120
16,432,22,1,162
27,325,18,1,195
15,652,8,2,148
19,131,23,1,122
16,328,18,2,150
17,329,17,1,169
15,88,13,1,175
13,386,9,4,164
20,44,8,1,169
19,666,13,4,112
17,334,8,1,143
21,335,15,1,176
23,336,25,1,181
14,337,20,1,126
18,394,10,1,198
20,282,22,3,196
22,45,14,1,196
19,136,22,1,198
16,342,22,1,159
16,343,16,1,141
13,92,17,3,106
12,138,25,4,154
16,403,9,1,166
18,693,11,2,184
17,46,20,2,130
14,93,23,2,185
16,699,19,1,138
13,409,25,1,113
16,141,20,2,170
14,470,11,3,147
14,188,23,1,129
16,413,13,3,111
13,415,20,2,176
17,356,21,4,201
15,191,21,3,126
15,48,24,3,161
17,299,20,1,137
34,96,16,2,186
19,482,8,2,130
16,724,13,1,193
13,48,21,3,140
13,97,10,1,163
21,304,15,2,147
8,49,9,1,124
14,367,22,2,113
16,429,11,1,102
6,492,11,1,168
12,49,22,2,164
16,309,17,4,196
16,50,11,2,124
11,249,16,1,132
8,100,19,1,125
9,375,15,4,165
16,150,10,1,133
8,754,14,1,180
9,101,19,1,156
12,442,20,1,149
17,316,13,2,162
17,508,20,1,131
20,318,19,4,195
2,204,9,1,152
8,51,20,1,156
17,103,16,1,197
6,450,13,2,141
16,258,22,2,119
21,323,20,1,123
15,389,25,1,125
21,260,15,1,191
8,521,25,1,194
22,522,22,1,115
15,392,16,2,115
18,262,22,1,172
15,158,8,1,194
12,527,11,1,162
13,330,17,1,170
10,464,9,4,167
16,332,16,1,112
15,466,11,1,125
22,267,15,4,167
6,803,17,2,150
2,54,13,1,140
17,161,17,2,119
16,54,22,2,113
24,216,22,2,152
16,54,17,2,147
20,814,12,4,180
18,340,12,1,138
5,273,7,2,128
