p,r,w,v,T
14,203,15,1,179
18,163,18,2,113
17,255,20,4,177
9,358,11,2,170
15,615,12,1,162
4,123,21,4,125
16,361,21,2,128
16,124,23,1,191
16,623,12,4,198
27,312,22,1,117
11,125,15,2,106
19,168,17,2,149
16,42,17,1,167
14,369,13,1,158
15,423,23,3,113
17,42,17,2,130
20,638,23,2,109
12,43,19,4,147
20,428,23,1,119
30,43,14,1,174
22,86,12,1,131
20,86,14,2,182
20,433,11,3,145
15,87,23,1,189
14,654,24,1,158
19,328,24,2,185
26,175,11,1,190
16,176,15,1,153
20,88,18,1,164
14,44,17,1,192
20,277,14,1,126
12,222,14,2,117
28,669,13,1,147
31,671,22,1,196
10,45,12,2,196
18,338,24,2,127
17,181,20,1,123
18,340,12,3,193
22,397,13,2,100
15,182,24,1,134
18,457,12,1,128
19,137,12,1,174
2,459,18,1,167
17,184,22,1,165
7,693,17,1,177
17,231,22,1,189
12,406,21,1,192
28,407,13,2,183
18,187,17,1,100
14,468,15,3,148
11,293,15,3,132
15,471,12,1,135
18,189,20,1,150
24,355,21,1,122
24,475,21,1,128
13,238,23,1,124
18,716,19,2,177
16,359,20,1,173
12,420,15,1,110
19,144,14,3,110
12,241,21,2,177
15,48,18,2,119
20,485,16,3,159
9,194,19,1,194
21,49,12,1,177
13,98,19,3,184
14,98,14,2,123
17,197,14,3,178
11,49,23,2,142
10,741,18,1,159
7,743,11,1,178
7,99,12,1,100
15,435,23,2,186
7,312,16,3,195
15,313,20,1,102
11,50,22,2,110
17,50,24,2,141
12,151,17,1,159
15,253,16,2,122
18,443,18,1,158
23,508,17,3,124
23,318,19,1,163
13,204,14,1,111
22,154,11,1,156
16,154,18,1,188
18,257,24,1,195
15,322,20,1,190
16,103,15,2,128
15,155,16,1,176
16,52,22,2,190
20,521,23,4,185
19,522,12,1,192
16,785,24,3,117
15,525,13,1,181
16,526,19,3,137
17,461,23,2,144
11,106,17,1,106
13,795,21,5,157
13,531,17,1,108
32,333,20,1,108
17,267,22,1,172
16,334,16,2,129
32,54,11,1,132
7,336,18,1,116
17,404,13,1,119
1,216,22,2,100
15,54,17,1,104
31,54,12,1,112
4,109,13,1,105
16,545,16,1,183
16,164,12,1,103
18,219,20,3,133
11,412,22,1,154
15,344,24,2,127
9,166,11,4,172
19,829,11,3,187
23,222,15,2,133
12,347,19,2,169
17,223,18,6,104
16,558,17,1,199
17,489,23,3,119
17,168,11,5,152
10,225,20,1,143
17,56,14,1,121
22,494,18,1,174
