p,r,w,v,T
6,195,24,2,173
22,224,15,2,177
17,23,24,2,131
16,68,13,3,165
20,46,20,1,151
15,69,22,1,101
14,173,23,1,150
13,348,21,1,121
15,93,16,2,104
18,205,16,2,177
18,94,13,2,188
28,208,19,1,181
16,95,25,3,108
22,96,19,3,134
24,151,24,2,111
22,242,19,1,179
10,49,14,2,195
14,245,14,3,163
15,49,16,2,122
16,99,24,2,176
15,124,13,1,166
29,25,25,1,138
29,377,17,1,176
15,158,18,2,147
16,25,24,5,190
17,128,13,1,112
14,160,24,1,170
15,258,18,4,142
11,389,23,3,187
9,228,21,2,154
16,105,17,1,150
12,79,22,1,105
16,198,24,1,197
16,80,13,1,140
16,107,19,2,103
19,403,18,1,131
19,135,21,1,180
8,54,16,2,134
12,408,18,1,150
16,137,24,1,176
5,27,13,2,155
15,173,16,3,129
6,83,21,1,158
11,244,18,1,114
15,84,23,1,157
16,28,18,5,194
14,85,25,2,196
15,57,19,1,151
24,250,19,2,173
9,179,20,1,111
17,29,14,3,172
13,289,15,1,191
10,182,22,2,107
17,292,15,2,176
16,220,24,2,184
9,118,25,1,180
17,148,13,2,174
19,186,25,2,142
16,298,21,3,153
14,187,19,2,154
9,188,21,3,100
24,91,20,1,120
16,30,21,1,150
10,61,18,2,100
25,306,15,2,121
20,61,16,1,128
14,62,17,1,140
11,93,17,1,182
12,156,25,2,147
11,234,18,1,102
14,235,20,1,145
15,63,18,2,137
18,158,24,1,144
13,95,18,1,161
25,239,15,1,198
2,320,23,2,180
21,161,15,2,191
19,161,17,1,101
7,130,24,3,198
21,285,25,2,147
16,33,16,3,164
13,66,25,2,142
16,99,24,2,189
8,66,21,2,139
7,166,19,1,104
21,208,17,2,116
30,134,22,1,199
24,34,13,3,184
15,101,17,2,192
17,135,13,1,179
7,297,25,2,165
19,34,13,3,118
13,513,14,1,167
16,34,18,3,172
15,138,16,2,120
16,35,21,5,137
18,521,20,4,153
32,305,13,1,122
24,219,19,2,194
16,351,24,1,150
13,309,21,3,120
18,310,22,3,183
18,36,20,1,191
13,143,18,1,151
14,358,25,2,153
22,180,18,3,134
8,36,22,2,101
15,317,19,1,160
23,145,14,1,148
24,364,24,1,180
33,37,15,1,121
18,37,22,2,192
17,368,17,3,143
16,323,18,2,172
20,324,25,4,137
5,558,16,1,184
16,149,15,2,171
18,150,19,2,121
20,188,19,3,174
11,377,16,3,101
23,284,20,2,153
16,570,24,1,121
22,334,24,1,122
13,77,20,3,181
18,115,14,1,105
16,154,22,1,166
16,77,24,1,181
16,78,21,1,197
13,584,18,1,198
6,78,13,1,124
16,157,23,2,159
13,118,14,2,148
16,79,24,2,110
14,297,17,1,113
15,159,19,4,116
17,348,22,2,200
10,160,18,1,197
16,40,15,2,188
17,251,14,1,144
21,403,20,3,127
20,303,13,2,179
23,203,15,2,193
19,81,22,1,117
11,123,17,1,108
14,307,14,3,126
4,257,23,1,170
8,82,19,2,200
16,207,23,2,141
16,311,23,3,177
21,83,15,2,194
13,167,24,1,140
11,209,21,1,197
8,263,13,1,189
23,84,21,1,126
19,423,21,2,166
20,170,20,5,120
14,85,15,4,198
17,267,20,3,126
1,642,18,3,111
16,129,15,1,187
15,646,16,3,134
12,324,21,2,176
11,433,21,2,139
14,217,22,3,128
17,327,15,1,115
10,131,23,3,154
16,131,20,3,139
14,330,21,1,168
12,176,15,1,159
17,133,15,2,196
19,665,22,4,193
16,44,19,3,138
10,89,14,3,115
12,447,13,1,173
27,393,14,1,147
15,180,14,1,117
16,226,20,1,187
17,339,18,2,186
16,454,24,2,119
16,46,23,2,137
14,342,15,1,113
17,458,17,2,125
22,344,13,1,195
19,92,15,1,151
16,46,22,1,109
17,46,16,2,174
23,464,16,1,142
15,291,20,2,116
12,47,25,2,188
24,410,24,1,105
15,293,24,1,201
9,412,15,1,100
24,295,25,1,155
19,296,24,2,196
18,415,14,3,142
19,357,16,1,122
26,95,19,1,105
19,419,24,1,173
15,420,18,1,160
15,144,15,2,192
7,362,25,3,167
17,48,23,2,109
23,727,14,3,130
11,243,13,3,133
18,488,20,2,165
34,489,22,4,193
25,147,18,1,173
17,430,13,1,169
15,148,22,3,131
17,371,25,3,140
14,198,14,2,180
12,497,19,1,192
29,747,17,2,162
19,200,17,1,167
25,150,13,1,172
14,376,22,2,174
32,252,21,3,117
14,50,20,2,145
21,253,13,1,147
30,507,15,1,114
29,381,22,1,135
31,382,15,1,166
14,51,15,1,169
16,205,20,4,190
14,51,25,1,164
13,103,18,2,167
24,103,19,1,112
11,517,14,1,124
15,389,17,2,175
15,390,20,1,112
23,52,15,1,100
10,784,14,1,105
2,393,16,2,177
9,210,19,1,100
15,790,21,1,100
22,528,18,1,112
6,212,13,2,156
18,796,16,2,113
20,266,14,4,198
10,213,15,2,132
12,107,22,1,161
25,214,13,1,186
16,54,23,2,161
17,404,18,2,174
14,539,17,1,144
21,216,19,1,168
12,271,21,1,142
13,272,16,3,159
14,340,23,2,116
20,819,20,1,101
14,342,15,1,168
15,823,23,2,182
13,275,25,3,163
16,551,25,3,165
16,829,24,2,191
6,55,22,2,158
12,222,14,1,160
10,348,19,1,109
15,558,15,1,153
15,168,21,3,157
18,350,18,1,149
13,351,20,3,196
16,169,18,3,112
18,423,13,2,191
20,283,21,2,100
16,496,13,1,123
17,852,25,2,113
16,114,16,2,148
20,571,15,2,118
24,172,23,1,158
13,287,14,2,110
10,172,20,3,198
16,432,23,2,173
17,231,17,2,104
16,231,20,1,174
22,435,14,3,150
16,116,17,1,157
17,509,18,1,127
16,292,25,1,162
12,292,14,2,148
15,176,16,3,190
16,59,21,1,149
14,368,18,1,117
19,236,16,1,154
3,118,13,1,187
16,370,17,2,128
10,445,21,2,116
27,298,24,1,105
16,596,25,2,200
14,120,22,2,129
24,300,17,1,115
15,525,16,5,128
26,180,23,1,193
14,60,24,1,131
10,604,22,2,186
17,121,16,2,191
5,910,16,3,172
16,912,21,2,132
15,609,16,2,135
15,382,16,2,163
18,61,17,1,134
3,61,18,1,137
16,184,19,2,191
11,385,24,2,148
11,123,16,2,133
16,186,20,1,102
27,542,18,1,145
20,388,24,3,136
