p,r,w,v,T
16,108,2,1,147
5,27,10,3,107
13,170,2,3,137
9,27,6,2,131
16,206,10,2,170
14,111,6,1,166
10,417,5,1,109
24,112,6,1,158
18,210,10,2,169
25,282,7,2,193
18,212,7,1,109
16,178,7,4,108
16,250,6,1,130
17,179,4,1,153
8,115,10,1,177
13,181,3,2,168
27,87,3,2,194
18,146,9,1,127
16,257,3,1,165
21,147,2,2,140
17,259,8,1,200
17,260,6,2,191
15,261,4,1,165
16,30,8,3,102
15,90,10,1,185
15,265,1,2,156
18,228,5,2,196
23,122,11,1,166
16,268,9,1,113
35,31,4,1,138
18,155,1,3,169
9,62,4,3,101
12,312,1,2,142
10,125,2,3,140
8,126,1,3,191
16,63,8,3,199
17,95,5,3,112
16,279,7,1,199
27,240,10,1,159
12,32,7,3,173
12,65,5,2,183
22,162,9,4,118
34,33,9,1,194
33,131,7,2,110
8,164,7,1,102
16,247,5,1,104
17,207,4,3,141
7,166,3,2,167
16,100,9,2,198
19,67,11,1,174
20,336,10,1,130
33,101,2,4,103
16,102,2,2,103
16,68,7,4,187
33,256,3,1,105
44,300,3,2,175
16,215,7,3,117
14,34,11,1,188
18,519,8,3,181
15,139,7,1,165
18,523,1,2,194
16,140,1,1,150
8,176,2,1,105
14,265,6,1,116
14,106,11,2,197
15,178,7,2,134
16,71,7,1,175
17,224,10,3,195
19,225,2,1,108
16,361,9,1,150
11,145,2,2,159
10,109,4,3,133
18,274,4,1,180
29,229,9,2,135
3,275,1,1,140
12,276,5,1,173
28,555,10,2,132
25,232,5,3,162
21,186,4,2,164
16,374,6,3,162
12,328,4,3,162
18,282,9,3,113
16,76,5,2,171
14,114,1,3,135
27,380,10,1,133
21,382,10,1,132
14,575,6,1,127
15,38,5,1,109
14,77,9,1,103
19,116,5,2,116
9,39,8,3,138
23,78,10,1,109
12,587,10,2,170
21,392,2,4,158
22,246,4,1,114
15,296,2,2,139
15,396,7,2,130
25,398,9,2,163
16,160,6,1,113
25,80,4,2,104
9,40,10,2,117
17,403,10,3,134
24,121,2,1,180
16,355,10,3,182
21,163,7,2,144
16,204,10,1,141
14,307,2,2,121
17,41,2,1,139
8,258,8,1,131
14,620,1,2,117
17,166,11,1,188
15,260,3,1,102
19,261,2,2,184
9,42,9,2,159
22,420,8,1,113
17,169,3,1,101
11,85,6,1,106
14,371,5,2,143
14,638,2,4,170
17,427,11,1,195
14,86,1,1,132
20,86,2,1,118
16,43,1,3,192
16,648,5,2,156
17,379,3,3,133
10,272,8,1,166
24,131,8,2,139
20,437,11,1,182
18,658,9,1,147
17,132,4,2,153
17,662,3,1,119
14,442,6,5,198
19,222,4,1,107
20,278,4,3,145
23,391,11,5,152
23,90,11,4,132
18,449,8,1,189
13,338,5,1,109
20,282,1,1,142
21,91,3,4,128
16,91,5,1,128
18,137,9,2,191
15,46,8,1,183
14,401,4,2,158
20,402,9,1,135
15,691,9,6,108
16,231,7,7,113
17,463,1,2,134
18,139,5,2,111
16,291,8,3,201
16,409,6,3,159
16,94,6,3,178
16,141,1,1,140
8,471,5,2,106
17,95,3,2,177
17,711,4,1,127
4,475,9,2,112
19,298,11,1,158
9,717,7,4,191
12,300,10,1,102
16,192,1,1,145
13,361,6,1,165
16,362,8,1,119
21,48,4,2,156
12,49,6,2,141
24,195,1,1,179
15,427,6,2,195
22,306,8,3,172
13,246,1,5,123
15,739,6,1,133
28,49,11,1,192
13,248,2,2,110
23,99,11,3,155
15,746,3,2,155
14,249,4,2,173
13,100,5,1,117
12,313,11,1,101
14,440,10,3,176
16,202,6,1,109
19,152,8,3,198
14,444,5,5,166
17,254,7,1,174
20,382,4,1,158
16,204,5,2,158
12,51,3,3,120
15,103,9,4,166
24,206,3,2,147
15,323,4,4,171
18,453,5,2,174
10,519,9,1,110
13,520,7,1,131
16,456,1,2,108
4,261,11,1,169
16,393,8,1,143
19,263,6,1,106
25,158,8,1,102
3,158,11,1,161
20,212,9,1,193
10,398,1,2,140
18,465,8,2,118
12,333,9,1,183
8,107,6,2,101
13,161,4,4,193
15,537,2,1,193
17,538,2,2,182
25,162,4,2,166
19,54,8,1,167
21,407,7,1,199
34,816,3,1,163
15,273,2,1,177
11,341,8,1,200
13,55,6,3,119
15,412,9,1,157
13,220,3,1,148
11,55,4,2,171
15,415,1,4,200
20,277,5,4,109
8,347,7,1,192
9,223,3,1,173
14,223,9,1,192
16,350,2,1,113
5,421,6,3,159
13,169,9,1,110
24,563,5,2,138
10,226,6,2,124
15,170,11,1,199
16,113,3,3,196
17,57,9,2,120
16,570,8,3,139
14,857,9,2,165
10,430,1,3,155
16,574,2,3,142
16,173,9,2,122
8,173,6,2,169
21,116,1,1,140
13,579,7,4,161
16,290,9,1,157
16,509,1,1,123
10,233,6,2,109
15,365,7,1,160
16,176,2,1,171
18,881,6,2,187
17,441,8,2,144
16,369,11,1,108
11,296,10,1,134
16,178,2,1,154
16,520,11,1,119
7,179,10,2,144
9,596,11,4,170
25,523,3,1,152
25,300,2,2,110
15,60,6,1,189
16,376,10,3,110
20,60,7,1,142
9,529,4,1,116
