p,r,w,v,T
17,159,8,4,145
13,32,11,1,166
16,16,6,2,129
17,49,10,2,140
22,165,11,3,186
17,33,3,1,168
15,125,9,1,199
25,105,4,2,174
17,68,12,1,193
17,171,2,3,172
12,52,8,1,122
15,52,9,1,194
15,263,9,1,128
14,18,11,2,111
15,53,7,1,107
15,90,6,7,200
17,72,4,1,121
32,54,5,2,144
22,91,10,2,144
8,184,10,2,113
14,37,2,1,186
16,56,6,2,198
15,56,3,2,201
15,38,8,1,154
12,167,7,1,189
16,168,8,2,185
26,19,10,2,176
10,122,4,1,197
15,78,10,1,200
21,59,9,1,104
17,199,5,4,115
15,20,9,2,127
17,151,2,1,174
25,81,5,1,185
17,153,7,1,120
23,21,7,2,119
13,21,3,3,180
22,130,7,2,158
8,63,4,2,129
17,184,2,5,154
16,132,11,2,122
14,21,6,2,102
18,107,11,1,162
17,108,9,1,181
15,87,4,6,108
24,164,4,1,162
15,137,11,1,126
13,22,11,1,101
19,89,3,1,104
19,140,11,2,158
17,141,7,2,197
4,68,2,3,124
25,91,6,2,119
10,115,2,1,165
16,230,11,1,199
25,232,7,4,180
14,175,5,1,136
13,351,2,1,114
17,71,8,1,169
14,71,6,1,184
18,357,5,1,155
15,210,4,1,198
7,151,6,1,120
20,242,10,1,189
15,97,5,1,137
16,245,2,2,134
22,154,9,2,119
12,25,6,1,117
10,373,6,1,155
14,188,9,2,126
13,75,4,1,180
15,190,3,3,110
24,381,2,1,160
16,223,11,5,115
8,128,4,4,201
14,52,7,2,181
15,259,9,1,124
16,261,8,3,180
14,131,8,1,113
16,395,11,2,168
20,79,3,2,130
21,399,4,3,152
15,27,4,1,179
12,54,7,1,138
28,135,12,3,173
19,271,9,1,183
17,27,7,2,110
22,110,10,2,114
15,172,11,1,138
12,83,3,2,176
19,28,8,2,129
17,174,5,2,164
18,421,6,1,162
27,246,3,1,142
19,424,12,3,106
15,178,11,1,168
16,29,5,3,182
17,57,10,2,131
26,29,4,2,145
9,253,11,2,119
13,182,4,1,137
17,117,9,1,108
12,440,7,4,124
20,147,6,1,116
13,59,10,3,152
10,260,4,1,186
15,60,11,1,174
27,30,2,2,104
16,301,6,1,114
18,454,8,1,110
15,91,3,2,145
15,267,5,4,107
16,460,11,3,133
16,123,3,3,192
8,232,5,1,126
27,233,12,3,130
18,468,9,2,111
17,157,4,1,110
16,236,10,1,187
22,126,8,1,122
12,95,2,3,198
13,64,3,2,178
24,128,5,1,112
13,482,2,1,180
15,202,5,3,168
17,32,7,2,110
14,284,4,3,155
14,163,8,1,142
7,164,12,1,195
13,247,7,3,172
15,330,5,1,198
25,207,9,1,186
29,333,7,2,139
11,251,8,2,100
3,34,7,1,142
17,253,2,1,101
33,68,9,1,179
6,255,7,3,177
15,68,12,2,161
11,103,10,1,134
5,515,11,4,115
16,345,11,4,130
18,303,2,1,186
19,261,2,2,106
22,523,4,4,191
22,140,8,1,125
16,308,7,2,189
3,71,7,1,200
15,71,11,1,182
21,107,9,1,112
15,312,3,1,167
15,313,11,1,126
13,108,4,1,191
23,108,3,3,107
11,181,7,2,109
17,545,4,2,131
9,146,2,2,102
10,320,2,2,175
16,367,10,1,165
14,37,12,3,162
6,231,11,1,119
7,232,8,1,105
18,233,9,1,160
11,374,9,1,184
15,75,9,1,176
15,188,7,2,123
13,236,2,2,156
16,76,4,2,121
30,571,10,2,121
17,239,5,1,182
4,575,4,2,176
13,154,11,1,128
17,241,8,1,116
18,339,8,1,107
25,388,9,2,146
18,292,7,2,103
7,391,9,2,161
16,343,10,1,105
7,246,2,1,177
39,39,6,1,160
4,40,2,1,143
7,159,6,1,142
17,349,9,1,101
17,120,5,2,193
18,201,3,1,141
16,302,9,2,144
25,354,9,1,118
15,253,8,3,115
20,41,8,4,182
15,255,7,3,161
16,205,10,3,123
17,164,5,1,152
16,165,5,1,155
17,83,6,3,127
15,311,9,1,195
21,125,7,3,155
16,83,3,1,168
11,366,3,2,127
18,168,5,2,175
8,632,2,1,179
16,317,5,2,121
16,424,10,1,132
18,319,5,2,160
14,171,10,3,110
18,214,8,1,176
16,43,11,1,157
20,430,4,1,160
15,648,8,3,156
11,217,9,2,180
7,174,10,2,152
17,327,8,2,181
16,382,11,1,191
14,175,4,1,178
18,44,9,1,106
14,441,9,1,146
16,663,4,2,191
13,444,12,2,130
9,178,4,1,158
4,134,7,1,143
16,392,8,1,178
41,45,8,1,179
25,675,2,2,122
15,135,12,1,165
20,91,5,1,124
23,227,7,2,175
16,46,12,1,127
18,685,11,4,190
25,344,8,2,186
11,46,10,2,191
13,691,3,1,181
32,693,8,1,133
15,232,9,2,111
14,186,9,2,109
16,291,2,3,151
16,350,8,1,103
17,187,3,3,148
23,294,3,3,109
10,236,8,2,117
17,709,6,1,162
