p,r,w,v,T
15,25,4,2,155
19,25,15,1,103
18,51,10,1,110
16,384,9,1,198
10,257,9,1,170
16,52,6,2,186
17,162,14,1,187
25,261,11,1,177
12,197,8,1,109
16,264,15,1,185
21,265,4,2,154
18,106,4,1,146
10,267,15,1,184
27,403,13,2,161
3,108,8,1,156
6,237,14,3,180
27,109,10,3,163
23,411,10,3,105
29,28,5,2,194
18,28,8,2,188
11,208,7,1,152
14,28,14,3,137
18,84,13,1,142
17,211,5,1,103
18,141,5,1,123
16,178,14,1,157
12,29,12,2,161
15,251,14,4,126
4,58,15,1,177
16,58,10,2,119
16,436,8,1,107
18,255,8,1,151
15,220,3,1,125
13,221,5,3,151
17,118,5,1,112
19,89,11,1,129
21,186,8,1,156
19,299,4,4,169
15,150,2,3,123
17,91,4,2,138
16,455,15,1,122
19,152,4,1,162
16,268,15,3,189
16,31,6,1,139
14,463,10,2,176
21,232,10,4,115
19,233,4,1,178
21,234,6,3,104
16,274,13,1,123
14,315,14,1,183
15,198,2,1,175
15,63,12,1,107
15,159,6,2,194
14,200,11,3,156
20,161,5,1,187
15,161,10,1,195
15,32,5,1,127
15,130,14,3,117
14,65,9,2,113
12,131,4,1,117
14,99,12,2,195
17,165,11,4,104
26,497,12,2,164
20,250,12,3,173
23,67,6,4,109
18,293,2,1,124
11,295,8,1,162
21,507,7,1,190
18,68,4,1,159
16,298,14,2,165
15,34,14,2,112
10,514,11,2,110
16,258,6,3,144
15,259,11,2,176
27,347,4,1,153
22,139,15,1,165
16,262,11,3,189
8,219,13,1,193
10,70,14,5,198
17,106,14,1,177
16,71,4,1,114
18,142,3,2,173
16,143,5,2,172
20,72,5,2,181
14,180,6,2,154
14,144,3,1,104
15,145,3,1,170
17,182,10,4,105
12,36,11,3,196
9,275,8,1,187
10,230,14,1,106
13,111,10,1,172
3,324,15,2,192
10,74,2,2,144
20,186,6,1,171
12,234,15,1,149
9,75,12,2,200
20,75,13,4,135
15,113,14,2,118
16,568,2,3,120
13,380,15,2,159
16,153,14,1,148
14,239,5,1,159
16,38,11,1,201
12,116,5,2,130
16,116,8,1,188
12,78,8,2,188
18,389,12,2,133
10,156,2,1,100
22,343,7,1,138
16,118,12,2,144
16,79,11,1,148
11,247,7,1,157
29,79,5,2,116
9,40,8,2,187
8,599,5,1,131
17,160,6,2,117
3,80,2,2,164
15,40,2,1,112
30,121,15,3,137
18,609,11,2,194
16,122,13,3,199
10,408,7,1,117
13,410,10,1,103
16,257,15,1,183
16,309,13,1,104
21,413,3,1,141
16,124,9,2,107
25,416,6,3,164
16,313,15,1,159
10,126,14,2,189
6,420,9,2,180
18,168,11,3,139
21,264,13,2,192
15,635,15,3,111
30,266,8,1,147
10,85,8,1,158
15,128,8,1,121
12,214,13,1,169
16,645,15,2,147
17,86,4,2,134
14,649,13,2,175
8,325,9,1,106
15,653,4,1,123
21,87,6,3,137
26,175,14,1,179
18,44,6,1,153
25,132,8,1,120
24,662,11,3,144
27,133,4,1,130
20,178,15,1,173
7,445,14,1,121
12,179,13,1,147
17,672,13,2,127
17,393,4,1,133
25,180,12,1,197
15,339,15,1,146
15,680,10,1,113
9,341,15,1,171
11,46,7,2,121
16,183,6,1,157
9,137,9,1,101
16,230,4,2,129
16,92,2,2,153
15,46,9,2,157
10,405,8,1,160
17,232,9,1,171
15,699,7,1,133
11,47,6,1,136
17,141,11,1,171
17,470,15,2,190
19,353,13,3,147
18,94,15,1,166
