p,r,w,v,T
13,97,4,1,129
11,122,10,1,182
15,20,7,2,189
19,296,9,1,190
17,40,11,3,179
6,200,5,2,125
15,301,6,1,133
10,202,5,1,176
19,102,4,2,191
16,307,9,1,112
14,82,12,1,171
36,156,6,1,176
14,21,7,2,172
10,315,7,1,196
27,317,2,1,196
11,85,11,1,124
22,134,12,4,155
22,65,10,1,123
7,163,9,3,186
18,218,5,2,176
14,66,2,1,140
14,166,10,2,169
15,194,6,3,167
14,45,2,3,101
14,112,5,2,157
13,45,5,1,125
13,68,2,1,109
16,69,2,2,201
16,144,3,1,149
19,347,5,2,165
17,233,3,1,115
16,47,7,3,151
10,147,4,1,141
25,71,8,1,145
7,357,9,1,161
14,239,7,2,176
2,210,4,1,118
19,48,8,1,110
14,97,10,2,148
19,73,9,1,137
15,74,3,6,200
27,49,10,1,153
10,74,2,1,151
17,187,5,1,192
15,75,10,1,198
17,50,12,1,104
16,51,10,1,148
18,102,11,1,179
13,160,8,1,112
18,161,2,3,139
16,104,11,3,144
13,130,8,1,184
16,163,11,3,183
24,230,11,1,193
11,132,5,3,193
18,133,10,1,143
30,27,12,1,194
16,201,5,1,109
14,236,8,1,157
20,108,5,1,109
16,82,2,1,155
19,239,8,3,104
15,82,11,1,198
16,207,2,1,127
17,243,7,2,116
15,244,12,1,112
17,140,9,1,100
13,422,12,1,130
13,56,6,1,185
22,284,9,5,127
2,143,11,2,115
15,143,5,1,115
19,144,5,3,170
13,58,6,1,169
15,290,12,2,118
19,58,12,1,148
16,146,4,1,170
24,184,3,1,103
16,89,12,2,178
15,297,10,3,159
17,224,9,1,159
15,60,5,1,161
21,188,6,3,188
12,91,10,1,137
28,190,9,2,181
16,267,9,1,154
20,268,3,2,175
18,307,7,1,189
25,309,3,2,128
19,62,4,2,113
34,233,11,1,127
35,156,7,1,195
30,63,8,1,168
24,236,12,1,192
16,475,5,2,133
2,127,11,3,133
22,200,9,2,162
14,96,5,2,175
14,161,2,1,189
17,485,10,1,115
14,243,10,1,125
14,326,4,1,192
16,65,8,1,155
19,246,4,1,168
20,495,11,3,176
3,66,8,1,144
18,33,9,1,115
16,100,4,5,197
15,335,3,1,118
16,34,8,1,144
16,506,9,1,169
16,34,11,2,186
30,136,7,2,171
23,342,10,1,128
18,300,3,3,165
15,103,12,2,148
16,518,4,2,100
9,139,8,2,147
11,218,4,1,119
10,35,7,1,145
25,351,5,3,173
23,70,8,1,167
15,265,5,1,192
5,106,6,1,161
15,107,10,1,196
14,179,5,2,105
18,143,10,2,159
16,72,4,2,194
44,72,7,3,155
13,544,11,2,104
13,73,5,1,191
16,37,6,1,101
20,366,9,2,130
17,552,8,3,178
12,231,9,1,189
17,148,7,1,194
17,558,2,2,159
14,373,10,2,201
15,562,9,3,105
16,188,3,2,151
20,151,7,1,138
11,113,7,3,113
16,76,5,1,121
16,38,6,2,178
8,382,7,2,190
18,77,8,2,158
14,154,10,1,183
19,386,11,2,186
9,388,10,2,174
8,340,8,2,143
16,156,7,1,149
15,245,10,4,102
16,589,12,1,117
16,197,9,1,166
8,346,12,2,173
13,79,11,1,174
13,299,8,1,121
15,599,2,1,179
17,300,12,2,180
16,251,9,1,129
16,161,5,3,108
19,303,9,2,101
16,41,10,1,151
15,122,11,3,198
20,255,3,1,166
27,307,4,2,110
12,206,3,1,104
14,412,11,1,180
16,310,7,2,169
21,259,12,1,115
26,625,3,1,146
15,167,11,1,103
17,84,3,1,134
18,42,12,1,174
10,369,9,1,118
15,317,12,1,142
20,636,10,2,121
16,426,2,1,119
16,267,9,4,123
23,43,11,1,198
10,268,5,2,140
22,431,11,3,147
26,378,4,2,132
25,325,2,1,179
7,380,10,2,187
13,327,7,2,106
17,437,3,1,153
13,132,10,2,135
13,176,12,1,102
21,88,8,2,137
15,443,2,2,157
21,333,9,1,183
19,89,11,1,116
12,335,5,1,154
11,672,8,3,193
17,393,11,1,157
17,90,7,1,200
26,678,3,2,169
16,283,5,1,107
18,682,8,2,193
15,46,5,2,103
18,183,10,1,124
11,183,2,2,107
13,690,3,1,199
15,231,3,1,174
19,231,3,1,150
13,46,3,1,111
16,140,4,1,102
16,466,8,3,144
16,140,5,2,132
18,293,5,1,196
16,411,9,3,118
15,189,10,1,138
5,47,6,1,124
14,711,9,1,101
11,297,7,3,140
13,143,2,3,144
3,239,11,1,163
16,48,2,3,106
3,421,6,1,174
18,241,10,1,159
17,97,3,1,100
16,485,9,2,194
13,194,5,1,168
14,244,11,3,190
9,98,6,1,134
21,245,4,1,194
20,246,3,1,186
14,148,3,1,184
18,432,9,3,192
17,50,10,1,185
17,434,5,1,112
22,436,10,1,192
5,749,12,2,151
25,751,3,2,140
21,50,6,3,187
16,151,5,1,176
20,50,11,3,128
20,759,2,2,105
19,317,9,4,141
18,318,5,1,124
14,204,11,2,180
5,204,10,3,189
20,448,7,1,192
16,51,3,3,196
13,51,8,1,153
15,103,3,1,160
17,776,11,2,196
12,104,3,3,199
16,208,12,1,156
3,456,12,1,179
22,327,8,1,163
18,52,6,2,172
17,460,8,3,174
12,461,4,1,147
17,396,12,1,157
23,265,4,1,106
15,265,12,3,180
9,160,8,2,149
23,107,7,3,118
20,53,8,1,115
26,536,12,2,194
25,403,12,2,175
15,162,6,2,174
17,162,8,2,154
13,162,2,2,197
15,475,9,3,103
28,340,11,1,166
17,545,3,3,146
16,342,5,1,157
17,219,4,2,179
14,480,12,1,107
16,550,8,1,199
14,483,3,1,130
12,484,2,2,191
19,166,9,3,126
6,56,12,2,189
16,278,9,1,141
20,279,9,2,154
11,280,12,1,112
15,224,4,1,152
16,351,5,4,201
31,225,8,1,159
9,424,12,3,156
19,425,8,1,124
19,426,12,2,155
13,171,10,1,157
16,499,8,1,140
16,286,5,1,131
13,286,5,2,131
17,574,4,4,131
19,115,5,2,184
24,577,7,4,154
15,506,7,1,175
17,174,4,1,104
17,174,4,2,113
17,116,6,1,193
15,437,2,2,109
18,58,9,1,187
16,879,8,1,116
11,881,3,1,172
16,235,6,3,117
15,177,7,1,135
24,887,3,1,116
12,237,4,1,200
18,445,6,1,148
11,238,8,1,119
20,60,12,1,141
8,299,4,1,153
14,449,10,4,193
34,300,8,2,123
17,60,5,1,161
4,60,5,3,191
24,378,10,1,195
16,606,7,4,137
20,607,8,1,154
29,456,2,2,201
14,305,5,2,184
4,916,10,1,147
26,245,12,3,185
14,613,12,1,112
15,615,8,3,189
20,924,4,1,154
17,386,6,2,114
16,541,7,2,189
22,62,6,2,109
27,186,3,3,189
13,62,2,3,195
18,468,11,1,198
9,125,6,1,184
17,627,3,1,152
15,549,12,3,147
15,393,9,1,176
19,631,8,1,130
7,632,6,2,146
17,475,5,2,127
19,63,10,3,199
16,477,12,1,136
2,557,12,2,172
13,192,5,3,160
20,480,12,1,176
14,641,6,1,104
17,128,4,2,179
24,257,2,1,164
16,129,5,2,117
21,194,4,1,125
12,486,3,2,142
12,65,3,1,179
13,260,11,3,149
3,261,11,1,195
23,326,6,2,175
20,572,11,1,162
13,410,9,1,113
