p,r,w,v,T
16,67,14,1,111
24,167,21,2,197
3,210,19,2,192
11,295,8,1,119
15,68,18,2,107
17,170,15,2,116
22,341,9,1,199
16,300,16,1,180
19,69,18,1,168
16,173,19,1,105
10,346,25,2,102
19,104,12,2,200
9,70,23,1,186
17,105,14,3,133
7,35,10,2,154
14,309,23,3,149
12,142,8,1,159
16,266,12,1,144
19,178,25,1,127
21,358,16,1,194
5,314,25,2,161
13,225,21,1,185
19,226,18,1,183
15,363,22,1,160
14,73,19,4,167
10,73,12,2,135
18,366,17,1,177
14,110,20,2,138
14,553,21,1,177
13,185,13,1,105
24,37,24,1,141
10,149,11,1,115
12,561,8,1,150
23,75,25,1,146
9,282,15,1,141
8,76,12,1,161
18,190,16,1,126
16,114,25,2,190
16,114,22,3,185
23,191,23,2,110
15,192,16,1,193
21,241,18,1,106
14,387,23,3,154
12,39,8,1,193
20,195,25,1,143
22,117,13,2,163
16,294,17,4,181
18,246,12,2,119
18,394,10,1,139
18,395,11,2,182
16,159,22,3,157
15,40,17,3,151
10,120,21,4,174
10,80,24,1,117
18,251,9,2,122
18,40,17,3,153
7,404,8,1,175
16,304,10,1,178
15,305,20,2,147
16,204,12,3,128
12,41,14,1,111
19,616,21,3,137
13,257,12,1,121
7,310,23,3,175
35,363,20,2,176
15,260,21,1,192
16,42,9,1,162
7,418,11,2,119
24,126,15,4,100
25,42,23,1,113
21,316,16,1,143
17,212,13,1,105
14,637,25,1,101
19,426,20,1,123
20,640,20,1,120
15,375,19,2,175
15,376,25,2,164
11,377,20,1,158
25,648,10,2,152
16,650,20,4,165
15,130,10,1,153
17,174,14,1,167
17,44,12,1,197
8,274,11,1,178
17,330,22,2,161
11,176,18,2,125
17,442,24,2,109
22,388,12,1,111
16,133,17,6,184
15,223,12,1,154
20,179,25,1,144
6,224,8,1,157
4,225,18,1,168
18,282,11,2,172
21,90,11,1,125
14,136,8,1,192
16,455,22,2,168
15,456,21,2,110
14,286,10,4,151
16,688,22,2,146
16,689,13,1,142
13,403,16,2,116
9,693,17,6,148
15,93,20,1,137
24,46,10,5,196
12,47,12,3,164
15,350,9,1,186
8,141,11,1,188
20,705,11,1,139
16,188,24,1,131
17,189,9,1,135
18,296,23,1,173
12,47,12,1,182
22,417,15,1,110
25,477,14,2,129
16,718,8,2,149
19,360,19,1,108
9,722,13,1,115
18,96,13,1,150
12,145,19,2,107
16,97,10,1,116
16,49,10,1,122
30,49,16,1,183
18,244,25,1,201
13,429,21,3,183
11,98,18,1,154
17,49,24,1,164
17,247,12,1,174
14,433,11,1,161
21,50,18,1,144
4,249,20,2,148
22,436,18,3,158
2,250,11,1,182
14,439,11,2,140
18,314,23,4,178
15,756,9,4,166
28,505,15,3,124
16,203,9,1,193
20,444,9,1,165
9,382,18,1,198
16,153,22,3,115
17,320,22,2,192
6,448,18,1,197
14,103,8,3,171
16,52,15,1,179
20,258,9,3,152
15,323,20,3,159
17,519,20,3,133
16,780,19,1,179
13,782,9,1,177
16,523,21,1,185
16,105,15,2,135
20,210,8,3,166
20,105,23,2,103
15,396,8,1,153
17,264,13,1,189
15,530,8,2,132
22,159,25,2,126
14,266,19,3,124
18,400,15,2,194
20,214,8,1,134
15,402,25,2,171
18,336,19,3,160
27,54,11,2,128
23,810,24,1,198
14,474,21,2,172
14,109,12,4,131
9,163,16,4,154
8,545,9,2,136
20,342,10,2,163
18,342,8,1,176
11,220,23,4,195
15,413,21,1,168
8,414,15,1,173
25,553,17,1,154
17,111,10,1,138
13,222,10,1,177
13,111,22,1,145
25,837,19,1,175
19,559,18,4,166
22,420,11,3,100
6,421,22,1,103
8,56,19,2,140
22,169,13,1,111
21,226,17,2,110
10,567,10,1,124
11,426,16,1,102
19,171,16,2,196
17,856,16,1,137
16,286,22,1,144
11,430,13,1,132
24,431,10,3,123
16,432,22,2,148
19,231,11,1,125
8,434,10,2,187
14,362,21,1,141
6,290,11,1,119
14,509,24,2,189
18,292,10,1,108
23,58,17,6,127
15,176,17,2,181
29,235,23,1,131
9,294,12,1,169
9,177,21,1,120
18,177,25,3,157
15,118,12,1,146
18,178,9,1,184
15,892,18,1,124
16,238,20,1,153
14,298,9,1,199
12,897,13,1,139
16,180,18,2,116
27,601,18,1,151
10,376,24,2,164
19,302,25,3,123
15,302,9,1,107
3,242,25,1,134
18,531,22,1,161
15,456,13,2,113
16,183,8,1,169
27,244,20,1,184
24,245,15,2,122
15,307,24,1,161
12,538,24,5,132
22,308,10,2,186
15,247,9,1,142
11,464,24,1,108
19,929,9,2,122
15,931,22,2,131
17,124,23,1,118
10,468,12,1,178
8,390,14,4,158
10,469,20,2,101
14,63,18,1,186
15,943,10,2,172
