p,r,w,v,T
9,88,15,3,177
14,111,17,2,145
13,179,13,2,138
27,113,17,2,107
23,159,14,4,153
11,160,17,3,149
14,37,16,1,151
15,139,12,2,102
16,56,13,1,153
24,94,13,1,135
9,38,14,1,144
17,286,13,1,115
23,38,18,1,201
21,193,11,1,150
22,58,18,1,192
13,78,18,2,127
16,59,16,2,115
11,124,13,2,166
17,60,15,1,141
23,80,12,2,176
13,101,17,2,192
14,153,14,1,120
10,41,18,2,191
16,82,12,2,103
17,181,11,1,105
12,63,13,2,156
17,131,11,3,122
11,211,12,2,133
18,319,11,3,123
16,107,12,2,120
14,188,12,3,170
16,162,18,1,185
16,190,15,2,170
19,88,14,2,170
17,110,15,1,180
18,22,12,3,186
17,223,11,1,194
10,336,11,3,169
14,141,16,2,160
19,23,15,4,123
22,228,14,2,188
19,92,13,1,199
19,46,11,1,159
18,174,13,1,134
15,23,17,1,152
20,117,16,1,164
13,177,16,2,199
14,356,13,1,158
23,95,11,2,150
27,96,16,3,154
13,24,13,2,188
8,48,14,3,113
13,24,13,2,158
16,24,13,1,102
13,123,16,1,182
19,99,14,4,158
18,124,16,2,136
16,125,16,1,101
16,157,12,1,201
14,158,13,2,153
18,25,11,1,102
8,128,13,1,134
20,257,11,3,194
11,193,17,1,143
18,389,14,3,153
15,78,18,1,181
16,105,12,3,121
21,53,13,1,183
10,106,13,1,149
16,166,13,1,134
9,107,12,1,149
16,80,17,1,192
18,236,11,1,133
18,81,16,2,147
18,272,18,2,120
17,273,18,1,138
16,110,15,1,174
14,83,13,1,123
7,277,16,1,165
15,84,18,2,186
15,280,11,2,110
7,56,13,1,112
23,212,17,1,126
14,177,13,1,177
23,249,14,1,178
16,57,15,1,126
15,431,13,1,151
19,253,14,1,175
16,290,16,1,123
16,292,12,1,137
21,293,12,1,139
10,257,15,1,109
17,89,11,2,154
17,30,13,1,175
11,30,17,2,197
15,224,18,1,193
22,150,13,3,196
11,91,17,1,169
16,152,18,1,105
14,152,16,1,162
16,122,15,2,140
5,31,16,3,154
3,193,16,1,186
10,194,14,4,200
15,93,12,3,174
23,234,17,1,164
16,196,12,2,170
16,126,12,2,102
16,474,18,1,180
20,127,17,1,142
16,64,15,2,174
13,200,13,3,145
19,201,11,3,141
10,129,12,1,191
18,243,17,4,154
17,285,17,1,112
16,490,15,1,190
21,287,18,2,199
17,206,12,1,101
16,330,12,4,151
17,100,17,2,200
21,333,15,3,155
16,334,14,1,162
16,252,16,1,128
4,67,12,2,108
15,34,15,1,188
14,34,11,5,152
17,136,16,1,118
11,34,11,1,182
15,69,18,2,123
15,138,16,1,174
18,259,12,2,132
17,35,11,1,141
27,174,14,1,141
10,262,13,1,174
17,140,17,5,112
31,308,14,1,144
12,35,15,1,120
15,71,15,3,135
13,36,14,1,141
11,107,13,1,143
21,314,12,3,189
16,270,12,2,116
20,226,16,4,130
30,145,12,2,108
18,319,17,1,106
12,365,18,1,104
29,37,18,1,146
15,276,16,2,145
15,323,15,1,151
24,371,18,3,143
8,279,14,1,127
12,327,16,1,172
17,187,14,1,132
21,150,11,1,144
13,377,13,3,104
14,331,17,3,148
4,285,18,1,160
16,76,12,1,131
21,382,13,1,189
19,240,15,2,147
16,577,12,1,127
18,386,11,2,146
15,116,13,2,182
14,117,18,2,195
19,244,11,1,148
14,245,17,2,107
12,245,14,1,157
16,394,18,3,133
11,593,15,2,127
29,297,11,1,150
16,119,15,2,109
9,399,18,3,117
10,601,17,3,187
28,351,17,1,170
20,161,17,1,118
24,253,15,1,200
26,355,18,1,147
13,203,16,3,196
17,82,12,1,170
13,41,15,1,147
15,257,17,4,135
12,82,18,1,173
12,207,15,2,146
1,41,15,4,189
16,42,17,3,123
25,83,17,2,198
17,167,18,4,181
18,84,12,4,174
15,168,12,1,106
18,42,13,1,144
13,212,16,2,140
16,170,13,1,145
16,426,18,2,119
