p,r,w,v,T
12,156,11,1,114
10,39,17,2,160
30,196,11,1,107
13,196,13,1,160
13,345,12,1,150
16,119,8,1,148
5,159,12,2,177
17,119,12,4,200
11,80,10,4,175
19,401,9,1,175
19,161,10,3,127
16,605,18,1,144
16,405,21,1,132
10,305,12,1,160
16,611,13,2,177
18,613,16,1,140
12,307,9,2,130
16,308,12,2,148
24,124,7,2,147
9,166,20,2,163
13,125,9,2,132
25,417,12,2,201
1,313,16,1,188
19,42,20,3,200
14,84,14,2,158
