p,r,w,v,T
14,124,3,1,192
13,66,4,1,136
14,50,5,1,181
16,51,4,2,131
15,68,3,1,129
21,51,4,2,194
32,173,3,2,138
12,261,3,1,193
24,263,4,2,154
19,35,5,1,194
27,156,5,2,167
23,135,4,1,180
16,18,5,1,184
22,18,5,3,161
21,115,5,2,142
16,139,3,2,120
19,93,3,1,143
21,141,3,1,107
16,19,5,3,110
13,57,4,1,163
8,120,5,3,118
16,169,3,2,165
15,146,3,1,150
17,39,4,1,141
16,197,4,3,180
16,99,4,1,142
21,60,4,7,196
13,201,4,1,118
8,40,5,3,188
24,61,3,1,165
20,205,3,2,119
12,83,3,1,117
14,312,4,2,107
18,183,5,2,181
26,316,3,3,143
17,318,4,1,115
16,160,4,2,150
16,107,4,2,135
14,65,3,1,131
23,190,3,1,120
15,109,3,1,136
15,220,5,2,155
17,111,4,3,146
15,44,3,2,151
15,224,3,1,142
24,45,5,1,115
19,45,3,1,126
16,342,3,2,198
14,344,4,2,180
14,46,3,2,175
23,348,4,2,124
17,70,3,4,168
17,205,5,2,191
17,147,5,1,199
19,148,4,3,181
18,358,5,2,166
33,120,4,2,178
16,151,4,1,187
13,24,4,3,111
18,49,5,1,126
16,74,5,3,141
24,216,5,3,151
19,217,5,1,165
15,75,5,1,193
17,100,5,3,144
12,126,4,1,100
22,253,3,2,167
16,382,4,2,146
14,128,4,3,164
14,51,5,2,145
34,26,5,1,188
20,390,4,3,165
15,131,4,4,129
23,197,3,1,107
15,132,5,1,115
5,232,3,1,131
15,267,4,1,137
15,107,3,2,176
23,108,4,3,195
17,406,5,1,118
30,136,5,1,178
18,82,4,1,171
15,240,5,1,121
14,28,3,2,121
10,416,5,1,153
16,418,4,4,168
12,28,4,5,155
34,56,3,1,189
21,247,4,2,168
16,142,4,2,191
20,143,5,2,165
9,29,3,1,200
24,252,3,1,106
17,289,3,5,162
17,218,5,2,153
18,58,5,2,170
16,293,5,1,169
10,29,4,2,106
15,444,3,3,126
19,223,4,1,142
19,30,3,1,114
18,225,4,1,131
9,151,3,2,130
17,265,3,1,128
19,228,3,1,160
19,229,4,1,135
15,31,3,2,128
8,231,5,3,158
15,31,4,2,132
17,155,3,2,111
16,156,3,2,185
3,125,4,2,144
20,315,3,2,129
31,126,3,3,180
12,95,3,1,134
22,478,4,2,130
21,240,5,1,128
37,482,5,3,192
18,161,4,1,106
13,32,3,1,143
21,65,5,2,201
15,490,5,1,146
12,492,5,2,140
17,288,5,1,190
12,66,5,1,110
19,249,3,1,154
23,133,4,1,101
20,67,5,3,119
7,67,5,1,165
23,211,4,2,100
30,339,4,3,145
16,511,3,1,156
14,171,4,1,183
17,172,5,1,115
16,258,3,1,161
21,104,3,2,173
14,217,5,2,103
19,261,3,3,111
17,219,5,1,190
17,527,5,1,147
15,264,4,2,187
17,354,4,1,130
24,266,4,1,138
22,71,5,2,194
9,143,3,1,121
17,224,5,1,196
22,315,3,1,169
12,109,3,1,118
15,73,5,1,185
16,228,3,2,172
31,146,5,2,119
17,229,4,1,175
19,276,4,1,197
22,148,4,3,172
17,325,4,2,121
13,326,5,2,159
17,561,3,1,125
16,375,4,3,143
13,38,4,1,152
24,113,4,3,137
16,190,5,3,190
35,114,4,1,132
6,334,3,1,140
15,335,4,1,113
10,385,5,1,185
6,289,3,4,199
20,39,3,5,177
15,340,5,1,137
15,78,5,2,197
16,245,5,2,163
16,157,4,2,201
16,158,5,1,134
15,79,5,1,122
19,119,4,2,186
17,80,3,3,191
7,160,4,1,138
28,160,3,1,105
18,603,5,1,114
17,121,4,1,154
17,405,5,1,151
16,254,5,2,130
11,163,3,2,197
14,409,5,1,103
15,41,5,1,135
15,411,5,3,167
14,361,5,3,177
22,166,4,1,114
8,166,3,2,194
39,625,4,2,201
14,125,5,2,149
11,315,3,2,129
23,42,4,2,161
15,211,4,2,147
16,371,5,3,183
18,42,5,1,145
18,373,3,1,171
18,321,4,2,179
9,429,3,2,149
16,430,5,1,149
21,270,4,1,189
16,271,3,3,171
16,87,4,1,106
7,131,3,1,197
17,218,4,1,190
18,175,3,1,126
14,330,4,2,129
21,276,4,1,170
16,88,4,2,135
32,44,3,2,112
20,44,4,2,149
6,390,3,1,153
15,134,4,3,100
19,449,3,1,126
10,135,5,1,149
14,90,4,3,174
22,283,5,1,118
23,136,3,2,149
16,456,5,1,183
17,183,3,1,110
14,46,3,1,116
17,402,4,2,178
27,230,3,1,108
18,289,4,3,186
17,185,4,1,176
19,232,3,2,129
18,187,5,2,142
17,47,5,3,183
4,352,3,3,128
15,294,3,4,116
4,413,4,1,182
22,237,3,3,128
20,296,3,2,119
16,238,4,1,139
13,298,3,1,105
14,191,5,2,153
21,300,5,3,104
10,361,5,1,137
