p,r,w,v,T
12,221,21,1,165
14,30,19,1,115
15,60,17,3,161
17,45,21,2,120
16,31,18,1,155
17,62,17,2,128
15,31,21,2,196
15,47,23,1,178
16,138,23,2,139
11,159,22,2,162
19,48,22,2,104
16,32,22,3,133
25,122,23,1,160
17,66,20,1,120
14,165,19,1,133
16,17,19,1,186
5,17,19,4,144
15,85,23,3,160
7,149,23,1,127
16,129,18,1,157
19,69,17,4,154
16,261,21,1,111
24,18,23,2,105
6,133,16,1,137
23,53,23,1,167
11,269,18,1,164
17,36,19,1,111
13,18,19,4,127
16,92,18,2,121
22,37,17,2,192
20,74,17,1,132
18,140,23,3,134
9,94,16,1,172
24,166,23,1,137
2,286,23,4,177
12,288,20,3,127
14,77,17,1,161
13,78,16,1,126
16,20,21,1,144
18,148,19,1,188
14,40,16,3,124
16,80,18,3,158
17,176,16,1,147
17,40,20,1,143
13,20,16,1,169
22,20,19,2,130
16,103,21,2,187
7,83,17,2,197
12,104,23,1,100
16,42,20,3,164
16,42,23,1,117
16,159,23,1,146
12,21,16,1,132
15,134,16,1,127
17,135,23,1,183
16,190,20,1,139
10,191,17,1,151
10,220,22,1,119
10,221,21,3,192
17,89,18,2,187
9,45,23,1,128
15,225,23,3,102
17,226,22,1,150
15,23,19,1,109
25,172,22,1,123
16,46,22,2,179
17,145,18,2,173
16,145,18,1,129
14,23,19,1,141
24,47,19,2,110
12,95,18,1,130
13,119,20,3,197
16,96,21,1,102
16,72,18,3,140
26,48,22,1,173
19,49,19,1,177
18,122,22,1,144
18,49,20,2,102
7,216,18,1,114
12,50,23,1,103
18,249,23,3,116
20,125,17,3,113
21,189,18,4,131
18,101,17,1,183
15,381,21,1,104
19,192,20,2,184
20,26,18,1,141
13,52,17,1,150
5,259,21,2,132
14,163,22,1,121
14,196,18,1,173
17,26,19,1,108
17,264,19,1,127
23,232,23,3,179
14,27,17,1,121
26,134,17,1,195
18,269,17,3,198
20,406,19,3,181
15,170,21,1,150
16,273,21,2,163
14,137,22,1,199
24,276,19,1,111
15,416,19,1,101
14,139,23,1,173
14,245,18,1,162
19,140,19,1,138
6,247,21,1,165
14,425,19,2,153
11,285,23,2,175
11,86,19,1,200
7,57,21,2,166
6,87,18,1,108
14,290,19,1,107
20,182,18,3,119
20,292,21,4,201
20,59,20,3,160
15,295,21,2,198
16,296,18,1,169
10,30,17,2,193
19,149,19,3,143
25,120,18,4,136
16,452,17,3,151
16,91,18,2,193
10,122,17,1,113
16,305,16,1,180
16,61,18,1,180
14,123,16,1,190
16,232,18,4,101
14,194,23,1,169
17,234,20,1,100
10,195,21,2,165
9,63,18,1,104
18,95,22,2,137
16,95,23,1,175
18,318,23,1,161
16,128,16,1,179
12,200,22,1,160
22,32,20,1,129
13,484,19,3,118
14,97,22,3,107
16,244,18,1,165
26,204,17,1,185
19,205,19,4,191
18,33,21,3,179
22,132,20,3,180
15,249,22,3,167
18,500,23,1,161
17,167,20,1,159
14,101,22,1,110
20,253,23,3,188
16,169,16,1,129
18,339,19,2,169
17,213,23,3,154
18,342,18,1,128
11,300,19,1,195
15,34,21,2,177
15,346,18,2,121
13,347,20,1,131
17,139,22,1,125
16,140,18,1,158
21,526,17,1,114
14,176,21,3,152
14,35,17,4,103
16,222,17,1,143
16,534,16,2,165
7,223,18,1,171
12,314,16,1,158
26,225,21,2,153
16,36,19,2,118
14,109,23,2,157
13,364,18,1,195
16,274,23,1,148
16,320,22,4,196
9,230,22,1,138
10,147,21,1,192
15,324,16,3,114
46,111,18,1,157
15,112,16,1,150
12,327,17,4,123
26,562,17,1,199
14,38,20,1,108
14,75,16,3,104
13,237,19,1,123
28,285,22,1,147
26,334,20,2,142
11,287,21,1,120
14,336,19,2,103
28,193,17,2,174
14,193,21,2,154
23,116,19,1,155
6,389,21,1,148
25,341,23,1,122
17,245,18,1,180
17,118,20,1,195
15,197,18,3,191
11,296,17,1,139
16,79,19,2,112
21,119,20,1,118
17,80,18,3,152
3,160,22,1,159
10,251,23,4,158
15,121,20,1,172
23,40,16,1,138
10,162,16,1,107
13,407,19,1,149
15,163,21,2,181
16,205,20,2,137
16,205,23,1,138
20,124,17,1,168
20,124,16,1,159
19,207,20,2,106
17,260,16,1,113
15,261,20,1,154
16,366,20,2,131
17,262,20,1,120
20,316,19,1,113
16,633,18,1,185
16,127,16,2,185
21,212,20,1,174
16,43,18,1,127
10,43,16,1,157
12,642,16,1,182
11,86,19,1,113
5,431,18,1,188
20,216,18,2,166
16,217,20,2,155
17,43,16,2,178
24,327,22,2,165
18,44,23,2,174
16,219,23,1,136
19,330,17,1,157
12,132,18,1,124
12,177,23,1,193
17,665,20,2,195
19,389,20,2,177
17,223,19,3,161
15,671,16,1,148
27,135,19,1,168
20,675,22,2,121
16,135,17,1,150
16,45,22,2,129
12,284,17,2,127
23,341,20,2,159
25,228,23,1,172
10,458,18,4,167
9,229,23,1,158
19,230,18,1,125
11,288,19,1,181
16,694,18,5,169
22,186,17,3,179
14,465,21,1,126
23,292,18,3,137
17,94,21,1,155
31,94,22,1,125
17,294,17,3,145
9,236,19,1,135
23,95,16,1,133
13,47,19,1,128
25,713,23,1,170
15,191,21,2,141
13,299,18,1,142
11,419,19,1,145
16,721,23,5,120
22,96,19,2,180
17,362,21,3,101
16,48,23,2,163
11,49,22,2,176
18,97,19,2,110
25,366,16,1,130
7,306,16,1,111
15,736,23,2,186
26,307,21,2,153
15,49,23,2,140
23,371,20,2,133
16,434,22,2,133
15,435,16,1,166
17,100,18,2,181
19,250,21,1,121
18,501,19,1,171
17,439,16,2,170
16,503,22,2,136
17,442,19,3,137
16,316,22,4,136
17,51,16,1,111
