p,r,w,v,T
10,70,22,2,116
11,28,20,1,104
1,57,19,1,177
7,125,23,1,196
15,108,20,1,194
5,73,21,1,183
13,15,15,1,135
28,44,21,1,118
16,60,14,2,114
16,60,16,2,164
15,30,19,1,188
22,15,24,2,134
21,232,22,2,144
16,31,17,1,193
17,47,21,3,135
15,159,25,1,149
15,16,24,3,164
15,141,14,2,156
14,81,15,1,135
18,164,22,1,165
15,165,23,2,122
12,67,20,2,125
16,50,19,1,154
18,85,15,2,130
17,17,17,1,186
15,129,16,2,135
22,108,24,2,174
11,261,21,2,122
16,132,17,1,109
26,53,20,2,172
16,36,23,2,152
14,135,25,2,197
17,36,15,1,181
13,273,25,4,150
15,183,22,1,141
8,18,14,2,114
28,279,24,4,162
22,94,24,3,139
23,57,19,1,167
14,142,18,2,101
20,191,15,1,172
18,120,20,1,150
12,291,18,1,137
16,122,14,1,126
16,196,23,1,163
17,296,23,1,194
8,99,19,3,104
15,300,19,4,165
11,302,25,3,179
13,203,25,1,141
16,82,24,1,192
18,21,20,1,172
15,62,17,3,108
3,104,20,2,186
16,183,19,1,185
11,316,23,1,185
12,132,25,2,106
19,133,18,1,153
18,161,17,2,120
11,43,15,1,114
18,163,14,4,188
16,66,20,3,135
36,165,14,1,114
21,221,20,2,142
28,167,24,1,176
17,45,18,1,200
11,337,16,1,173
16,141,14,4,115
16,46,14,1,200
19,229,15,3,112
16,345,21,5,111
17,347,16,1,108
16,175,25,1,170
4,234,23,1,125
16,206,25,3,138
26,237,21,1,190
17,48,15,1,116
9,72,14,1,117
18,96,17,1,114
14,73,19,2,166
22,152,24,1,111
16,98,24,2,197
17,154,21,2,115
19,185,21,1,145
15,373,15,1,147
16,250,24,1,180
16,376,17,1,147
23,221,24,1,151
14,380,24,2,166
11,25,16,2,102
14,51,15,1,197
16,193,16,1,153
27,104,20,1,187
3,130,23,3,106
2,261,15,1,132
15,263,20,3,165
15,26,19,3,183
15,199,15,1,184
20,27,18,2,197
20,402,17,2,129
25,108,21,2,123
17,203,16,1,103
12,109,22,1,116
22,239,22,3,171
14,171,14,1,198
16,55,14,2,141
16,277,18,2,109
16,243,15,2,146
11,112,14,7,188
22,140,22,1,116
18,113,18,1,128
17,248,24,2,168
11,285,24,1,107
18,114,15,1,122
19,287,22,2,111
17,253,21,2,172
11,435,17,1,160
13,29,25,2,193
27,256,19,1,101
13,294,22,1,162
19,59,20,1,169
18,296,25,1,146
17,30,21,2,119
5,449,22,1,192
15,263,23,3,159
15,226,14,1,144
13,265,16,1,194
30,456,23,1,106
9,153,25,1,130
18,61,17,1,153
33,193,21,2,124
15,124,19,6,125
17,93,22,1,138
26,156,16,1,121
14,470,21,1,140
13,197,14,2,164
10,474,16,1,186
21,127,16,2,148
15,279,24,4,183
20,128,14,2,161
21,201,24,1,126
18,129,14,3,132
17,130,16,3,164
16,163,21,1,147
22,163,18,1,176
15,328,17,5,154
16,164,24,2,180
17,289,25,2,167
32,66,22,2,169
13,250,25,3,127
14,167,15,1,174
10,101,15,1,159
15,337,23,2,136
7,34,21,2,153
23,297,15,3,113
11,298,17,1,197
13,299,24,2,151
16,215,16,3,151
18,345,15,2,109
16,138,19,2,121
17,139,22,2,164
21,70,15,1,137
27,306,19,1,114
17,176,24,1,110
28,176,23,1,122
26,141,23,1,182
12,106,21,1,171
15,267,19,1,181
15,72,25,2,192
17,108,16,1,166
23,36,24,3,183
17,181,25,5,161
22,109,22,1,199
16,73,14,2,195
13,548,23,1,159
13,550,19,1,169
13,110,23,1,126
13,37,20,1,149
25,556,15,2,117
20,74,23,2,138
17,149,16,2,164
16,234,19,1,164
15,38,14,2,170
19,330,19,3,105
15,568,19,1,101
16,38,23,3,168
13,238,22,1,157
15,38,21,1,168
23,38,15,1,188
20,337,18,3,102
8,154,21,1,176
13,77,16,1,108
20,243,19,1,118
13,78,22,2,150
19,78,14,1,129
10,79,21,1,117
12,79,19,1,185
15,346,16,5,130
13,397,20,1,143
18,398,24,1,148
6,200,19,1,128
17,300,21,1,140
5,301,23,3,158
13,403,21,1,125
19,40,16,2,125
25,203,18,1,119
15,254,18,2,110
15,122,16,1,139
16,358,15,3,189
21,257,17,2,135
10,361,22,2,198
16,413,22,1,110
15,207,20,1,153
16,312,19,1,126
19,417,20,1,179
16,366,24,1,110
17,126,15,1,180
18,369,20,1,174
18,127,21,1,114
25,127,22,1,108
14,128,21,1,145
14,373,15,2,128
5,86,15,2,113
20,172,17,1,164
8,269,20,1,145
15,216,21,4,146
16,379,21,1,117
14,217,24,2,177
28,381,22,3,108
16,655,20,1,143
18,657,16,1,184
27,220,25,1,167
15,331,20,2,194
16,133,15,1,192
21,133,23,3,176
22,44,15,1,145
18,223,21,1,163
21,335,16,1,134
12,336,25,3,138
16,337,21,2,126
9,451,17,4,106
17,283,25,3,195
10,136,14,2,133
8,683,21,1,179
11,456,15,1,189
16,46,24,3,128
19,689,23,1,105
16,138,22,1,153
13,404,23,2,188
3,46,14,2,175
18,186,25,1,133
19,47,25,1,110
10,187,19,1,162
12,293,15,2,115
12,469,22,2,144
16,294,23,1,124
13,413,23,2,124
17,710,15,2,151
14,47,19,1,144
18,143,15,1,143
15,298,25,1,171
14,191,19,1,122
15,96,14,4,170
15,96,24,2,134
16,362,22,1,184
17,302,17,1,130
30,303,20,2,125
21,146,20,2,154
17,98,25,1,155
33,306,15,1,111
8,429,20,1,154
11,737,22,2,123
16,739,15,1,155
14,371,25,2,194
16,495,19,1,136
14,373,21,1,105
18,100,25,3,109
12,250,25,1,123
17,250,17,1,147
18,100,18,1,109
15,151,15,4,118
22,202,18,4,138
18,202,20,2,145
