p,r,w,v,T
15,49,24,1,116
18,74,25,4,112
13,374,23,1,138
16,100,25,1,163
8,126,24,1,183
17,76,25,2,120
34,127,25,6,179
13,51,23,4,149
25,26,24,1,138
18,26,25,2,146
16,195,25,3,193
16,163,25,1,166
14,164,23,1,198
14,230,25,2,176
17,264,24,1,149
14,27,23,1,109
6,27,23,3,150
1,27,24,1,168
4,135,23,1,165
16,406,24,1,200
20,272,23,4,135
19,82,23,1,152
10,172,24,1,174
20,241,23,1,169
28,173,23,2,133
15,84,24,1,115
15,280,24,1,134
13,56,25,1,175
10,56,24,2,159
14,213,25,1,133
13,249,23,3,192
20,86,23,1,196
17,251,23,2,200
19,144,23,2,112
9,254,24,1,171
16,218,24,4,108
17,88,23,2,180
16,294,23,1,159
18,88,23,2,170
13,119,24,3,174
23,298,24,1,154
15,299,24,1,151
18,90,25,1,123
1,90,24,1,121
14,265,23,1,193
11,122,25,2,162
14,267,25,1,143
13,192,24,1,181
17,92,24,1,122
17,62,24,1,201
12,124,23,3,101
10,156,24,3,137
32,313,23,1,191
13,94,25,1,134
17,95,24,1,107
16,32,24,1,146
21,32,25,1,135
25,32,25,1,110
25,96,25,1,193
15,161,23,4,187
17,65,24,1,128
15,65,25,1,114
14,163,23,1,169
15,163,25,1,129
25,246,23,2,115
16,33,25,1,178
16,331,23,1,188
18,207,25,1,194
15,333,24,1,168
14,334,24,1,176
17,101,23,2,177
19,295,24,2,198
12,507,23,2,119
15,339,25,1,181
10,213,23,1,154
17,257,24,1,197
16,215,25,1,145
16,103,25,1,106
8,259,25,1,173
7,521,24,3,141
14,35,23,1,120
11,35,25,1,191
6,35,24,1,172
13,220,25,1,135
12,177,24,2,140
4,35,24,2,141
8,71,25,4,137
18,223,23,1,167
20,179,25,1,126
18,144,23,1,127
18,72,24,1,178
16,272,25,4,176
18,227,23,1,108
19,73,25,1,173
28,110,24,1,159
7,184,25,2,166
23,553,23,1,186
13,231,25,4,183
16,557,23,1,115
20,186,24,1,145
4,112,23,2,172
9,328,24,4,123
15,565,25,5,116
9,330,24,2,130
18,114,23,2,125
16,190,23,3,148
16,191,24,4,132
17,239,23,1,193
16,115,24,1,170
9,154,23,3,164
18,77,24,1,105
16,582,25,1,119
15,584,25,1,140
16,156,24,2,128
17,78,25,3,160
12,589,24,1,157
17,158,24,1,154
20,79,24,1,114
11,397,23,1,198
15,80,24,1,147
28,299,25,2,190
14,350,25,2,113
22,402,23,1,169
17,302,24,1,147
14,162,25,4,158
22,608,23,1,169
15,610,23,1,136
17,255,25,1,172
17,614,25,1,105
19,205,25,1,115
15,360,25,3,113
19,83,23,2,188
14,259,25,1,118
26,364,23,1,194
15,42,24,2,145
10,366,25,1,186
