p,r,w,v,T
13,236,21,1,146
18,710,20,2,150
10,415,20,2,135
17,357,19,2,160
20,358,20,1,100
16,239,20,1,102
17,192,19,4,171
10,481,19,4,195
16,302,20,1,146
23,97,21,4,176
15,364,21,1,196
2,486,20,1,114
15,244,21,3,118
13,489,21,1,152
10,306,19,1,112
16,491,20,2,132
20,148,21,2,157
19,309,20,1,126
30,149,19,1,157
19,99,19,2,115
19,249,19,3,179
18,200,21,1,127
13,200,19,4,107
16,50,19,1,146
10,151,19,1,122
14,101,19,1,184
16,202,20,1,113
16,444,19,1,111
8,102,19,5,163
21,382,21,1,192
16,511,19,2,103
4,205,19,1,176
6,385,21,1,175
16,515,20,3,105
7,206,21,1,191
25,517,19,1,170
16,454,19,2,137
17,520,21,1,143
23,261,19,1,167
16,52,19,1,100
15,785,21,2,126
14,52,20,3,147
21,105,20,1,119
14,330,21,1,172
18,529,19,2,117
14,159,21,3,132
7,797,19,1,128
9,266,20,1,193
14,53,20,1,176
29,161,21,2,110
6,536,20,2,114
18,538,21,1,126
16,270,19,1,201
14,270,21,2,110
29,54,21,2,171
23,271,19,1,192
16,54,21,1,117
20,477,21,1,120
12,410,20,1,185
10,274,20,4,198
16,549,21,1,115
17,110,20,1,100
16,166,20,1,111
3,553,21,1,111
20,832,19,1,175
10,56,21,1,132
18,167,20,2,109
17,112,21,1,144
13,56,21,1,140
10,224,21,1,180
15,843,21,1,111
16,56,21,1,174
10,353,20,2,144
14,113,20,2,196
14,426,19,1,200
18,853,20,2,133
12,171,20,1,126
18,428,21,1,136
28,859,20,1,168
12,359,19,1,172
25,173,20,1,141
5,865,19,1,161
14,58,19,1,101
16,116,19,2,126
16,174,21,3,151
24,872,21,2,159
22,437,19,1,150
16,58,19,1,188
17,117,21,3,104
20,587,20,2,169
23,235,21,1,195
13,177,21,1,195
9,177,19,1,144
16,444,20,2,101
17,119,21,1,162
16,892,21,1,145
24,372,19,2,150
14,522,19,1,161
15,60,21,1,107
14,60,19,1,173
23,300,21,3,160
15,120,21,3,127
15,905,19,1,100
17,529,20,1,151
16,121,20,3,151
15,455,21,2,195
13,456,20,2,187
15,61,19,5,110
15,458,21,2,164
15,919,20,1,124
11,184,19,1,120
16,384,20,3,140
11,246,21,3,160
15,62,19,1,156
14,124,21,2,159
24,388,19,1,178
23,621,19,2,139
20,311,21,2,121
16,125,21,4,195
20,125,20,2,178
14,188,19,2,135
19,392,21,1,151
16,944,20,3,116
