p,r,w,v,T
15,138,21,1,185
16,116,19,1,165
19,186,13,1,151
24,19,20,2,193
15,189,20,4,179
15,95,18,1,103
15,19,21,2,136
13,39,13,1,116
11,78,12,1,136
20,20,14,2,130
17,59,15,2,133
16,99,18,3,107
15,199,11,2,138
17,100,17,1,144
17,303,16,2,116
31,127,17,2,147
16,82,13,1,164
8,206,15,1,113
16,21,18,2,144
13,156,11,1,190
16,157,15,2,192
11,42,21,3,140
12,64,15,1,198
18,107,12,1,109
25,322,12,1,195
13,162,14,1,153
16,65,11,1,199
16,109,16,1,110
14,110,13,3,109
15,221,18,1,158
14,89,14,2,201
18,336,18,5,130
16,45,18,3,113
21,68,11,1,197
18,46,14,1,133
17,46,20,3,151
23,69,14,4,100
17,203,13,1,115
27,23,14,2,188
17,94,20,1,180
22,353,13,1,134
11,47,18,1,135
34,208,21,2,144
12,180,21,1,120
21,211,18,1,197
20,151,13,1,136
24,152,15,2,190
20,214,18,1,136
16,215,12,1,110
21,185,11,1,145
10,373,12,2,101
10,50,20,1,149
16,100,12,1,163
14,50,13,2,125
16,76,20,1,102
18,382,16,1,175
24,51,21,1,162
11,257,14,3,190
15,104,17,1,199
16,26,16,1,127
16,392,15,1,128
17,53,14,1,131
21,26,13,1,128
22,232,12,4,199
17,107,21,1,180
16,54,15,3,136
16,108,17,1,198
19,135,12,1,189
29,54,17,1,114
15,239,13,2,107
16,27,11,3,137
9,207,18,4,157
14,173,21,1,194
22,243,21,2,135
12,84,20,3,196
15,56,15,1,115
16,212,15,2,154
12,28,17,2,168
16,213,19,1,115
14,57,13,2,181
16,29,16,1,186
17,180,16,2,126
16,116,15,2,197
16,146,12,2,201
13,58,17,3,137
19,88,16,1,110
16,59,16,2,183
17,259,18,3,199
16,446,11,1,102
15,299,13,5,141
16,225,21,1,122
13,226,14,1,198
15,30,14,1,190
15,91,16,4,144
16,229,16,1,140
16,230,15,1,186
17,308,12,2,162
24,193,15,1,107
10,155,17,3,112
17,31,21,2,187
18,470,13,3,149
11,314,20,1,190
11,95,18,1,118
27,238,16,4,131
16,199,21,5,127
21,128,11,2,169
17,481,14,2,107
18,282,13,1,109
19,243,21,1,142
12,162,20,2,189
16,285,17,2,114
8,327,15,1,117
15,99,20,1,132
15,99,11,1,103
15,207,21,1,195
15,249,17,4,164
14,334,13,2,138
18,503,14,2,117
16,294,21,1,169
10,507,17,1,154
17,34,19,1,100
15,68,13,4,173
29,256,15,4,166
9,514,18,2,160
21,258,20,1,150
22,216,20,3,121
2,35,17,1,134
17,174,17,3,114
16,306,14,2,147
17,105,20,4,151
20,220,12,1,169
17,177,12,1,131
17,310,21,2,178
16,36,21,5,183
10,357,16,1,140
19,358,21,1,169
12,315,18,4,121
25,108,12,1,151
4,109,11,2,193
16,273,15,1,114
22,146,21,1,190
16,366,20,1,141
20,147,15,2,104
14,230,16,2,107
13,111,11,1,101
11,232,19,2,109
16,233,19,3,194
18,374,16,1,137
8,281,12,1,159
26,38,20,1,174
21,38,17,1,198
10,38,13,3,178
18,76,18,3,172
12,573,19,3,120
16,287,13,3,175
11,192,18,2,176
2,337,19,4,115
8,242,21,1,127
14,116,16,3,183
17,117,16,2,115
28,78,13,1,174
12,294,13,1,127
10,79,12,1,160
19,296,16,2,147
8,346,19,3,105
19,397,15,1,113
24,40,14,2,106
9,160,13,2,105
16,201,21,2,125
16,251,18,1,176
16,404,12,1,170
17,354,16,5,132
13,81,14,2,128
17,122,14,2,160
15,41,19,2,147
23,164,13,2,116
22,411,16,1,189
8,619,17,3,106
16,166,14,3,198
28,125,13,2,187
6,42,12,1,152
14,313,18,3,137
17,42,19,3,108
21,210,21,2,111
15,633,19,4,150
2,212,21,2,142
17,212,12,2,177
14,426,19,2,176
10,374,20,1,119
23,642,13,1,106
16,322,21,3,134
11,377,15,3,190
20,432,17,2,195
16,217,21,2,191
30,43,14,1,107
14,436,19,1,197
15,437,19,5,131
16,44,17,1,140
15,132,13,3,187
16,221,13,1,116
21,89,19,4,177
17,388,14,2,149
21,45,19,1,191
8,134,17,1,141
11,336,18,1,141
27,224,12,1,178
15,45,13,2,137
16,677,16,3,156
17,453,12,1,120
7,227,13,2,103
16,46,20,2,158
13,137,17,3,185
28,229,13,2,199
13,92,19,1,177
17,403,12,3,143
15,139,20,2,106
17,347,20,1,171
18,406,14,1,106
13,291,14,1,178
9,140,11,1,187
12,703,18,1,176
15,188,16,3,166
13,412,13,2,200
10,47,14,1,129
18,474,11,4,162
16,142,18,1,132
11,143,19,1,105
18,191,16,1,109
17,191,13,1,139
19,144,19,1,179
16,193,12,3,168
15,145,16,2,106
17,363,18,1,125
9,243,17,3,104
10,730,12,3,126
17,146,16,1,196
12,147,12,7,179
12,49,19,2,113
20,49,16,1,103
12,739,14,3,172
16,309,13,2,145
6,50,16,1,127
20,99,14,1,187
14,50,14,1,145
18,749,13,1,120
14,250,16,4,128
16,151,15,2,179
16,101,12,1,172
11,315,21,3,164
16,202,16,1,201
5,51,20,2,115
17,254,20,1,141
12,51,19,1,165
18,204,16,1,146
31,102,12,2,132
19,205,15,2,147
12,103,18,1,181
16,103,17,2,196
9,207,20,3,100
13,104,21,1,101
16,325,19,1,155
13,52,20,1,100
18,157,11,2,126
17,52,18,3,138
16,328,15,1,155
15,527,12,3,135
15,792,12,2,172
20,331,13,2,100
16,398,12,1,184
15,266,21,3,114
17,533,20,2,112
21,334,12,3,159
14,402,13,1,175
12,403,17,2,158
4,54,11,3,142
24,472,21,2,186
20,811,11,1,134
16,108,12,2,151
21,476,21,4,153
9,545,13,1,200
20,819,21,3,121
27,342,16,1,111
17,219,18,1,196
16,275,20,2,148
22,827,18,2,172
23,414,16,1,124
17,831,12,3,170
15,111,17,4,166
17,487,20,4,161
17,56,11,1,150
15,168,11,2,179
24,350,18,1,156
18,842,11,1,183
16,422,18,2,124
16,169,20,2,173
14,113,20,5,125
13,227,17,1,164
26,497,21,1,149
19,114,17,4,177
34,571,13,3,134
16,229,17,1,142
18,502,20,1,175
12,574,19,2,163
20,173,19,1,155
17,231,13,2,130
10,868,19,1,149
5,290,11,2,188
17,290,13,1,133
22,291,19,1,117
21,875,15,1,188
22,366,20,3,115
19,176,11,1,184
23,881,15,1,170
15,442,11,1,142
15,885,20,2,143
6,370,13,1,111
17,370,16,1,151
14,371,13,1,159
20,521,12,1,169
7,895,14,1,121
3,523,12,3,188
12,60,15,1,102
14,901,16,1,148
8,602,12,1,107
17,181,19,1,160
18,604,15,2,160
19,454,11,2,193
11,607,17,2,167
25,456,19,2,103
18,609,20,1,120
16,61,13,1,152
17,122,15,1,153
14,307,21,1,151
19,123,20,1,169
16,123,21,2,190
15,926,14,1,166
16,309,12,2,157
16,124,13,4,176
16,124,15,2,191
14,934,19,1,111
21,187,16,4,104
16,547,20,2,109
13,313,16,1,110
18,471,17,2,187
13,550,16,1,160
20,252,13,1,180
16,253,16,1,100
15,633,14,1,193
