p,r,w,v,T
16,94,25,1,145
16,207,25,2,108
19,71,25,2,107
18,150,24,3,140
24,24,25,1,188
12,121,24,1,167
29,152,20,3,174
16,153,23,1,164
17,369,24,2,187
17,124,20,2,201
25,75,21,3,201
15,188,24,2,180
16,75,23,1,110
15,189,21,2,151
21,102,23,2,147
16,51,24,1,168
8,51,24,2,154
29,161,22,4,160
14,389,22,3,127
17,104,20,1,168
7,196,22,1,129
16,164,22,2,173
16,397,21,1,188
14,266,25,1,104
11,267,23,2,198
15,235,22,1,156
17,54,25,4,113
15,27,23,1,137
18,136,22,2,117
18,171,21,1,109
14,412,20,1,179
2,414,21,2,168
19,416,21,2,130
12,418,20,1,171
23,140,20,1,189
14,246,22,1,149
6,141,23,2,166
25,284,21,2,201
16,114,24,4,120
17,215,20,1,181
28,216,25,2,124
15,87,22,2,157
14,436,25,1,198
23,292,20,2,201
23,59,22,1,158
16,59,22,1,133
11,259,23,2,117
10,30,21,1,136
26,30,21,1,109
14,225,24,1,137
22,90,22,1,141
22,151,25,6,120
21,265,25,4,147
24,61,25,2,138
19,306,22,2,145
26,92,22,2,153
6,31,20,1,141
8,310,24,1,108
22,233,22,2,126
20,31,20,1,170
8,31,22,3,171
17,197,21,3,197
16,127,20,5,106
14,278,22,2,138
15,279,21,1,133
23,160,22,1,186
18,161,24,3,163
16,323,24,3,118
15,65,21,1,122
17,98,20,2,100
6,327,21,2,104
27,66,23,3,181
12,247,24,4,143
20,207,23,1,191
15,66,24,3,157
16,333,22,1,165
12,209,22,2,106
10,168,22,1,119
17,295,23,1,160
16,254,22,2,185
13,170,24,2,100
9,341,21,1,199
10,103,21,1,198
21,215,25,1,112
12,35,25,2,187
35,346,22,2,145
21,261,21,1,143
12,218,24,2,127
13,105,20,2,134
30,105,23,1,108
3,71,23,4,183
15,221,25,3,199
16,222,23,5,131
9,107,20,1,121
16,72,25,1,126
15,314,20,3,111
6,144,21,3,117
5,543,21,1,182
8,109,22,1,197
13,319,23,1,134
16,229,21,1,135
14,110,21,1,153
16,147,21,1,181
11,74,20,2,120
17,371,20,1,115
16,372,22,2,175
13,187,21,1,119
12,150,25,1,164
16,282,25,3,136
15,566,21,3,154
6,152,25,3,123
18,76,21,1,121
7,286,20,1,147
18,383,21,1,168
23,336,25,2,126
16,337,24,1,104
17,193,20,2,157
9,155,21,1,143
17,156,24,4,124
18,195,25,1,133
16,343,22,1,155
16,79,21,1,105
15,158,25,1,198
17,396,21,1,108
13,159,23,1,158
16,40,21,4,133
13,80,20,3,190
9,351,20,1,100
22,121,21,4,178
