p,r,w,v,T
8,262,23,2,132
15,132,24,2,130
15,133,19,1,105
14,71,18,1,166
16,36,24,1,180
24,72,22,2,179
15,160,15,3,190
10,184,23,4,197
26,116,16,3,153
8,37,25,4,178
6,117,21,2,118
9,19,19,2,100
14,167,19,1,188
6,120,18,1,111
11,58,18,1,105
16,19,20,3,183
14,147,23,3,197
2,148,22,1,141
24,198,17,1,111
16,20,24,3,181
19,20,19,3,122
11,81,22,2,174
18,61,21,1,100
13,205,16,1,107
21,129,18,1,150
11,181,23,1,130
24,209,24,1,159
16,21,25,2,128
14,132,21,1,112
17,186,25,1,190
8,21,25,4,182
22,188,15,1,170
16,43,21,2,201
12,22,18,1,107
12,109,16,3,121
21,220,21,3,110
17,22,16,3,199
16,139,21,1,117
24,168,20,2,143
20,90,25,1,187
18,23,15,1,147
16,342,22,2,178
17,69,16,1,109
1,115,21,3,145
18,203,22,2,109
15,233,23,1,138
24,94,15,1,141
10,118,22,1,147
14,208,22,1,195
17,179,24,1,114
18,150,17,1,201
15,151,19,2,196
12,121,15,1,181
15,73,25,1,140
14,368,15,2,138
20,185,23,3,156
17,99,23,2,145
15,187,21,2,146
16,75,25,2,102
23,25,22,1,131
19,379,17,1,117
16,127,18,1,162
12,102,24,1,124
15,225,22,2,103
18,226,25,1,144
16,78,19,1,176
25,261,15,3,198
18,229,17,1,129
18,53,21,4,166
37,165,25,1,146
11,27,18,1,123
11,80,18,1,197
26,54,21,2,149
13,54,19,4,165
15,203,15,1,150
16,204,19,1,120
17,109,20,2,188
23,172,17,1,159
23,415,16,4,194
16,111,25,1,117
17,209,22,1,144
17,56,22,2,149
20,84,17,3,103
13,141,21,2,185
7,213,15,1,186
16,250,21,1,114
16,287,15,1,186
17,86,21,2,118
17,87,19,1,120
19,291,20,1,170
19,88,20,3,151
10,220,23,1,194
15,59,22,1,108
17,185,21,2,130
15,260,23,2,112
16,60,19,3,200
18,450,21,3,138
3,90,22,3,165
17,60,17,3,123
18,266,25,2,189
16,61,19,1,137
14,31,20,1,164
19,192,17,1,118
17,193,19,1,136
14,233,15,1,105
23,234,20,4,117
14,235,16,1,120
16,126,19,1,185
12,126,21,2,118
18,238,17,1,101
21,159,23,1,186
24,64,21,2,100
21,481,16,1,175
16,241,16,1,160
14,162,19,3,135
16,487,24,1,170
32,130,24,2,106
17,491,21,3,161
22,493,23,1,140
24,330,21,1,139
14,33,21,1,176
1,499,20,4,145
11,292,16,1,120
16,100,18,1,193
8,67,15,1,182
15,68,25,3,130
9,169,18,1,196
15,510,19,1,159
22,137,16,2,158
17,300,23,1,106
16,215,16,2,178
16,173,23,2,105
10,69,18,2,178
28,35,19,1,123
9,262,18,1,110
24,70,20,1,119
16,176,15,4,144
17,141,24,1,151
20,222,16,1,121
9,534,19,1,121
11,357,20,2,124
19,538,17,1,171
23,180,20,1,179
16,271,21,4,177
15,362,25,2,155
17,182,20,1,127
6,274,16,1,130
21,183,25,1,173
14,276,15,1,153
11,37,24,1,170
8,370,23,2,134
24,557,22,1,122
12,233,19,2,153
16,374,22,3,114
6,375,17,2,158
17,565,17,1,194
22,378,24,2,174
5,332,21,2,105
17,238,24,4,136
12,115,25,1,140
32,153,16,1,100
26,577,25,2,167
18,386,18,2,198
13,116,18,1,106
10,155,17,2,142
15,585,17,2,201
17,342,17,1,102
13,589,22,1,141
18,79,20,2,130
9,79,20,5,171
20,297,24,1,161
22,80,19,1,148
29,120,17,3,130
20,40,18,1,193
12,161,16,1,164
12,201,21,2,131
16,253,20,3,100
12,608,25,1,119
16,203,23,4,141
7,82,25,1,181
11,123,18,2,160
19,164,20,1,111
24,41,25,1,198
19,413,20,1,199
17,41,15,2,121
15,624,25,3,144
17,626,15,4,152
15,126,15,2,186
10,42,25,2,139
16,368,18,1,171
24,84,17,2,150
14,169,23,3,118
15,372,23,2,159
20,43,15,2,112
11,214,18,2,185
19,214,25,1,161
9,376,18,1,157
10,270,15,1,112
4,649,15,2,140
33,271,15,2,142
24,218,21,1,192
13,44,21,3,168
23,88,19,1,166
25,88,21,2,106
17,275,16,2,136
19,442,16,2,135
16,332,24,1,123
9,444,21,1,140
21,334,15,4,172
16,335,15,2,153
16,90,17,1,179
16,225,21,1,161
6,180,21,5,174
16,181,18,2,181
16,680,17,1,187
17,91,15,1,114
17,182,18,2,152
16,686,18,4,149
24,688,19,1,190
32,230,22,1,186
17,231,24,1,133
12,46,21,3,124
20,139,25,1,139
17,407,16,1,127
28,47,19,4,123
21,468,18,2,110
14,141,16,2,120
16,353,24,1,134
14,708,24,1,193
13,473,23,1,167
34,712,16,1,122
25,476,20,4,179
16,298,19,2,160
11,239,19,1,103
4,420,23,3,183
16,481,20,1,132
18,193,20,3,184
15,725,17,2,110
6,97,16,2,191
6,304,16,1,180
13,146,20,1,124
18,98,24,1,152
24,429,20,3,156
18,147,18,2,172
17,739,22,1,183
16,49,20,1,142
27,50,25,2,103
25,199,19,2,160
14,100,18,1,158
15,250,22,1,150
23,100,18,1,113
17,753,20,1,181
18,201,20,3,147
17,202,19,1,186
19,253,21,1,189
18,152,16,1,187
14,445,19,2,186
16,510,17,1,157
16,51,15,1,114
18,102,20,2,173
13,385,20,1,175
19,154,17,3,174
19,103,21,1,120
16,207,21,2,118
17,259,21,4,153
18,52,18,1,183
17,391,23,2,173
10,327,22,4,155
11,157,15,2,126
15,210,16,1,187
19,53,21,3,195
14,396,19,1,165
18,265,21,3,155
15,796,22,1,161
14,532,19,1,197
13,400,18,3,108
17,53,16,1,196
17,268,24,2,168
11,336,25,3,165
18,54,18,2,172
30,270,20,1,173
17,108,23,1,140
16,271,15,4,199
17,217,17,2,149
19,341,23,2,101
7,218,24,1,117
16,164,25,1,180
20,823,16,1,147
10,550,16,1,129
14,276,21,1,129
15,345,18,1,155
15,485,19,2,123
22,222,19,1,166
17,487,24,1,123
21,558,17,4,148
9,224,23,2,110
16,841,20,2,187
17,843,17,6,136
15,352,15,1,106
19,226,21,1,171
16,283,19,1,122
15,57,25,1,143
21,170,19,4,193
22,854,17,1,114
32,114,18,1,116
9,858,22,1,197
14,574,23,2,181
18,115,18,3,154
7,288,23,3,112
17,505,17,2,106
16,506,22,1,194
9,580,20,3,167
13,436,15,4,179
17,58,18,1,141
20,175,25,2,138
18,585,15,1,175
15,293,24,1,150
28,235,16,1,171
15,368,25,1,200
14,59,21,3,163
14,296,18,1,194
15,371,20,1,111
16,520,23,2,118
4,179,21,1,177
6,448,20,2,170
7,179,17,1,105
16,180,25,1,169
12,451,17,1,142
21,527,15,2,187
15,181,22,1,128
12,181,25,3,130
16,121,17,1,119
10,607,19,2,116
17,533,17,1,175
12,122,19,3,121
9,535,23,1,178
