p,r,w,v,T
32,43,19,1,104
24,215,22,3,155
5,58,25,2,197
16,91,24,1,122
16,147,11,2,127
18,93,23,1,166
10,150,18,2,173
15,113,9,1,154
22,133,10,2,155
12,230,10,3,125
1,31,17,2,171
24,98,13,1,117
14,79,22,1,124
18,159,15,2,137
16,16,22,1,107
4,121,18,2,100
17,33,20,1,137
16,144,22,1,106
4,33,18,1,178
37,104,17,1,166
18,34,25,1,134
14,68,24,2,142
15,128,19,2,170
17,258,25,6,148
12,69,20,1,155
18,174,22,2,165
11,176,21,2,147
16,89,23,1,101
23,71,24,1,137
14,270,17,3,154
14,181,24,2,123
14,182,10,3,200
26,92,9,1,136
18,92,21,2,149
22,279,17,2,137
20,56,13,2,104
21,118,25,1,162
10,95,22,1,201
16,57,13,1,170
13,145,16,3,195
19,19,15,1,160
36,293,21,1,162
13,172,11,1,181
5,148,19,1,163
20,40,21,1,115
26,40,12,1,142
32,101,14,1,114
15,178,18,1,128
13,20,15,1,114
15,206,20,1,151
13,155,21,2,145
12,130,9,1,137
14,21,20,3,197
11,105,11,2,189
9,106,22,1,192
29,21,9,1,196
17,64,23,2,187
14,108,24,2,100
9,190,13,2,128
12,109,24,2,177
11,138,15,2,143
12,221,21,4,157
24,167,13,1,199
20,22,22,1,154
16,169,10,2,147
14,45,13,2,194
18,114,22,1,125
16,69,21,2,130
16,346,24,1,199
18,93,15,3,156
14,23,17,1,186
39,23,22,1,102
14,24,16,2,110
18,47,12,1,198
28,149,15,2,120
11,210,10,3,165
22,96,9,2,116
9,121,22,1,110
14,24,24,1,145
19,98,18,1,110
11,25,18,2,126
12,247,9,2,121
14,373,22,3,156
13,125,10,1,175
22,157,25,2,181
16,51,14,2,195
16,76,11,1,194
24,51,11,1,111
19,103,10,3,177
14,387,16,1,111
20,227,19,1,155
7,195,15,3,175
22,79,11,1,179
19,53,15,2,200
20,132,24,3,133
22,199,25,1,132
13,80,17,3,140
14,268,16,3,166
19,202,11,1,125
15,271,20,5,141
28,27,13,4,171
5,273,19,3,153
16,137,19,2,177
12,173,23,1,187
16,139,22,1,197
14,139,20,1,130
16,28,23,1,127
13,112,24,2,148
20,247,16,2,158
9,284,9,1,119
26,249,19,1,136
19,215,24,3,113
18,115,25,1,165
18,289,18,2,161
15,254,15,1,191
18,146,10,1,193
21,146,20,2,124
16,257,9,1,157
3,89,25,1,128
17,445,18,1,182
8,30,14,3,132
4,90,9,3,118
15,263,15,1,145
17,30,15,1,100
12,30,23,2,195
14,30,15,1,145
16,61,11,3,125
3,461,12,1,140
22,270,15,2,176
17,93,18,1,120
39,233,11,1,126
14,125,22,1,199
16,157,17,1,147
18,276,10,1,114
23,63,25,1,197
11,199,9,1,105
20,199,15,3,135
13,200,24,1,126
14,32,23,2,165
13,283,14,1,191
15,97,21,1,138
22,130,13,1,123
16,163,21,2,165
16,98,12,1,114
15,247,11,1,125
15,207,16,1,172
5,498,15,1,160
13,133,17,2,185
11,33,14,4,172
17,134,25,1,200
17,295,11,4,121
11,212,15,1,118
17,136,10,1,103
16,102,25,1,177
12,137,17,2,150
11,34,13,4,101
15,173,12,1,104
16,519,15,3,141
16,35,14,2,169
18,218,21,2,160
16,306,12,1,157
12,176,10,2,106
16,353,23,1,180
7,142,24,1,174
11,178,11,1,177
5,357,18,2,188
18,107,13,1,112
16,539,23,1,144
15,225,24,3,185
22,362,14,1,101
7,272,9,1,138
25,109,19,2,154
16,110,13,2,118
17,73,23,1,171
8,147,10,1,126
17,37,24,1,159
14,37,21,1,131
22,372,10,3,141
20,75,9,1,133
18,375,22,1,193
16,564,11,1,154
16,566,14,1,127
21,152,11,1,141
32,114,22,1,188
11,334,10,1,120
13,38,24,1,201
25,384,11,1,128
16,77,12,2,100
7,116,23,1,155
13,242,9,1,127
18,389,24,3,140
15,117,12,1,113
18,118,22,1,119
16,393,15,1,143
15,345,14,2,176
16,119,23,1,114
16,119,20,3,191
14,40,17,3,108
17,350,12,1,108
17,251,19,2,107
12,603,14,2,122
14,161,11,1,191
27,405,11,1,171
4,609,19,1,161
14,204,23,1,185
17,409,12,2,123
8,615,22,1,102
13,123,9,2,149
14,310,9,3,129
16,124,18,2,101
28,311,11,1,122
13,625,25,3,100
10,418,14,1,134
14,210,21,1,115
13,84,9,1,160
9,169,18,1,197
15,264,14,1,183
20,212,11,2,104
3,639,10,2,136
16,214,11,2,181
15,86,10,1,118
16,172,19,1,101
10,377,9,1,155
13,324,9,3,103
20,325,10,1,113
6,43,10,2,163
13,654,19,4,133
15,273,14,4,195
14,132,17,1,135
32,330,22,2,194
16,44,13,1,194
16,443,23,2,106
15,444,9,1,114
15,334,14,3,153
18,335,19,4,152
3,672,10,2,165
21,90,12,1,102
16,45,20,2,130
7,395,14,2,146
16,396,24,1,165
14,454,20,1,125
13,182,14,2,121
17,46,22,2,115
38,458,13,1,129
23,92,18,2,176
16,184,25,4,185
17,46,15,3,167
16,46,25,1,122
17,186,19,1,111
34,350,9,1,144
16,701,15,2,153
17,187,12,1,195
12,235,13,2,115
24,189,16,1,185
14,354,13,3,190
28,190,19,1,110
12,48,16,2,104
29,715,25,1,139
17,717,24,3,122
9,48,24,1,178
15,144,22,5,183
18,301,15,1,130
12,423,10,1,189
14,145,15,2,152
15,243,9,1,145
32,426,12,2,125
15,146,18,1,121
16,98,20,3,147
16,307,19,1,152
12,738,9,3,160
15,370,13,1,130
18,49,15,1,157
23,198,17,1,106
20,311,20,1,101
13,748,9,1,126
15,150,18,3,116
9,50,11,2,114
27,314,9,1,179
14,756,10,3,173
16,51,24,1,109
14,317,24,2,109
16,762,25,2,123
18,153,24,2,112
20,510,11,3,126
15,448,18,1,149
19,769,14,2,135
17,321,18,2,191
22,387,11,1,106
13,388,23,2,161
20,259,13,1,191
15,325,16,2,170
16,52,16,1,123
16,457,20,3,112
17,52,25,1,131
13,525,11,2,157
13,394,16,1,175
15,330,17,1,102
6,106,18,2,124
16,106,21,2,180
17,797,14,2,178
23,466,18,3,182
4,160,13,1,173
13,161,22,2,199
10,107,15,2,167
33,54,13,2,106
16,472,15,1,112
21,216,14,3,130
29,542,14,2,137
19,54,14,3,157
17,408,19,1,144
16,341,20,1,125
20,478,18,3,104
29,411,15,1,120
17,412,20,1,105
14,344,19,1,150
17,276,24,2,200
14,221,23,3,134
18,277,11,1,173
23,111,20,3,180
22,56,13,4,166
16,112,22,2,143
