p,r,w,v,T
14,135,3,3,195
17,78,3,4,148
16,16,2,1,123
13,79,3,1,145
16,239,2,1,142
16,80,3,3,132
11,122,3,1,166
18,65,2,1,154
15,33,3,4,113
15,145,3,3,198
10,50,2,2,117
18,169,3,2,130
17,68,2,1,125
16,257,2,4,123
27,259,2,1,171
14,17,3,1,201
16,53,2,3,148
15,18,3,2,132
16,53,3,2,156
11,134,2,1,125
12,36,3,2,151
10,136,3,2,136
18,137,3,1,184
17,185,2,1,119
18,37,3,1,127
26,37,2,2,100
20,57,2,1,142
18,166,3,1,177
21,96,2,2,193
7,96,3,1,197
29,97,3,2,170
14,98,3,2,172
16,123,3,1,113
26,99,2,1,167
16,199,3,1,166
24,175,2,2,109
15,61,3,1,102
13,81,3,2,118
16,61,2,3,186
15,103,3,2,112
25,181,3,2,148
7,62,3,2,148
13,42,2,2,118
16,316,2,2,152
16,85,2,6,151
20,85,3,2,125
12,107,2,1,103
17,43,3,2,167
17,190,2,1,133
19,66,2,1,166
24,330,3,1,144
16,166,2,1,172
15,195,3,1,188
24,67,2,1,152
13,45,3,3,110
14,113,2,1,119
11,171,3,1,136
15,229,2,2,124
7,46,2,1,104
19,348,2,3,140
17,175,3,2,155
19,176,3,2,109
17,147,3,2,140
17,356,3,1,196
8,179,3,1,182
20,72,2,1,117
16,121,3,1,143
13,97,2,1,150
13,244,3,1,140
15,25,3,2,145
15,185,2,2,194
16,217,2,1,174
12,125,3,1,144
12,100,2,1,173
16,378,3,2,114
17,51,3,4,120
18,76,3,2,115
11,224,3,3,194
16,161,2,2,172
16,26,2,2,151
15,52,2,1,176
15,196,2,1,128
17,197,2,2,172
8,132,2,1,173
17,166,2,1,113
16,399,2,1,180
17,54,3,2,163
19,134,2,2,195
21,27,2,3,166
11,136,2,1,165
16,273,3,3,165
15,411,2,1,135
15,138,3,2,194
37,277,3,3,162
17,278,2,2,191
14,28,3,2,167
13,246,2,2,102
12,85,2,3,152
13,57,2,2,174
11,28,2,2,101
15,29,2,2,194
11,431,2,1,116
6,115,2,3,119
19,290,2,2,144
18,117,3,2,103
21,293,2,1,148
17,294,2,5,105
13,258,2,2,191
16,119,3,3,157
16,261,2,2,152
12,30,3,3,191
17,188,2,1,181
19,189,2,2,120
1,189,2,3,112
20,266,2,1,193
5,31,3,2,195
19,461,3,2,111
22,308,2,2,149
16,194,2,2,117
24,124,2,1,197
28,273,2,1,111
13,235,3,2,125
34,32,3,2,118
14,95,3,2,195
8,278,2,3,146
8,160,3,1,157
14,240,2,3,198
17,201,2,2,168
18,65,3,1,128
16,203,3,1,149
16,326,2,3,149
16,98,2,1,145
20,33,3,1,169
17,66,2,1,199
13,331,3,2,130
19,291,3,2,165
18,208,2,1,195
18,251,3,3,144
20,168,2,1,110
20,67,2,2,188
10,68,3,2,150
18,102,2,3,134
19,213,3,3,174
26,214,2,1,130
28,215,2,1,158
18,138,3,1,151
21,173,3,2,116
17,305,2,2,139
23,70,3,1,164
23,140,3,1,105
17,176,3,1,190
12,71,2,3,154
12,177,2,2,177
14,534,3,2,194
5,223,2,4,131
16,108,2,1,160
22,36,2,1,124
15,144,3,1,128
18,109,3,1,132
9,73,3,1,173
14,228,2,1,143
15,73,3,5,176
16,147,3,1,137
26,323,3,2,176
20,74,3,3,107
21,149,2,3,118
22,560,3,1,148
15,234,3,1,179
16,376,2,1,105
22,236,2,1,165
11,378,3,1,117
26,114,2,4,183
14,38,3,3,171
15,382,3,5,179
9,384,2,1,191
6,154,2,1,113
15,154,2,2,197
18,194,2,1,131
40,292,3,2,133
9,78,2,2,166
17,117,3,2,171
7,39,2,2,185
16,158,2,1,108
19,593,3,1,190
19,397,2,1,184
19,199,2,1,112
15,40,3,1,102
23,40,3,1,141
19,161,3,1,123
19,605,3,1,151
5,162,2,3,170
7,122,2,2,149
18,611,2,1,187
13,163,3,1,201
13,615,2,2,108
10,257,2,1,189
13,413,3,3,123
9,41,3,2,129
15,623,3,3,148
14,625,2,3,171
14,209,2,1,181
24,262,3,1,169
17,210,2,1,200
