p,r,w,v,T
21,114,9,1,163
6,345,11,2,173
13,232,12,1,101
19,233,15,2,168
19,351,19,1,122
16,118,15,1,106
18,148,19,4,196
15,71,10,5,132
15,24,19,1,112
11,361,11,1,201
17,121,15,2,199
20,122,16,1,101
15,98,12,2,182
14,49,14,2,122
2,25,11,4,108
10,249,19,1,120
20,250,10,2,122
16,157,15,2,122
16,101,17,1,131
15,254,18,1,177
17,102,19,2,117
17,385,19,1,160
22,77,9,2,132
28,259,13,3,136
18,163,18,1,111
18,105,17,1,196
16,197,18,2,139
17,396,10,1,107
18,266,12,1,124
15,267,10,1,171
16,268,14,1,159
18,135,11,2,120
18,169,10,2,102
27,27,19,3,165
16,109,13,1,166
16,275,10,2,197
26,414,10,3,131
11,55,11,1,105
11,244,10,3,191
4,210,16,1,144
10,56,17,1,137
17,113,18,3,141
11,142,19,3,190
26,178,17,1,124
10,143,15,1,177
14,29,17,2,145
13,181,9,2,160
15,254,19,1,175
24,219,18,3,190
11,147,12,2,187
9,441,13,2,127
15,89,17,3,167
24,89,15,1,188
24,89,15,2,168
17,300,18,1,109
36,150,12,1,151
33,453,13,4,160
13,91,12,1,120
13,61,16,2,165
9,230,14,1,145
21,307,18,1,116
6,123,9,1,165
16,124,13,2,145
23,195,18,2,112
15,234,16,1,102
17,471,18,1,126
18,276,11,1,158
16,475,14,2,179
5,95,17,3,159
16,279,19,1,151
16,96,16,2,174
14,483,15,2,141
3,283,18,1,105
15,284,13,1,126
19,33,9,4,126
4,98,9,1,193
8,164,17,1,142
15,66,13,3,197
27,207,16,1,118
15,66,15,1,134
29,100,13,2,114
14,251,18,1,143
17,134,11,1,158
17,253,18,1,179
15,254,19,2,183
15,213,17,1,144
17,137,11,1,187
16,257,18,2,131
19,215,12,2,173
17,302,19,1,116
11,69,13,2,159
16,174,15,1,163
14,262,18,5,188
6,175,15,1,133
13,141,12,2,174
9,141,19,1,116
16,532,15,2,181
26,267,9,2,176
16,357,10,1,108
18,269,15,1,136
16,540,15,2,127
14,226,10,3,148
13,36,13,1,159
13,364,12,2,196
18,182,18,2,119
12,37,12,2,153
17,147,13,1,107
16,369,14,1,163
19,111,19,1,175
15,371,19,3,170
23,112,9,4,195
16,150,12,1,174
16,75,10,1,118
21,377,18,1,191
10,236,19,1,193
8,114,15,1,160
15,76,16,1,128
20,191,15,2,163
26,38,18,2,163
16,385,13,2,195
14,386,9,1,198
11,242,11,3,149
22,243,17,2,177
15,244,19,1,194
15,587,15,2,118
28,294,17,1,109
20,39,13,3,137
18,593,12,1,183
15,159,10,1,137
22,249,15,3,164
25,40,18,1,164
17,400,18,1,136
25,351,18,1,102
15,353,10,3,176
19,303,18,1,130
16,81,16,2,127
20,610,15,2,136
16,204,19,1,182
18,307,17,1,148
15,41,12,1,110
14,258,18,1,146
28,83,15,2,168
15,259,19,2,104
23,312,19,1,175
17,417,9,1,109
15,84,13,2,183
17,315,15,1,101
15,42,17,1,189
15,42,12,1,186
21,371,15,1,150
17,638,16,2,120
18,43,10,2,133
15,642,10,1,158
18,129,16,1,141
22,430,11,1,155
18,173,14,1,153
23,379,15,1,153
17,651,14,2,145
15,381,15,1,147
11,382,17,2,175
24,329,11,2,171
20,385,14,2,189
10,132,13,2,122
16,44,11,2,105
31,388,15,1,100
32,178,14,2,189
15,223,11,1,184
15,280,13,1,160
16,673,10,1,105
8,675,16,1,172
16,90,15,1,108
18,181,9,1,161
18,91,15,3,135
15,285,11,1,124
22,685,19,1,179
18,92,9,1,197
13,287,19,3,143
13,230,12,2,155
19,92,11,2,139
23,289,18,2,178
33,93,14,1,192
16,699,19,1,143
14,140,10,1,112
16,187,13,2,200
15,47,13,1,200
10,94,11,3,115
15,142,13,4,187
14,296,12,1,184
16,47,17,2,140
20,238,17,1,180
16,239,14,1,165
18,359,16,3,129
27,96,15,1,174
16,144,16,1,132
22,362,14,2,115
20,302,10,1,183
20,364,12,3,104
30,426,18,1,175
16,488,10,2,199
18,367,11,2,117
9,49,10,1,140
25,430,10,1,151
15,148,16,1,195
18,247,17,1,167
4,434,16,2,136
15,249,13,1,109
16,199,9,2,127
17,150,17,1,109
21,438,16,1,127
19,502,16,1,194
19,755,18,1,170
16,151,11,3,106
15,380,9,3,192
11,51,13,2,179
9,254,15,1,133
10,255,16,1,180
12,51,15,5,127
17,256,10,1,184
16,514,15,4,128
11,155,11,1,117
17,155,18,1,169
21,518,13,2,106
21,389,13,4,106
16,456,11,1,133
13,104,19,1,105
19,262,9,1,190
23,787,17,1,145
16,460,14,1,193
8,53,11,2,143
17,211,16,1,182
11,464,17,1,130
15,332,16,1,134
12,333,14,1,103
16,267,19,1,133
12,268,11,1,111
20,215,11,1,191
15,538,17,1,197
10,404,14,2,201
23,540,15,1,103
18,406,18,2,123
12,109,14,1,159
11,54,19,2,160
19,55,17,2,194
28,273,17,1,111
2,480,11,1,198
15,275,19,3,201
18,413,9,2,160
13,110,13,2,174
24,346,9,2,118
17,222,10,3,110
17,167,13,1,100
21,557,19,1,191
16,559,12,1,100
23,224,11,1,198
14,168,15,2,134
9,169,13,2,153
17,56,9,1,109
16,226,15,2,145
16,496,18,1,158
15,568,16,1,123
15,356,13,1,138
15,57,10,2,189
28,57,11,1,137
12,57,16,1,166
2,359,11,2,185
3,58,13,1,106
15,173,10,1,194
19,289,17,1,113
16,116,13,1,197
17,436,18,2,160
18,233,17,1,111
21,583,13,1,140
16,175,19,1,165
12,366,16,1,166
16,235,15,3,188
15,59,9,2,166
16,885,13,2,155
16,296,18,1,167
16,237,13,3,133
12,297,17,1,119
22,372,15,2,200
25,60,16,2,186
14,897,14,1,187
25,899,15,1,195
17,300,18,1,160
18,451,13,1,191
17,528,14,1,174
13,529,18,2,136
14,454,9,1,169
13,379,15,1,118
19,608,10,2,115
19,183,9,1,196
28,535,13,1,172
25,459,10,2,175
16,613,14,1,184
