p,r,w,v,T
15,729,21,2,195
6,487,25,4,187
16,305,10,1,149
27,490,12,3,146
9,98,24,2,158
23,493,21,1,189
16,741,17,1,185
17,50,10,1,160
15,199,20,3,110
16,199,16,3,131
27,250,24,1,146
15,200,19,1,190
26,314,23,1,176
32,151,25,1,153
16,202,19,2,142
25,253,10,2,131
18,507,13,2,152
26,508,12,2,120
16,102,19,3,107
16,51,16,1,198
16,154,20,2,143
20,321,20,2,158
21,257,21,1,152
17,103,16,1,103
14,323,16,2,124
24,156,18,4,192
15,104,22,1,143
21,326,14,1,147
12,457,23,1,100
35,262,12,1,106
16,53,21,1,137
19,263,23,1,186
14,462,16,1,170
17,463,13,1,128
17,796,14,3,140
15,465,13,1,149
16,800,21,2,120
17,214,15,3,106
16,335,19,1,149
25,336,14,2,108
25,269,10,1,108
16,216,16,2,102
22,812,18,1,172
25,217,23,2,195
25,544,21,1,189
28,341,22,3,101
15,341,12,2,185
14,164,17,1,109
13,274,19,1,174
15,165,21,1,123
16,110,15,1,116
17,111,11,2,139
17,831,21,1,170
15,347,12,1,111
17,487,14,1,153
16,167,25,1,165
19,559,12,2,191
19,350,19,2,186
10,225,25,1,160
19,845,24,3,163
26,847,10,1,140
13,170,11,1,197
22,567,17,2,112
13,114,15,2,172
24,171,17,2,124
45,171,12,2,143
17,501,10,1,121
8,57,19,3,155
