p,r,w,v,T
13,54,11,2,121
17,82,21,3,184
23,55,14,1,201
17,55,20,2,192
2,28,24,4,174
14,111,15,2,134
4,244,23,1,128
17,280,14,1,111
7,246,20,3,130
2,212,14,1,149
17,85,18,1,136
14,178,18,1,128
19,143,17,2,197
16,287,17,1,154
16,288,18,2,136
14,254,22,2,144
11,58,20,2,163
13,438,10,1,154
16,59,13,1,182
11,118,17,2,141
33,296,15,1,160
14,260,11,1,128
13,187,16,1,129
15,187,20,1,120
5,90,20,1,132
13,151,25,2,140
17,121,22,1,103
16,152,17,1,182
16,31,19,1,148
15,31,20,3,131
14,309,13,1,192
21,124,14,1,109
25,31,11,2,100
17,469,19,1,139
16,126,22,1,148
14,158,15,1,146
5,198,12,2,158
20,477,18,2,188
5,96,14,1,118
15,480,15,1,164
19,201,18,4,114
29,282,25,3,178
21,486,22,1,173
9,244,22,2,153
16,286,18,2,101
15,246,10,2,100
16,247,12,3,117
11,33,12,2,170
25,249,20,1,136
14,133,18,3,188
15,100,23,3,136
21,67,19,4,130
15,210,19,2,156
16,68,21,4,106
12,170,16,1,177
16,341,19,1,138
22,171,19,4,178
12,69,10,2,103
17,215,23,1,164
10,35,20,2,178
12,260,25,2,129
12,139,17,1,201
22,35,21,1,179
18,263,12,1,168
16,106,18,4,159
19,141,21,2,108
5,71,21,1,113
15,107,10,4,100
16,357,23,1,137
3,538,24,3,188
16,360,24,1,114
16,361,16,2,159
22,109,12,1,153
16,36,17,1,157
27,182,24,2,100
25,183,25,1,162
15,275,14,1,130
14,147,23,2,195
3,555,24,1,149
38,148,21,1,136
13,279,10,3,146
1,280,22,1,111
10,234,19,1,158
11,75,11,2,103
22,236,24,1,115
12,151,12,1,180
16,237,20,1,172
16,238,10,1,159
11,574,16,1,130
15,384,20,2,159
19,337,16,1,114
14,579,12,2,104
14,39,20,2,118
10,389,22,3,146
15,39,23,1,151
20,196,15,1,176
16,344,25,2,161
21,79,14,2,161
17,40,19,1,140
17,40,10,3,168
19,398,20,2,112
16,299,16,1,142
14,40,23,1,138
16,40,14,2,100
14,161,14,2,109
16,303,18,5,142
16,253,25,2,200
15,407,13,1,140
15,163,20,3,135
15,41,11,1,154
15,164,17,2,199
9,618,22,1,111
16,83,19,1,175
19,124,13,1,194
16,260,13,1,181
16,208,12,1,105
34,627,18,2,115
20,629,22,1,136
14,126,13,2,200
16,316,16,2,107
17,85,19,1,180
20,42,14,1,109
13,639,16,1,143
35,427,12,3,132
16,128,13,1,177
27,43,11,4,181
13,215,14,1,191
17,378,22,1,196
16,379,22,2,146
20,272,12,3,162
23,381,20,1,197
4,437,20,2,141
15,384,10,1,108
16,330,24,1,119
16,331,15,1,116
15,221,22,1,159
15,89,17,1,106
18,445,17,1,111
17,669,12,1,197
17,179,18,4,195
11,280,20,2,131
13,450,23,1,140
8,226,15,3,121
3,90,14,1,154
17,284,16,2,193
15,91,19,3,188
9,46,14,2,159
16,91,23,1,188
19,184,16,3,195
13,690,17,3,158
16,185,10,1,126
15,93,19,1,104
17,46,10,2,127
14,140,23,2,104
12,350,24,4,108
9,94,23,2,120
10,47,17,1,170
12,188,11,2,177
17,47,13,1,118
17,47,23,1,134
7,415,22,1,136
19,143,10,2,169
20,143,13,1,162
13,239,25,1,136
24,419,18,1,148
12,96,24,1,101
22,241,21,1,147
4,362,12,1,126
16,97,19,1,168
16,485,14,2,173
12,487,14,4,179
13,488,10,2,104
8,147,19,2,199
17,491,22,2,179
28,98,19,3,177
17,197,19,2,198
18,742,20,2,157
15,248,18,1,136
19,149,22,1,117
31,436,24,1,123
9,312,12,4,142
3,50,25,1,130
16,251,19,1,109
17,755,20,1,152
22,315,10,3,170
15,443,25,1,188
10,152,13,1,118
