p,r,w,v,T
23,111,14,2,134
27,89,18,2,140
24,270,15,3,197
19,136,18,2,173
6,37,14,1,190
16,92,16,1,106
15,116,14,1,130
15,75,18,2,100
14,118,17,1,201
22,189,14,1,142
17,191,17,3,124
19,19,17,1,122
27,77,18,1,169
5,97,16,1,111
14,294,16,3,198
19,197,15,1,164
16,149,16,2,163
24,300,15,1,114
12,40,18,1,199
15,303,14,1,194
14,204,18,2,128
9,128,16,2,180
14,82,17,2,114
11,104,17,1,156
13,209,15,2,171
19,21,14,1,174
18,132,18,1,117
17,186,16,2,157
16,160,15,2,198
12,108,15,1,135
17,65,17,1,146
13,65,17,2,179
16,329,18,2,103
17,44,15,2,144
15,22,18,3,117
17,167,18,2,186
2,140,18,2,182
16,113,16,2,169
12,142,16,1,143
10,68,14,1,125
7,92,14,3,136
15,144,16,1,174
23,70,16,3,131
15,175,15,2,183
10,235,18,1,145
5,148,15,2,167
17,71,16,2,111
24,119,14,3,130
15,210,16,1,149
13,24,14,3,113
27,49,15,1,130
15,122,16,2,168
16,245,15,3,124
16,99,17,1,184
12,25,16,2,186
16,25,18,2,180
13,100,16,2,123
17,101,16,1,108
15,253,15,3,154
17,381,17,1,192
14,26,15,1,152
26,257,15,1,165
3,77,14,1,115
21,162,16,1,187
19,163,16,2,112
16,262,17,2,183
16,105,18,1,187
17,26,14,4,192
17,233,16,1,115
17,401,18,3,193
16,168,17,2,178
17,54,18,1,128
16,169,14,1,138
18,82,16,2,184
17,205,15,1,124
17,27,14,3,109
17,242,15,2,180
14,83,16,1,159
11,174,18,1,201
16,210,17,1,201
20,28,16,1,142
19,424,15,2,201
7,114,15,1,152
17,86,17,1,149
16,251,14,1,128
19,58,16,1,122
14,116,16,3,196
8,116,16,1,195
19,219,14,2,181
16,29,18,1,143
11,221,17,1,147
6,89,18,1,124
18,260,15,1,117
16,224,17,1,141
22,300,16,1,138
9,301,15,1,168
15,227,18,2,102
13,30,17,1,166
17,190,16,1,112
27,459,17,2,162
12,61,14,3,179
10,123,17,1,199
25,194,17,1,182
19,311,17,3,136
18,273,16,2,181
16,63,18,3,124
17,32,18,1,103
9,277,14,3,103
22,238,18,1,164
15,32,18,2,169
20,481,15,3,157
19,281,16,2,159
15,161,18,1,186
12,97,17,3,185
15,163,16,2,153
19,245,18,1,115
20,131,16,2,148
23,329,14,1,141
15,289,17,2,104
15,66,15,1,157
17,33,18,2,120
7,67,14,1,177
16,34,15,3,106
19,67,18,4,171
12,34,15,1,183
16,255,18,3,163
9,102,17,1,142
20,103,15,3,155
16,172,16,1,183
16,302,17,1,146
20,139,17,1,162
22,70,17,1,121
16,70,18,3,161
16,263,17,1,124
17,70,15,5,176
19,141,18,3,144
15,71,14,3,161
34,107,18,1,121
36,36,15,3,138
17,143,18,1,139
17,72,17,2,166
18,108,14,1,173
15,109,17,1,162
15,363,17,3,141
18,73,15,1,119
15,274,18,1,175
19,551,15,3,116
16,184,17,1,118
15,185,14,1,164
15,111,16,1,100
28,233,18,2,121
14,37,16,1,153
15,187,16,1,161
14,329,17,1,100
25,113,18,1,109
15,284,17,1,153
14,190,16,1,161
15,238,14,1,166
7,115,18,2,125
17,384,15,2,109
19,289,15,1,184
22,386,18,1,162
15,582,15,4,110
16,78,15,1,101
20,342,14,1,102
16,343,18,1,180
14,118,18,1,180
16,197,18,1,128
12,247,16,1,182
16,79,14,4,144
18,199,14,1,129
12,80,18,1,146
19,160,18,1,135
8,251,17,2,100
4,252,15,2,109
22,354,17,1,178
16,162,14,1,151
26,305,16,3,169
18,123,17,2,194
10,359,14,4,101
17,41,17,1,173
16,41,17,2,117
16,83,14,3,116
16,83,14,1,126
14,364,18,1,138
17,626,15,1,181
15,126,15,2,136
23,630,16,3,199
21,632,16,1,100
19,264,18,2,193
11,318,14,1,103
22,638,16,1,138
13,427,17,2,141
13,374,15,1,197
11,268,18,4,103
17,377,14,1,113
17,173,16,2,101
21,173,17,3,113
20,217,16,1,122
14,87,15,2,111
16,87,18,1,170
15,175,15,1,119
13,220,18,1,129
20,331,14,1,150
17,442,17,2,187
17,177,15,1,113
16,667,16,1,121
34,669,18,1,142
20,134,16,1,190
18,45,15,1,180
20,281,15,1,125
18,135,17,1,126
11,181,15,2,115
25,681,16,1,100
17,285,18,1,123
16,685,15,2,165
19,458,16,3,135
17,402,14,1,155
16,230,18,1,128
16,346,15,1,100
19,405,18,3,101
21,139,16,2,157
16,291,16,1,201
17,467,18,1,170
11,234,17,2,201
19,704,16,2,140
10,471,18,2,126
13,472,14,1,113
17,414,16,1,116
15,356,17,2,147
15,476,16,1,136
17,95,17,1,160
16,191,15,1,120
18,360,14,1,201
14,48,16,1,108
14,302,17,1,142
9,48,17,1,101
13,146,15,1,118
13,97,18,1,159
16,305,14,2,112
15,367,16,3,197
19,306,15,2,144
12,147,18,1,156
23,370,18,1,170
16,432,18,2,151
28,310,16,1,126
13,745,15,4,195
18,436,18,2,178
17,150,16,2,185
18,375,18,1,171
17,439,16,1,121
12,50,14,2,105
16,101,18,1,174
9,101,14,1,127
23,101,17,3,181
15,508,15,1,134
19,382,16,1,157
12,319,16,5,147
16,768,16,2,144
17,205,15,2,161
16,451,18,1,179
15,52,18,1,157
12,517,15,2,181
17,208,14,4,109
5,520,18,1,162
17,391,18,1,142
16,457,14,1,144
7,393,18,2,135
17,460,18,4,200
12,329,16,2,194
17,53,17,2,145
15,794,17,1,121
14,398,18,1,184
16,266,17,3,126
18,267,14,1,101
15,401,18,3,175
15,268,17,2,189
15,470,15,3,154
20,336,14,1,187
15,216,17,1,161
16,406,17,2,164
13,813,15,2,121
14,408,17,1,179
