p,r,w,v,T
13,120,18,1,168
20,264,25,2,129
13,303,25,2,171
14,152,25,1,195
24,153,25,4,170
10,460,25,1,158
15,270,25,1,103
15,309,25,2,128
16,124,25,4,111
13,195,25,4,109
11,274,22,2,131
13,196,17,1,101
24,158,25,4,193
10,32,25,2,191
12,318,25,4,196
23,319,25,1,102
16,32,25,2,153
5,32,15,2,192
13,484,25,1,110
11,97,21,1,123
13,203,25,2,182
18,245,24,1,104
9,245,25,2,173
12,99,25,2,125
14,494,25,1,174
23,289,25,4,175
20,166,25,1,199
15,133,25,2,171
21,209,25,2,173
18,101,25,1,167
14,168,18,2,157
9,169,25,1,126
19,254,25,1,181
21,136,25,1,124
11,171,25,1,176
17,103,25,2,167
16,138,25,1,145
16,518,25,2,161
19,260,25,1,117
15,217,25,4,186
14,262,25,1,139
11,35,19,2,149
13,219,25,4,116
12,70,25,2,146
14,177,23,1,112
23,35,25,1,120
14,107,24,4,151
19,357,25,4,187
18,72,25,4,199
22,360,25,1,117
18,180,25,4,105
19,109,25,4,112
20,227,25,1,113
22,273,24,4,142
16,274,17,1,191
12,110,25,4,131
16,276,25,2,122
21,277,25,4,155
17,278,25,2,180
14,37,21,1,173
19,37,25,1,112
13,187,25,1,104
15,563,25,1,184
18,376,25,2,109
15,189,25,4,104
21,189,25,1,116
8,38,25,1,143
15,191,25,4,118
18,382,25,4,123
17,575,25,4,181
15,38,23,1,158
13,39,22,1,169
15,77,25,1,187
18,582,25,1,132
10,195,15,1,166
17,391,23,4,143
11,588,25,2,100
12,344,25,1,116
