p,r,w,v,T
15,94,20,1,162
19,95,25,4,137
9,61,22,4,151
14,62,25,2,168
9,97,25,2,178
12,47,19,2,118
14,47,18,1,110
19,239,25,2,115
21,140,25,1,153
20,101,25,4,148
11,163,25,1,118
19,82,25,1,184
22,83,25,4,153
13,125,25,4,151
16,33,25,1,196
21,253,23,4,129
22,149,25,2,195
19,85,25,2,144
15,86,25,4,159
23,87,25,1,181
16,17,25,4,122
16,110,25,2,183
21,110,25,2,128
8,178,25,1,191
14,157,25,4,124
18,113,25,1,193
19,18,25,2,145
18,55,25,2,116
17,92,25,1,181
17,278,25,2,132
21,279,25,4,120
12,281,20,1,128
18,189,25,4,152
16,119,25,2,158
21,57,25,2,123
21,19,24,4,113
18,58,25,2,156
8,292,18,2,194
22,59,25,4,172
12,79,25,2,157
25,59,25,2,113
12,80,21,2,193
24,301,25,4,189
14,202,25,2,130
11,101,17,2,169
23,20,25,1,174
10,308,15,1,104
10,83,16,1,169
7,311,25,4,161
13,42,25,1,159
19,84,25,2,169
24,63,24,2,168
11,159,25,1,164
12,160,25,1,132
12,64,18,2,135
12,216,17,1,192
10,136,20,2,157
12,109,25,2,170
10,22,25,4,154
12,331,25,4,133
9,44,22,1,135
13,223,18,2,185
17,22,25,4,184
16,225,25,4,121
19,113,25,2,157
16,227,21,4,142
18,343,25,1,163
13,172,25,4,119
19,231,25,2,108
12,46,22,1,157
15,204,25,1,165
14,47,25,1,174
13,118,25,2,172
12,47,18,1,157
9,119,16,1,179
22,179,25,2,118
18,180,25,4,112
10,72,25,2,105
19,212,22,2,183
14,183,25,4,115
15,123,25,1,152
11,74,25,1,162
18,50,25,2,139
12,218,25,1,100
9,100,25,2,199
5,50,18,1,126
19,76,25,4,183
12,101,19,4,177
2,191,25,2,189
21,160,25,1,167
16,385,25,1,182
16,77,20,2,104
10,389,25,2,162
9,163,25,4,115
16,229,25,2,182
17,230,20,2,163
11,26,25,1,168
19,232,25,2,188
14,200,19,1,120
6,201,25,1,111
16,134,25,1,118
14,54,23,4,158
14,108,25,2,172
20,27,25,1,122
19,82,24,1,167
19,27,25,1,108
16,110,24,1,152
21,415,21,1,130
10,174,25,1,119
17,175,25,2,126
10,112,25,1,193
8,28,25,1,134
17,85,25,1,173
11,28,25,4,118
9,214,25,1,100
15,286,25,4,197
15,144,25,4,115
16,180,25,1,153
19,254,25,1,190
16,116,25,2,158
8,58,25,1,164
22,59,25,1,187
10,59,25,1,139
20,30,25,1,191
21,149,25,4,197
15,261,25,2,134
10,187,22,1,183
14,263,25,2,182
12,302,25,1,129
19,91,25,1,143
15,456,23,1,147
11,31,16,1,111
16,192,25,1,165
23,123,25,2,177
25,463,25,4,163
18,93,24,2,117
14,62,20,2,181
12,31,25,1,199
18,125,25,2,101
10,157,17,1,133
10,126,25,1,199
9,63,25,1,154
12,127,17,1,167
8,200,18,2,185
12,481,16,4,122
20,32,25,1,163
13,484,25,2,110
12,203,25,4,174
21,130,25,4,144
6,33,15,1,120
7,328,25,1,201
7,329,16,2,187
14,99,25,1,108
13,331,18,1,192
12,208,25,1,131
21,292,25,1,143
9,134,25,1,185
9,252,25,2,157
17,169,25,1,148
22,68,25,1,160
17,297,25,4,133
16,34,25,2,179
15,68,25,1,171
15,69,25,1,107
20,301,25,2,193
18,138,25,4,175
16,69,25,2,145
21,139,25,1,130
17,262,19,1,195
16,263,25,1,117
11,527,19,1,191
19,70,25,1,109
9,265,25,1,120
19,266,25,2,174
18,267,25,1,137
5,107,17,2,189
13,358,25,2,150
22,539,25,2,163
19,270,25,1,191
10,109,25,1,164
21,363,25,2,148
15,109,22,1,180
