p,r,w,v,T
17,29,25,2,131
17,88,25,2,158
20,440,25,2,150
11,29,15,2,156
11,259,24,1,120
12,446,25,1,105
14,60,25,1,183
22,225,25,2,122
24,188,25,1,198
14,189,25,1,130
13,455,18,1,184
11,266,25,2,136
20,31,25,2,185
18,230,23,1,186
20,231,23,2,131
20,232,25,1,167
25,233,25,1,104
16,125,25,4,197
16,94,25,4,146
15,471,24,1,178
15,473,25,1,177
19,316,25,1,108
20,198,25,1,111
18,239,25,2,178
12,320,25,2,160
12,321,15,1,195
10,129,15,2,161
11,162,25,1,163
17,65,25,4,188
19,163,25,4,143
23,204,25,4,140
13,66,25,1,151
21,132,25,2,184
19,207,25,1,158
25,332,25,4,137
8,333,21,4,170
12,67,18,4,151
8,134,25,1,191
17,505,25,1,112
9,68,25,2,199
17,339,25,1,183
17,340,25,1,158
12,171,25,1,168
13,137,19,2,169
8,103,22,1,184
18,345,25,1,104
19,346,25,2,122
10,35,18,4,126
20,349,25,4,121
20,219,25,2,115
12,70,25,2,199
11,176,25,2,112
11,309,25,2,141
13,222,25,1,128
14,142,25,1,187
18,223,25,1,114
18,72,21,1,129
17,180,25,2,187
17,271,25,4,109
20,362,25,1,166
6,109,25,2,115
19,146,25,4,138
18,146,25,2,116
14,37,22,2,154
12,276,17,1,134
14,323,25,1,162
17,74,25,1,113
19,325,25,2,188
13,112,25,1,193
7,187,25,4,148
20,328,25,1,159
13,564,25,2,141
12,113,25,2,116
15,189,25,1,200
11,114,25,2,174
24,333,25,2,143
9,153,25,4,143
14,192,25,1,115
14,192,25,1,180
16,116,25,1,155
8,387,15,2,136
18,582,21,1,175
10,584,22,2,199
17,39,16,1,148
22,392,25,4,180
19,157,25,4,136
19,197,25,1,138
12,593,25,4,186
10,347,16,1,152
13,348,25,1,131
12,80,25,2,165
11,120,22,2,193
18,301,25,1,199
9,604,25,4,114
12,303,22,4,143
15,81,18,2,105
9,355,21,2,132
17,357,25,2,118
19,306,25,1,152
20,359,25,4,196
14,617,25,2,108
10,82,16,1,113
16,41,25,1,125
7,41,25,1,107
14,624,15,1,135
10,626,25,2,173
17,366,25,2,120
