p,r,w,v,T
19,128,25,2,195
13,111,25,1,110
9,45,17,1,134
10,45,17,2,116
12,114,18,1,146
13,95,19,1,111
12,96,25,2,199
13,233,25,1,165
16,31,20,1,200
17,236,25,1,109
12,79,25,4,128
16,100,25,1,155
14,48,21,1,179
19,16,25,1,128
15,245,25,1,109
11,164,20,1,155
17,17,21,1,197
17,50,25,1,139
22,168,25,4,174
17,17,25,1,111
12,34,25,2,130
9,171,15,2,120
4,259,15,1,139
17,130,25,4,129
11,35,17,2,143
12,18,18,1,106
16,35,25,2,190
15,156,22,1,198
18,18,25,4,162
9,113,17,4,113
15,18,20,1,151
11,275,25,2,107
11,138,21,1,107
15,37,25,1,131
14,280,25,2,147
12,164,17,1,169
12,189,22,1,197
13,95,18,4,136
18,77,25,1,148
7,39,15,1,115
22,145,25,1,182
7,39,15,2,183
20,172,25,4,127
12,59,25,4,139
14,124,25,1,100
9,60,25,1,115
11,201,25,2,148
20,303,25,1,187
10,41,15,4,162
19,307,24,1,114
12,308,25,1,170
18,129,25,1,193
11,62,25,1,190
16,209,21,1,166
14,42,25,1,199
10,42,25,1,101
13,319,18,1,114
16,43,22,2,173
18,43,23,1,175
12,135,25,1,108
12,43,25,2,167
14,22,25,4,181
16,110,25,1,113
18,166,25,1,197
14,111,22,1,185
14,67,25,1,181
12,336,18,4,173
22,113,25,2,120
26,170,25,1,167
23,171,25,4,182
11,143,25,1,164
18,201,25,2,164
13,202,25,4,172
17,203,25,2,114
18,47,25,1,133
18,47,25,2,123
14,94,25,1,150
13,148,25,2,163
15,238,20,1,191
12,210,25,1,138
17,120,22,4,197
12,242,25,1,157
22,152,25,1,121
17,122,25,4,123
14,49,25,4,182
18,123,24,2,188
11,124,16,1,199
20,75,25,2,145
11,375,25,1,116
16,188,25,1,145
25,158,25,1,126
6,127,18,1,193
21,127,25,1,122
13,51,25,1,113
14,77,25,1,184
18,78,25,2,117
14,104,25,2,105
4,261,25,2,144
8,79,25,1,124
18,263,25,1,162
12,106,25,4,194
22,398,25,4,191
21,107,25,2,157
15,80,25,2,145
15,403,25,2,137
21,236,25,4,138
18,170,25,1,172
12,109,25,2,159
17,27,25,1,131
15,172,25,2,151
10,241,15,1,151
10,139,20,2,132
19,139,25,4,187
22,140,25,2,198
13,112,25,2,139
9,28,20,1,132
15,113,25,4,102
26,57,25,2,160
9,428,19,1,139
17,115,25,2,110
11,216,25,1,128
25,58,25,2,120
10,116,24,4,163
22,116,25,4,165
12,29,25,4,198
23,257,25,2,167
11,29,20,2,196
12,59,18,1,185
12,260,25,4,200
7,149,25,1,127
13,262,19,1,160
11,90,25,2,195
16,91,25,1,106
12,30,25,2,185
14,304,25,1,123
16,92,22,1,167
13,153,25,4,136
12,308,25,1,112
17,31,25,2,173
22,124,25,1,178
13,467,24,4,174
16,195,25,1,147
19,314,25,2,115
15,197,18,2,128
18,237,25,1,110
14,32,25,1,167
9,159,16,1,167
21,479,23,4,192
14,96,25,2,110
17,201,25,2,134
17,242,24,2,117
17,97,25,2,124
14,203,25,1,175
17,245,25,2,107
18,33,25,2,161
6,206,25,1,197
18,165,25,1,156
13,132,21,1,186
15,332,25,1,191
12,334,25,1,143
13,167,25,2,129
17,101,18,1,194
10,253,19,1,138
20,296,25,2,193
15,170,16,4,154
