p,r,w,v,T
6,504,24,4,198
9,34,25,1,175
18,212,25,4,144
11,170,25,1,189
23,102,25,1,153
15,171,18,2,145
19,343,25,1,166
16,103,25,1,165
19,35,25,2,198
16,69,25,4,114
15,348,25,1,148
9,524,15,4,177
16,307,25,4,170
20,176,25,2,192
17,309,25,1,135
19,35,25,2,108
11,355,25,4,197
22,356,20,1,107
22,107,25,1,172
15,108,25,1,194
15,270,25,1,171
8,361,17,1,144
18,181,25,1,100
16,182,25,2,164
17,274,23,2,190
17,110,25,4,112
14,367,25,2,187
16,276,25,2,121
7,277,19,1,123
20,111,25,2,176
11,558,15,1,148
19,187,25,1,167
26,328,25,4,178
13,235,16,4,108
17,75,25,4,182
16,38,22,1,100
11,379,25,1,150
14,380,25,2,126
19,572,25,2,198
6,38,22,2,163
11,576,25,4,135
13,154,17,1,108
13,338,25,2,167
14,291,25,1,126
11,117,19,1,115
12,195,25,1,122
15,244,25,4,121
12,392,25,2,130
11,157,25,1,196
12,296,25,2,199
14,594,25,4,181
16,347,18,2,169
17,119,25,4,106
19,399,25,4,159
13,200,25,1,125
19,402,25,2,177
17,161,25,1,180
17,303,25,4,161
17,304,25,1,138
16,356,25,2,123
15,122,25,1,141
13,82,25,1,193
16,256,25,1,118
12,206,25,1,119
13,309,25,1,151
13,414,20,1,151
17,311,25,1,183
10,83,22,1,185
14,313,25,1,169
16,84,17,1,110
16,367,25,4,153
17,263,23,1,121
6,369,25,1,112
11,264,25,2,143
15,318,25,1,121
14,266,18,2,102
7,427,23,1,108
18,43,25,1,113
14,43,25,1,140
12,645,25,1,123
16,129,25,1,148
17,87,25,4,164
5,217,16,1,130
14,131,25,4,145
12,654,17,2,124
25,273,25,4,153
20,132,25,1,149
11,385,16,4,196
11,221,15,4,173
12,332,25,1,149
14,89,16,2,179
6,333,18,1,128
16,279,25,1,178
12,134,25,1,128
8,672,19,4,128
17,180,25,1,155
21,394,25,1,104
17,226,19,1,105
16,45,25,2,124
15,397,25,1,199
25,342,25,2,201
19,228,24,1,187
11,343,21,1,183
16,459,25,4,144
12,92,15,1,132
12,185,25,4,160
10,289,25,4,199
15,232,22,1,194
9,697,21,4,175
15,408,18,2,174
19,47,25,1,129
15,293,19,2,149
20,141,25,1,149
12,47,25,1,172
15,354,25,1,104
18,296,23,2,152
21,415,25,1,115
14,713,17,4,104
15,417,25,4,143
13,299,19,4,187
17,48,25,1,147
5,48,15,2,150
14,722,25,1,146
12,97,22,1,156
21,48,22,1,192
9,364,17,2,126
12,426,25,1,104
20,488,25,4,155
16,147,24,2,167
13,98,19,1,171
13,491,25,1,137
8,148,23,1,154
16,148,25,2,139
15,198,25,1,135
14,310,25,4,134
15,149,15,1,142
21,436,25,4,153
16,100,21,2,146
14,438,25,2,130
14,100,22,4,138
12,377,25,4,107
7,151,25,1,110
26,505,25,1,170
14,760,25,1,134
8,51,25,1,166
12,318,25,1,149
11,255,21,1,144
15,447,25,1,200
10,205,19,1,101
15,103,25,1,112
19,386,25,2,121
10,103,17,1,146
10,207,15,1,134
6,778,23,1,125
16,156,25,1,158
18,521,25,1,170
19,261,25,1,166
22,105,25,1,113
15,459,25,2,124
19,210,20,2,126
8,790,24,1,178
7,106,25,2,115
12,794,25,1,172
13,212,25,1,155
13,465,25,2,178
14,400,23,1,122
8,214,15,1,152
24,107,25,1,198
14,268,23,1,106
10,161,15,1,146
16,404,25,2,189
10,270,25,4,173
16,271,25,1,197
13,163,25,1,150
25,408,25,1,134
12,272,25,2,152
20,109,25,1,181
15,342,25,2,133
14,343,25,1,161
13,55,25,2,165
18,482,25,4,131
9,828,25,4,173
11,553,15,2,118
14,222,17,4,164
12,486,25,2,118
13,56,18,2,152
13,349,25,4,137
13,112,25,2,144
17,56,21,1,164
13,56,25,4,165
17,563,24,4,179
8,226,25,2,111
8,424,16,2,170
17,57,25,1,197
3,284,16,1,193
16,227,22,1,170
15,57,25,1,170
13,57,24,1,146
7,229,25,4,110
22,860,25,1,117
15,230,25,1,116
17,432,25,2,142
15,505,25,2,110
17,434,25,4,144
12,290,19,4,190
14,232,25,2,169
11,582,16,4,126
23,364,25,4,119
19,117,25,2,122
13,512,15,2,173
17,586,25,2,174
23,294,25,1,168
15,236,24,2,173
9,516,25,1,130
24,370,25,2,171
8,592,25,1,117
13,445,25,1,165
13,372,22,1,116
17,60,25,2,173
15,60,25,1,197
18,180,25,1,105
28,450,25,1,181
14,451,22,1,143
19,120,25,1,134
13,452,16,2,164
14,242,22,1,116
13,454,20,1,100
16,531,25,2,138
12,380,25,2,199
12,381,17,2,110
16,61,25,2,199
18,611,25,1,173
9,536,25,1,168
15,307,25,1,161
15,123,25,1,148
14,247,25,1,129
6,463,23,4,180
13,387,25,4,146
7,542,25,2,129
13,932,25,1,150
14,544,25,2,119
8,545,17,1,142
16,187,25,4,134
16,548,25,1,118
12,251,25,1,189
14,63,24,1,163
18,189,25,1,126
11,315,25,2,195
19,948,25,1,173
20,554,25,2,143
16,555,25,4,117
12,318,25,1,172
14,955,25,2,152
6,638,25,4,183
17,958,22,4,130
9,640,18,1,192
14,321,25,4,173
19,642,25,1,114
18,193,25,4,168
10,403,22,4,173
9,323,25,1,197
14,194,17,2,143
19,324,25,1,100
15,974,25,1,194
14,569,25,1,130
15,130,25,1,114
14,196,25,4,182
24,262,25,1,102
15,131,25,1,146
12,985,25,2,176
13,493,15,4,104
14,412,25,1,148
16,264,25,2,198
19,132,25,4,180
15,265,25,4,150
13,332,25,4,151
15,499,20,4,140
20,500,25,4,123
14,334,25,1,171
18,134,20,1,186
11,586,25,2,146
12,134,25,1,102
12,269,19,1,162
16,135,25,1,134
21,135,25,2,103
16,135,25,1,192
12,508,25,1,125
16,271,25,2,166
17,340,25,1,182
13,204,25,2,112
16,597,21,1,193
18,512,25,1,149
12,599,25,1,121
20,1028,25,1,157
11,343,25,1,122
14,430,25,1,161
12,138,25,2,165
18,276,25,4,105
11,605,25,1,177
13,208,16,2,195
14,139,25,2,131
14,521,25,4,122
18,696,25,2,175
17,70,25,2,198
20,437,25,1,120
18,612,25,2,129
21,70,25,1,172
12,70,25,4,194
19,1055,25,1,145
13,1057,25,1,163
16,441,25,4,166
18,442,25,4,107
13,283,25,1,167
22,71,23,1,173
14,1066,25,4,128
17,142,18,1,147
15,143,25,1,145
12,714,16,2,166
17,215,25,1,199
12,215,25,1,155
14,538,25,2,122
22,144,25,2,171
19,72,25,2,139
24,288,25,1,153
7,1084,17,1,124
12,217,21,1,174
20,145,25,2,197
18,454,25,1,153
20,545,25,1,184
13,637,19,1,129
21,292,25,4,194
18,1096,25,1,170
25,146,25,2,162
15,458,25,1,110
24,1101,25,1,196
24,74,25,1,138
23,221,25,1,174
23,221,25,1,139
19,296,25,1,113
8,74,22,4,159
10,297,17,2,168
18,464,25,2,175
11,558,25,2,132
15,372,25,2,179
11,373,25,2,118
18,224,25,4,145
17,75,22,2,122
12,375,20,1,154
20,75,25,1,200
16,301,25,1,152
25,659,23,4,108
17,755,25,1,152
22,151,25,1,183
10,151,25,2,108
16,569,25,2,154
9,475,25,2,149
12,76,25,2,109
14,762,25,1,121
15,229,25,1,105
11,153,23,2,189
17,670,25,2,127
17,153,25,2,165
15,230,25,1,120
15,769,25,1,119
9,481,18,1,192
23,771,25,1,131
8,154,17,4,101
10,580,25,4,197
23,77,25,1,201
14,310,25,4,119
12,680,25,2,154
20,389,25,4,163
5,1169,20,1,185
15,156,24,4,125
11,586,25,1,201
14,587,25,2,167
21,490,25,1,195
12,786,25,1,119
12,1180,25,4,100
17,236,25,1,198
15,395,25,1,190
9,316,25,4,125
10,594,25,2,181
15,793,23,2,191
11,397,25,4,183
10,1193,19,2,159
11,80,25,1,198
10,1196,25,2,131
13,499,16,2,129
15,400,20,1,161
21,1202,25,2,124
10,602,16,2,126
16,321,25,1,151
11,241,20,2,162
17,806,25,1,130
20,403,25,2,109
20,808,25,1,132
1,405,25,1,107
21,608,25,2,151
14,1218,25,1,197
10,711,15,4,108
17,1221,25,2,129
10,245,25,1,160
15,82,25,4,157
19,245,25,2,118
24,614,25,1,160
15,82,25,2,200
9,616,25,4,136
19,514,25,1,108
12,82,17,1,174
18,825,25,4,164
16,330,25,2,133
18,165,25,2,142
14,1243,25,1,108
20,249,25,1,108
13,727,25,1,201
20,520,25,2,132
10,333,17,1,196
10,334,20,1,151
22,1253,25,1,201
22,628,25,1,154
14,733,25,4,181
13,84,16,1,136
12,525,24,1,151
21,1262,25,1,128
12,337,25,2,197
19,738,25,1,129
12,423,25,1,189
17,635,22,2,143
17,339,25,2,121
20,637,25,1,190
9,340,25,1,148
14,426,25,4,103
22,426,25,1,120
15,533,25,1,154
12,855,25,2,124
13,342,15,1,167
14,857,16,2,186
21,751,25,1,167
16,344,25,1,121
24,538,25,4,165
13,754,25,2,119
14,539,25,1,197
10,864,18,2,114
13,346,25,1,112
11,433,20,2,135
20,260,25,2,136
22,174,25,1,146
10,1305,25,1,134
20,174,22,2,191
22,349,25,4,101
23,87,25,2,113
11,875,25,4,150
12,438,25,2,126
21,439,25,2,200
20,439,25,2,172
18,440,25,1,114
19,1321,25,1,177
17,176,25,4,189
16,442,25,1,108
14,88,25,4,121
17,266,25,1,179
12,89,25,2,112
7,178,18,4,140
19,556,25,4,168
7,178,15,2,197
19,89,25,1,143
15,446,18,1,189
9,782,16,2,162
15,269,25,1,164
21,448,25,1,168
18,180,25,2,188
17,270,25,1,148
17,900,25,1,104
14,360,23,2,198
10,361,25,2,127
16,271,25,1,180
15,905,23,2,200
13,362,25,1,153
12,91,23,1,177
18,795,25,4,193
17,1364,25,1,155
13,182,25,4,157
12,456,22,1,101
12,457,25,1,128
11,1371,19,2,143
11,183,25,4,151
24,367,25,4,196
7,367,17,2,196
17,276,21,4,102
18,276,25,1,199
16,1382,25,4,150
19,461,25,4,125
15,808,25,1,110
22,694,25,1,170
12,926,25,1,138
11,811,23,4,101
14,279,19,1,158
14,465,25,2,143
22,815,25,1,130
12,816,17,2,147
10,93,17,1,151
19,935,25,1,102
17,585,25,4,168
17,586,25,1,129
3,704,25,1,192
17,704,25,1,135
14,1411,22,1,180
9,188,15,2,141
12,94,17,1,201
17,189,25,1,165
20,378,25,1,154
19,946,25,4,157
13,474,17,2,165
13,949,16,1,109
12,475,25,4,164
17,380,25,4,143
4,95,25,1,187
13,1430,25,2,187
17,477,25,4,132
11,478,24,1,112
19,383,25,1,160
15,479,25,1,108
4,384,18,1,139
14,841,18,2,158
10,385,25,1,113
18,482,25,1,189
13,1446,25,1,131
22,1448,25,2,197
20,1450,24,1,128
11,290,19,2,142
11,606,20,1,170
14,388,25,1,194
11,389,15,1,158
11,389,25,4,122
17,292,25,2,126
19,195,25,1,128
11,732,25,1,167
17,611,25,4,104
13,612,25,1,168
11,735,22,4,179
16,196,25,1,101
15,1473,25,1,173
9,1475,16,4,175
15,615,25,1,181
10,616,19,2,172
10,99,25,1,176
17,198,25,4,195
8,742,19,2,114
21,99,25,1,168
13,868,25,4,189
16,1489,25,2,140
12,398,16,2,198
16,199,23,1,199
10,399,25,4,108
19,624,25,2,128
17,1498,25,1,143
14,1500,17,2,120
12,200,20,2,157
11,627,15,4,169
14,301,25,1,158
12,201,16,1,169
11,201,24,1,175
18,101,25,4,142
13,630,22,1,122
15,202,22,1,138
26,202,25,1,117
10,1012,18,2,176
10,1013,25,2,105
10,761,25,1,151
15,203,19,1,142
15,1525,24,2,199
13,1018,25,4,187
17,1529,25,1,197
19,102,25,1,161
17,1022,25,1,116
18,1534,25,2,131
22,1536,25,2,134
17,103,25,4,140
19,641,25,1,149
16,771,25,4,198
10,900,25,1,198
16,901,25,1,148
17,1547,23,1,122
16,413,25,1,170
17,207,25,4,126
15,647,25,1,121
17,647,21,2,151
9,1556,25,1,113
10,1038,25,1,194
19,1039,25,4,114
11,911,25,1,129
16,651,25,4,123
12,913,25,1,132
12,104,25,2,174
12,653,25,1,140
14,314,20,1,109
10,1572,25,1,199
18,656,25,1,176
9,210,25,2,169
13,789,25,1,118
28,1579,25,1,106
14,1581,25,2,116
14,211,18,4,127
21,924,25,2,120
18,529,25,2,132
24,794,25,1,200
13,212,17,1,130
13,663,25,1,139
9,1062,16,1,182
25,1063,25,2,190
15,319,25,4,166
12,1066,25,1,114
10,667,25,2,141
22,935,25,1,181
14,936,25,1,152
14,214,25,1,119
21,429,25,2,165
14,1609,25,1,130
7,940,16,2,123
9,1075,25,4,135
10,807,25,1,180
12,323,25,1,178
12,108,25,1,197
11,540,15,1,140
8,946,25,2,136
10,1082,25,1,123
17,1084,25,4,169
24,1085,25,1,166
6,109,18,1,111
21,815,25,1,186
19,816,19,2,172
12,1089,25,2,175
12,327,25,1,150
21,546,25,2,177
22,219,23,1,154
10,219,18,1,194
13,110,21,1,176
15,1097,25,1,183
19,220,25,2,134
11,1099,19,1,116
10,440,22,1,181
17,688,22,1,129
21,441,25,1,180
23,221,25,1,149
16,110,25,1,186
10,442,18,2,143
13,692,25,4,131
9,333,25,2,188
16,111,25,1,146
14,694,18,1,177
12,834,25,2,139
15,835,25,1,174
18,446,25,1,131
10,558,25,1,124
17,977,25,2,127
10,699,19,2,164
20,560,25,1,149
18,840,25,2,173
12,561,18,1,179
12,842,25,1,184
15,984,24,4,191
24,113,25,2,180
11,563,25,2,126
12,226,24,1,107
13,847,25,1,135
11,452,19,2,166
21,113,25,1,149
19,340,23,4,145
11,1700,17,2,147
20,113,25,2,156
21,1704,25,2,125
19,853,25,1,126
11,1708,16,2,179
22,712,25,2,130
14,114,25,4,120
10,856,21,2,106
13,457,25,2,117
18,1001,25,2,180
9,229,17,1,153
14,1720,25,1,171
6,230,24,1,103
13,1724,23,4,196
19,863,25,2,151
12,720,23,1,164
14,231,25,4,185
19,1010,25,2,186
18,116,25,2,115
9,347,25,1,172
22,1013,25,1,152
22,1014,25,2,133
20,116,25,1,148
15,581,19,4,132
22,116,25,1,189
11,349,25,4,118
16,1747,25,4,185
21,729,25,1,156
19,233,25,1,156
16,584,25,4,138
10,1754,25,2,111
19,351,25,2,163
17,732,22,4,198
13,117,24,2,149
16,470,25,4,154
15,353,22,2,152
30,588,25,1,147
12,736,25,1,117
5,1768,18,1,188
