p,r,w,v,T
11,201,25,2,175
14,151,17,4,197
13,41,22,1,111
21,204,25,2,135
12,128,25,2,195
14,83,25,4,147
20,130,25,4,147
13,105,19,4,192
16,210,25,2,160
16,21,25,1,100
12,133,25,4,148
11,160,15,2,178
15,43,25,4,179
16,162,23,4,140
11,65,18,2,158
19,109,25,4,119
19,330,25,4,182
15,166,17,1,158
10,67,25,2,133
13,168,20,2,124
27,45,25,1,133
9,23,18,1,149
19,68,25,2,117
26,69,25,2,198
16,92,25,1,138
14,202,25,2,100
18,116,25,2,200
13,233,25,1,113
7,23,25,1,200
16,94,25,1,178
19,71,25,2,125
19,179,25,2,136
19,48,25,1,165
13,240,25,2,171
23,211,25,2,140
13,121,25,2,200
11,98,19,4,150
14,98,25,1,134
14,216,24,1,144
18,50,25,2,155
16,249,25,1,130
19,375,25,4,160
23,157,25,2,171
14,253,23,4,167
16,254,25,1,101
25,51,25,1,185
14,102,25,1,181
16,386,25,2,111
24,26,25,4,133
13,260,25,2,122
14,228,25,2,153
21,164,25,2,166
12,198,16,1,115
19,165,25,1,138
21,199,25,4,136
12,107,25,1,151
13,168,25,2,164
5,81,15,1,186
20,203,25,1,191
9,170,25,4,163
15,171,25,1,196
14,171,25,2,130
15,55,18,1,170
14,277,25,4,174
8,243,17,1,181
11,84,25,2,197
15,421,25,4,109
19,113,25,1,150
12,247,18,1,141
9,28,15,4,142
13,250,18,1,115
18,29,25,1,177
22,29,25,2,132
21,253,25,4,131
13,58,25,1,119
19,29,25,1,140
16,58,25,1,195
12,220,25,2,191
16,258,19,1,170
20,30,25,1,154
13,89,25,1,142
17,60,25,2,128
18,262,25,1,102
17,120,25,2,113
15,30,25,1,147
11,152,20,2,187
10,91,25,1,177
18,92,25,1,133
23,153,24,1,139
21,193,25,1,183
17,155,25,1,113
16,31,21,2,149
15,312,25,1,128
18,125,25,1,151
8,196,15,1,199
23,197,25,4,129
19,158,25,1,189
17,278,25,2,186
8,279,15,2,107
17,64,25,1,110
13,321,25,1,171
19,282,25,1,180
10,486,25,2,191
13,203,25,1,100
14,163,18,1,155
10,33,25,2,161
18,329,25,1,197
15,33,23,1,167
11,66,25,1,141
15,133,25,1,159
24,67,25,1,150
6,251,25,1,185
16,252,21,1,171
11,67,15,1,185
15,169,25,1,185
25,212,25,2,150
13,511,25,2,161
15,214,25,1,168
13,34,25,2,185
6,517,25,2,134
12,138,25,1,161
13,35,18,4,169
14,70,25,2,111
19,140,25,2,139
11,105,16,1,160
18,35,25,1,153
8,353,16,1,111
17,71,25,4,124
22,178,25,2,149
14,312,24,4,108
19,36,25,4,158
11,359,18,2,192
13,225,25,1,157
21,361,25,1,150
17,181,25,1,179
14,145,25,1,154
15,228,25,2,101
19,549,25,1,145
25,367,25,1,151
17,147,25,1,184
8,111,15,4,104
24,278,25,4,189
19,149,25,1,151
12,187,23,2,107
22,281,25,2,158
17,188,25,2,114
11,151,16,1,170
20,331,25,1,119
23,114,25,1,195
23,76,25,1,120
20,76,25,1,120
19,239,25,1,187
11,77,25,1,166
19,385,25,1,178
21,77,25,1,150
4,582,17,1,172
14,292,25,4,171
10,342,17,1,151
27,343,25,4,118
19,245,25,2,111
14,118,25,2,139
17,158,25,1,193
14,396,20,4,100
19,40,25,4,157
15,299,25,1,108
14,80,25,2,164
11,201,25,1,129
10,604,25,4,164
12,252,19,2,105
11,405,22,2,131
9,41,18,2,103
21,356,25,1,174
7,613,21,1,175
17,358,23,1,101
15,123,25,2,115
19,82,25,1,197
3,310,15,4,159
18,207,25,1,155
17,125,25,1,176
17,83,25,1,201
14,418,23,2,109
20,168,25,1,116
14,315,21,1,183
10,42,17,2,115
8,370,25,2,162
10,371,24,4,188
21,43,25,2,182
15,640,25,1,121
20,374,25,2,183
12,129,24,2,136
10,86,15,1,198
14,216,21,2,185
10,216,25,1,160
18,174,25,1,170
15,87,25,2,114
23,382,25,1,169
20,328,24,2,105
18,132,25,1,125
10,176,18,2,122
10,276,25,1,127
11,221,19,2,189
17,665,25,1,128
16,445,25,4,156
13,390,19,2,130
