p,r,w,v,T
14,367,25,4,131
15,230,25,1,132
18,231,25,1,192
12,37,25,4,152
17,326,25,1,138
12,373,25,4,183
14,281,25,1,129
11,564,25,4,194
15,189,25,2,106
5,151,17,1,195
14,114,17,2,194
14,114,21,2,200
20,115,25,1,177
17,192,25,2,189
20,192,25,4,186
13,193,21,4,120
15,580,25,1,142
17,194,25,1,140
10,389,18,1,164
14,195,25,2,105
15,245,25,1,189
13,79,15,4,125
16,39,25,4,121
13,247,25,2,160
27,40,24,2,131
14,119,25,1,187
20,249,25,2,131
10,40,19,1,197
20,120,25,1,135
30,252,25,2,144
13,40,25,4,185
15,304,25,1,137
16,355,25,1,170
10,611,17,1,117
19,613,25,1,162
21,307,25,2,138
13,164,25,2,169
12,361,25,1,194
20,362,25,2,160
21,207,25,1,130
15,364,17,2,100
11,313,25,1,196
10,366,25,1,131
18,210,25,1,130
8,315,16,1,163
8,316,25,4,146
19,370,25,4,112
11,318,25,2,197
20,425,25,2,167
10,171,16,1,193
5,43,18,4,143
11,172,25,2,172
22,43,25,2,149
15,216,25,1,140
24,87,25,2,119
18,217,25,1,153
10,44,21,1,195
20,327,25,1,112
17,44,25,1,125
13,274,25,1,170
12,44,25,1,117
15,662,25,1,108
13,663,18,1,199
9,443,21,4,135
25,89,25,1,113
20,390,22,1,175
14,391,25,1,200
16,336,25,1,183
13,180,25,2,150
15,135,25,2,120
12,136,24,1,170
12,136,25,1,135
11,398,25,2,167
18,46,25,4,132
14,343,25,1,161
13,46,25,1,132
24,344,25,1,137
11,230,20,4,160
23,46,25,1,195
17,694,25,2,191
21,696,25,1,171
14,93,25,2,143
16,93,25,1,110
12,468,15,4,188
19,141,23,1,129
19,188,25,1,197
