p,r,w,v,T
15,46,25,2,100
14,175,25,2,192
13,70,16,2,146
20,176,25,2,127
19,95,25,1,127
20,356,25,1,136
14,358,25,1,174
7,120,20,2,200
13,241,25,1,171
10,242,25,1,115
16,244,25,1,185
21,122,25,1,182
22,49,25,1,118
11,49,25,1,144
12,50,25,2,133
17,100,25,1,190
10,188,22,2,101
14,220,25,1,168
13,380,25,4,105
19,381,25,1,178
14,224,23,1,149
15,257,25,1,142
17,129,25,4,154
9,389,16,1,136
12,26,25,1,172
20,26,25,1,124
13,164,25,2,100
17,26,25,1,122
22,232,25,1,153
9,166,25,4,114
11,27,19,2,149
10,134,25,1,109
20,81,25,1,129
12,136,21,2,177
20,82,24,4,178
13,55,16,2,193
20,412,22,2,184
25,83,25,2,191
16,83,25,4,112
9,28,19,1,201
15,244,24,4,132
21,28,25,2,175
11,423,25,2,175
11,424,25,1,114
14,114,25,1,129
17,57,25,4,117
15,115,25,2,126
23,29,25,4,100
12,144,25,1,181
19,145,25,1,100
14,117,25,1,144
13,59,25,1,145
8,184,25,1,153
18,442,25,4,191
17,59,25,2,175
11,89,17,4,152
15,149,25,1,128
18,450,25,4,155
16,226,25,4,163
15,30,25,2,190
15,455,18,1,177
16,228,25,1,139
20,153,25,4,169
18,61,25,2,140
20,308,25,2,131
14,93,22,1,120
10,310,21,2,129
18,234,25,1,106
18,313,25,1,118
21,157,25,1,140
13,158,25,1,116
19,32,25,4,110
13,127,16,4,117
13,128,25,4,194
17,320,25,4,106
17,321,25,1,142
15,484,25,4,100
9,129,16,2,187
8,97,25,1,196
19,326,25,4,184
10,327,15,2,176
19,164,25,1,124
11,288,25,1,152
11,289,18,4,108
14,207,25,2,126
16,500,25,2,172
16,209,25,1,107
11,252,25,1,166
11,101,25,2,168
13,211,18,2,187
17,136,23,1,123
17,102,25,4,133
16,102,25,2,197
17,257,24,2,152
9,215,25,1,160
17,259,25,1,171
25,173,25,1,151
15,347,25,1,178
24,35,25,4,135
18,35,25,2,103
20,35,25,4,161
17,35,25,1,165
14,71,20,2,105
10,106,17,1,142
14,71,16,1,151
13,143,25,4,161
23,107,25,2,124
16,72,24,1,137
14,225,25,1,171
13,36,25,1,173
14,73,25,2,161
17,364,25,2,127
9,228,25,1,146
9,183,18,1,119
13,147,18,4,192
18,148,25,2,102
14,370,25,2,145
15,232,20,1,120
9,373,19,4,153
7,327,20,4,169
17,281,25,2,200
25,113,25,1,132
7,330,17,1,147
20,114,25,1,139
6,152,23,2,146
15,333,25,1,120
6,334,25,1,189
13,383,23,4,100
6,577,25,2,185
15,337,25,1,171
12,580,21,1,184
11,388,25,2,110
20,156,25,2,192
12,39,25,1,102
20,587,25,1,165
23,589,25,4,128
16,197,25,1,143
16,198,18,2,115
13,347,18,2,107
19,596,25,1,137
11,199,17,1,170
17,350,24,1,179
20,201,25,4,105
10,302,25,2,113
9,252,15,2,126
14,304,25,2,135
18,304,25,1,163
8,163,21,2,167
16,613,25,2,199
19,123,25,4,103
16,205,25,1,102
12,257,25,1,163
19,124,24,1,175
16,311,22,1,173
17,260,25,2,147
14,167,24,1,137
11,209,25,4,155
13,314,25,1,171
6,42,25,4,124
7,263,25,1,191
21,264,25,2,175
12,127,19,1,195
12,372,25,1,142
19,85,25,1,156
17,214,25,2,111
13,268,21,1,155
11,215,18,2,186
19,323,25,1,147
16,432,24,1,143
13,173,21,2,125
17,174,25,1,178
24,44,25,2,113
17,175,25,4,127
12,329,20,1,118
20,275,25,1,122
15,386,25,1,151
11,276,15,2,104
18,443,24,2,106
13,44,25,4,190
8,89,25,2,154
21,447,25,1,183
14,448,25,1,156
17,449,25,1,198
15,90,25,1,171
16,282,25,2,143
14,339,25,1,147
21,397,21,1,166
22,45,25,2,163
11,684,25,4,114
9,343,15,1,173
8,401,18,1,129
17,345,25,1,107
15,92,20,1,187
19,462,25,1,111
15,185,25,1,146
23,697,25,1,158
