p,r,w,v,T
16,100,23,1,181
14,100,25,1,154
16,81,25,1,182
11,61,25,4,186
8,20,25,1,103
12,128,25,1,136
22,181,25,1,163
16,104,25,4,167
15,42,16,4,101
18,210,25,1,115
13,85,25,1,148
14,106,23,2,102
15,107,17,1,122
11,65,25,4,187
16,135,25,2,121
8,136,25,2,100
3,219,25,2,100
18,165,25,1,188
10,332,16,1,195
20,67,25,1,117
17,89,25,1,120
10,337,25,1,160
16,170,25,1,150
15,68,25,1,164
15,200,25,1,119
15,92,25,4,104
11,115,25,2,129
16,232,25,1,123
4,204,21,1,179
12,205,25,1,171
17,94,25,1,186
13,71,25,1,182
12,48,20,2,183
13,120,25,4,149
21,181,25,4,170
16,73,25,2,158
14,97,25,1,116
10,49,25,1,179
22,49,25,4,178
17,25,25,1,151
20,217,25,2,186
16,374,25,2,122
15,125,24,2,118
10,157,17,1,107
15,76,25,1,185
13,222,25,1,189
19,160,25,1,146
10,160,25,4,119
11,77,25,1,122
21,259,25,4,162
15,228,24,2,173
17,52,20,1,110
15,26,21,2,151
10,231,25,2,162
13,199,20,4,130
15,399,19,2,108
13,201,22,1,113
12,27,17,1,129
25,135,25,2,142
12,81,25,1,140
13,408,25,2,142
16,82,20,1,114
14,172,18,1,172
12,241,25,1,166
17,277,25,1,116
12,84,25,1,190
8,175,20,1,112
18,176,24,2,103
18,282,25,2,173
12,142,25,1,138
14,213,21,1,176
20,57,25,4,199
15,29,21,2,182
20,115,25,2,194
17,58,25,1,148
12,254,25,4,193
10,58,19,1,156
8,220,15,2,118
6,184,25,1,150
20,443,25,2,133
13,260,25,2,143
9,447,25,2,108
11,90,25,2,111
15,150,25,1,110
18,301,25,1,110
20,91,25,1,178
21,152,25,1,153
8,458,16,2,118
11,460,25,2,118
17,31,23,1,197
9,124,18,2,128
19,93,25,1,195
13,31,25,2,147
18,273,25,4,139
19,125,25,1,151
24,157,25,4,187
19,237,25,2,171
20,63,25,1,114
18,127,20,2,148
10,480,25,2,144
22,201,25,1,120
12,282,25,2,175
15,202,25,1,199
20,32,22,1,146
12,33,25,2,164
24,245,25,1,168
14,164,18,1,138
15,288,25,1,171
15,33,25,1,192
12,66,25,1,200
12,100,16,1,191
21,167,25,1,143
13,67,19,1,175
16,210,25,1,148
20,338,25,1,171
16,136,25,1,145
21,511,25,2,127
6,299,25,1,145
6,103,25,2,153
16,103,25,2,175
16,138,25,2,185
18,69,23,1,160
20,35,25,1,192
10,523,25,2,149
7,175,25,2,128
17,527,25,1,118
