p,r,w,v,T
13,91,25,1,136
17,128,25,1,152
12,222,17,1,100
16,130,25,1,200
14,225,25,1,161
18,95,25,1,179
18,95,25,1,186
19,15,25,1,176
17,31,25,2,109
23,117,25,2,168
9,63,15,2,138
14,63,18,1,112
20,48,25,2,150
20,48,25,2,145
15,16,25,1,112
16,33,25,2,195
14,165,25,1,158
14,33,25,2,147
14,50,25,4,188
15,252,25,2,145
12,68,21,2,134
17,149,25,1,119
17,34,25,1,148
13,35,25,4,132
16,261,25,2,166
15,70,25,1,144
21,71,25,2,133
10,267,25,2,159
18,18,25,1,186
16,271,25,2,192
18,73,19,1,175
13,114,25,1,119
14,74,25,4,127
14,56,25,2,136
11,93,25,2,176
10,38,16,4,140
13,76,25,1,180
11,190,25,1,143
12,19,22,1,145
7,77,25,1,178
13,77,25,2,193
22,170,25,1,123
16,98,25,1,183
17,123,25,1,131
15,149,23,1,143
15,200,25,1,117
18,40,25,1,110
16,151,25,2,169
12,81,25,1,110
12,153,25,2,150
21,308,20,1,156
12,129,25,2,122
11,208,17,1,199
18,84,25,1,170
18,158,25,2,191
23,21,25,1,153
7,85,22,1,152
18,64,25,1,193
12,65,25,4,165
11,216,25,2,181
16,65,25,1,144
9,219,25,4,100
15,44,25,4,183
14,22,16,1,148
8,67,15,1,123
21,22,25,1,134
11,197,25,2,177
15,198,25,2,154
14,114,25,4,197
20,23,25,1,101
21,115,24,2,109
18,92,25,1,192
10,70,15,1,146
13,93,17,2,105
20,47,25,1,193
15,236,25,1,126
22,118,25,2,154
14,357,25,1,195
19,209,25,4,175
12,240,25,1,133
19,72,25,1,129
18,213,25,1,176
17,153,25,1,169
21,49,25,1,183
7,216,25,2,167
7,25,25,1,140
19,156,25,1,117
15,125,20,1,169
22,126,25,1,175
14,126,25,4,124
16,101,23,4,178
18,127,25,1,182
12,77,17,1,170
17,257,25,2,175
12,52,25,2,162
27,260,25,1,156
12,391,22,1,118
20,52,25,1,143
12,132,25,1,151
17,165,25,2,182
13,106,25,1,139
17,400,25,2,189
8,80,20,1,177
7,404,20,1,153
14,169,25,2,100
13,136,23,1,169
16,82,25,1,105
24,55,25,1,188
10,28,25,1,176
10,415,25,1,157
8,56,25,1,148
19,174,25,1,165
17,420,25,2,182
24,246,25,4,174
18,28,25,1,198
19,213,25,1,118
19,57,25,1,159
18,286,25,4,150
18,29,25,1,116
6,180,25,1,111
17,116,25,2,181
13,182,18,1,165
17,88,25,2,155
16,257,25,1,136
17,184,25,1,156
13,259,25,1,124
6,297,25,1,149
15,261,25,4,169
15,299,25,1,189
18,263,25,2,173
13,189,25,1,197
15,227,25,1,144
18,304,25,1,166
5,92,25,2,141
17,31,25,1,174
15,308,25,1,154
22,193,25,2,149
19,155,25,2,104
15,234,25,1,109
12,156,19,1,182
19,31,18,4,185
15,157,25,2,131
15,237,25,2,103
18,63,25,1,197
11,159,25,1,163
15,320,25,4,176
7,281,17,4,201
18,97,25,2,152
14,283,25,4,142
19,487,25,2,167
23,285,25,1,199
30,33,25,1,133
20,98,25,1,116
6,66,17,1,144
14,165,25,2,129
8,207,25,1,115
15,167,21,4,136
10,251,25,1,137
14,34,25,2,106
19,34,25,1,167
17,296,25,1,145
17,136,25,2,118
11,255,25,1,111
20,68,23,4,135
18,514,19,1,125
10,138,25,4,116
23,259,25,1,181
11,104,15,2,181
15,261,18,4,127
12,349,25,2,146
15,262,25,1,162
20,105,25,1,122
14,220,25,1,146
15,71,25,2,188
18,355,25,1,169
17,534,25,4,108
25,71,25,1,175
17,224,25,1,191
15,359,23,2,125
14,361,25,1,129
14,317,25,2,103
19,73,20,4,196
10,146,15,1,148
6,320,17,4,192
23,73,25,2,133
16,37,23,2,162
17,231,25,1,108
12,111,18,4,155
15,111,25,2,170
11,149,15,1,114
13,37,25,1,137
11,234,17,1,107
11,188,25,2,153
18,76,25,4,156
14,76,25,1,164
20,570,25,1,137
17,333,25,1,155
22,287,25,4,135
8,575,16,2,130
8,240,25,1,122
16,193,25,1,191
18,39,25,1,129
10,291,25,4,154
12,117,25,1,107
13,195,25,1,192
16,588,25,2,198
9,344,22,4,106
10,296,16,2,193
15,247,22,4,154
10,119,25,4,146
13,249,15,1,138
16,40,25,1,168
18,120,25,2,164
16,120,25,4,135
18,81,25,1,168
20,404,25,1,128
12,41,25,1,167
18,254,25,4,140
15,163,25,2,160
5,204,25,4,126
14,164,18,4,134
16,206,25,1,112
14,412,20,1,195
10,83,17,2,157
14,207,25,4,120
16,42,25,2,187
18,313,25,4,167
19,42,25,2,143
15,315,24,2,149
