p,r,w,v,T
11,47,25,1,119
12,63,23,1,147
10,47,16,2,119
26,100,25,1,123
15,241,23,1,130
21,49,25,2,143
9,163,25,1,148
12,49,25,2,119
8,124,25,2,109
13,33,22,2,173
24,252,25,2,173
22,68,25,1,179
20,68,25,1,122
15,51,25,4,153
24,151,25,2,175
16,70,22,1,137
17,87,25,4,193
9,132,21,1,119
8,18,15,1,139
20,71,21,4,107
9,36,23,2,196
16,90,22,1,107
22,137,24,1,117
14,55,22,1,139
17,18,25,2,152
12,163,25,1,173
16,37,25,4,187
10,165,17,4,114
24,95,25,2,168
12,19,21,1,148
14,96,25,2,133
19,169,25,1,165
16,19,25,2,194
14,293,17,4,181
12,123,25,2,195
11,173,18,2,190
15,298,24,4,132
19,60,25,1,151
19,20,25,1,142
10,20,15,1,149
14,20,25,1,179
10,205,25,1,119
15,41,18,1,196
15,41,25,2,113
9,63,15,1,122
11,184,22,1,172
19,105,25,1,114
14,106,18,1,161
7,43,25,1,195
12,43,25,2,156
8,108,25,1,193
14,108,25,2,194
16,109,25,1,138
17,110,25,1,137
15,165,25,4,170
21,89,25,2,191
18,139,22,1,147
15,67,25,2,182
20,90,25,1,144
14,340,25,1,112
12,91,25,1,200
12,46,25,2,200
15,201,18,2,183
20,347,25,2,161
14,349,25,4,198
10,175,15,1,195
7,147,19,1,135
17,24,25,2,174
20,356,25,1,162
11,149,24,1,169
15,24,25,1,192
17,211,24,4,165
13,97,25,1,168
17,152,25,1,171
14,214,25,1,125
14,49,25,4,106
18,49,25,1,104
15,186,24,4,184
14,100,25,1,103
27,25,25,2,190
10,101,15,1,105
17,379,25,1,194
9,127,25,1,165
18,255,25,1,183
10,26,25,1,126
15,52,19,1,138
14,129,25,2,164
15,78,19,1,181
7,163,25,2,187
13,262,25,2,143
25,395,25,2,198
12,26,18,2,192
15,166,25,4,137
22,80,25,2,109
22,201,25,1,119
16,27,25,1,125
17,27,25,1,180
12,109,25,1,102
12,273,25,2,124
19,82,25,1,129
23,83,25,1,187
10,242,15,2,185
11,28,25,1,111
15,209,25,2,188
12,112,20,1,187
15,176,25,1,115
17,424,25,4,109
13,213,25,1,193
20,114,25,2,140
9,179,20,4,176
11,86,24,2,196
20,253,25,4,168
17,87,19,1,193
24,255,25,2,201
14,88,18,2,127
21,147,25,1,165
18,59,21,2,176
12,148,23,2,160
16,260,25,4,150
15,90,25,1,128
18,262,25,1,130
11,120,18,1,148
13,151,17,2,175
19,61,25,1,129
13,457,17,1,181
15,153,20,1,106
12,460,25,1,172
15,154,25,2,125
12,193,25,2,102
22,233,25,2,184
10,125,20,2,146
15,195,25,1,121
13,126,25,1,155
12,63,22,1,135
10,127,25,1,169
12,198,25,1,163
17,279,25,2,175
17,96,25,1,105
11,161,25,4,185
14,161,25,1,181
16,32,25,2,148
20,97,23,4,148
7,163,19,1,112
17,33,25,1,160
15,287,25,1,124
16,288,25,4,126
20,207,25,4,167
16,66,25,2,155
20,133,25,1,103
20,334,25,1,119
15,34,16,2,196
10,67,18,1,196
17,135,25,1,199
13,68,25,1,139
15,511,25,1,120
19,213,25,1,170
12,34,16,2,145
15,34,25,1,144
10,69,15,1,182
17,216,25,2,119
10,174,18,1,129
25,35,25,1,108
22,525,25,1,141
9,105,18,1,139
17,220,25,1,190
17,106,23,2,180
11,222,25,2,167
9,222,17,1,140
10,36,25,4,174
15,179,25,4,122
15,225,22,1,182
8,541,19,1,103
11,72,25,4,194
20,272,25,2,192
19,364,25,1,172
11,146,25,2,147
16,367,25,1,155
9,110,25,1,153
6,369,21,2,158
12,111,16,1,153
16,325,25,4,118
16,280,25,4,165
16,327,25,1,112
13,188,25,2,181
15,329,25,1,110
14,330,25,1,176
14,379,25,1,144
14,237,19,1,147
11,38,25,1,137
17,153,25,1,184
16,192,25,1,108
12,192,21,4,197
19,579,25,1,164
19,339,25,2,105
9,194,17,2,190
22,341,25,4,178
14,39,25,2,113
15,343,25,4,122
21,39,25,4,113
7,296,25,1,195
11,119,25,4,162
10,298,25,2,190
20,348,25,1,117
9,599,23,4,136
18,80,25,4,126
16,602,25,2,141
17,352,25,1,164
16,303,25,2,161
14,354,25,1,197
24,305,25,1,115
13,163,16,1,163
15,358,25,1,126
14,82,25,4,188
11,206,19,2,162
18,412,25,1,152
18,413,25,1,154
10,83,25,1,129
21,416,25,4,195
19,209,24,1,115
12,314,25,1,136
15,210,25,2,141
16,210,25,1,112
20,369,25,2,191
20,370,25,2,105
15,85,25,4,198
16,266,25,1,194
16,267,25,1,176
15,214,23,2,187
17,129,25,1,140
15,86,25,2,191
14,324,25,2,140
23,173,25,2,148
21,651,25,4,195
13,272,21,4,102
9,327,15,4,144
16,273,25,4,163
14,175,17,1,109
17,44,25,1,136
12,662,21,4,143
14,133,25,4,103
13,443,22,1,188
11,333,15,2,137
10,669,25,1,143
15,179,25,4,109
18,672,25,2,106
14,674,25,2,144
24,394,25,4,183
19,678,25,1,149
9,340,25,2,140
11,397,25,2,198
14,285,18,1,113
24,342,25,1,109
19,46,25,1,136
17,92,25,1,108
10,184,17,4,101
11,185,17,4,128
8,289,16,1,118
13,93,20,1,186
15,465,25,4,136
19,699,25,2,102
7,701,24,1,168
20,234,25,1,188
14,705,21,1,109
20,94,25,2,110
10,142,25,1,100
19,142,25,4,154
12,95,25,2,174
17,714,25,4,186
12,477,25,4,175
15,96,19,2,128
9,479,25,2,113
12,481,23,1,158
15,422,21,2,156
19,302,25,2,177
6,363,17,2,126
16,146,25,1,104
17,730,25,2,117
10,244,16,2,148
17,733,25,4,139
19,98,25,1,160
18,369,25,2,184
10,246,19,4,100
17,494,25,2,151
23,433,25,4,169
13,744,25,1,179
15,373,19,1,193
12,199,25,2,162
18,437,25,1,112
12,100,25,1,122
18,314,25,2,183
18,503,25,2,185
23,505,25,4,167
21,506,25,2,114
11,51,25,1,180
14,381,25,1,120
8,764,23,1,181
28,447,25,4,110
13,51,25,1,173
12,449,25,1,113
17,103,25,1,149
16,773,25,4,147
24,258,25,2,175
21,453,25,1,158
14,156,25,1,140
19,520,25,1,178
27,326,25,1,153
16,523,25,2,186
15,105,25,2,158
15,394,25,1,198
19,395,25,2,174
8,158,25,1,162
13,106,25,4,140
13,530,21,1,119
6,796,25,4,175
17,333,25,1,200
17,800,25,4,109
8,468,20,1,167
12,402,25,1,103
12,403,25,1,156
14,807,25,4,133
10,337,25,4,102
20,54,25,1,144
17,217,25,2,199
16,475,25,1,180
25,272,25,1,164
8,545,25,1,185
9,109,25,1,201
14,219,24,2,150
14,110,25,1,145
17,275,25,1,111
20,165,25,1,168
13,483,25,1,199
4,221,17,2,196
20,347,25,1,110
14,348,19,2,163
13,279,25,2,104
10,56,25,1,191
17,112,25,2,124
17,56,25,2,187
20,492,25,2,103
11,282,25,1,155
7,353,25,4,126
16,566,25,1,112
14,283,25,1,137
15,227,25,1,196
10,569,19,1,188
8,114,25,1,190
16,172,25,2,106
14,430,19,2,189
18,574,23,4,162
20,503,25,1,156
22,115,25,4,171
13,58,25,1,198
10,579,21,1,137
9,58,15,1,176
9,872,24,4,104
16,291,25,2,126
15,438,19,1,182
16,877,25,1,165
18,176,25,2,132
8,514,25,4,151
11,441,16,1,134
13,590,21,1,145
15,886,23,4,126
19,59,25,2,179
22,237,25,4,179
12,594,23,1,177
14,60,25,4,134
12,895,25,2,117
18,523,25,2,191
14,524,20,1,195
17,180,25,2,138
6,451,15,2,118
18,241,25,2,138
22,604,25,2,108
13,121,21,1,104
14,455,25,4,178
14,608,25,1,196
14,381,25,2,116
25,381,25,1,108
17,244,25,1,115
14,612,25,1,119
12,920,21,1,190
11,461,20,2,181
23,185,25,4,166
16,62,25,1,152
11,541,25,1,171
23,542,25,1,195
15,621,25,2,183
19,249,22,2,102
20,62,25,2,111
20,125,25,1,179
19,391,25,4,150
25,313,25,1,126
15,126,25,2,103
15,472,25,1,128
13,252,25,1,181
13,553,23,1,147
21,190,25,1,145
9,951,22,1,127
11,476,15,1,146
19,127,25,2,131
13,558,25,2,151
12,319,25,1,145
19,640,25,1,126
12,401,25,2,112
16,482,25,1,107
9,402,21,1,144
8,484,23,4,158
18,323,25,1,174
10,566,25,1,185
22,648,25,1,135
15,65,25,2,195
24,130,25,4,127
12,978,25,2,200
18,572,25,1,110
7,262,16,4,181
10,656,16,2,134
16,197,25,4,157
12,66,20,2,108
24,132,25,2,174
18,495,25,2,110
13,331,25,2,160
15,414,18,1,176
16,415,25,1,162
19,266,25,2,172
14,67,25,4,161
20,668,25,2,121
20,585,25,2,177
19,201,25,4,135
12,134,25,1,110
12,202,25,4,122
18,674,25,1,131
18,675,25,1,168
15,676,25,1,123
9,68,23,1,103
16,1017,25,2,149
17,510,25,2,164
18,1021,25,2,143
19,273,25,1,101
19,598,25,2,194
9,428,25,2,177
22,274,25,4,134
13,429,25,1,131
18,138,25,1,118
21,69,25,1,198
16,518,25,4,130
22,207,25,4,114
15,520,25,1,153
16,1041,15,4,135
12,434,25,1,148
17,209,25,2,145
11,140,25,4,150
13,524,25,1,132
17,612,25,2,143
12,1052,25,1,137
20,702,25,4,112
18,1055,25,1,156
16,705,25,2,162
11,1059,16,2,183
8,442,25,1,177
14,71,19,1,117
12,213,25,1,152
17,444,25,2,131
19,712,25,1,165
25,535,25,1,173
21,625,25,1,132
12,626,25,1,146
25,717,25,1,138
14,1077,17,2,123
21,288,25,2,116
19,1080,25,1,161
14,72,25,4,109
10,542,19,1,171
20,633,25,1,166
10,453,17,2,109
19,145,24,1,152
18,145,25,1,178
20,1093,23,1,161
14,730,23,1,144
16,1097,20,2,129
10,458,25,4,149
15,73,25,1,119
17,459,25,1,162
13,644,22,4,160
16,147,25,1,188
11,554,25,1,166
25,296,25,1,158
15,555,25,2,177
16,464,25,4,103
22,557,25,1,157
18,372,25,1,128
14,1118,17,1,122
21,373,25,2,100
15,561,25,2,154
6,225,25,1,199
9,469,16,2,136
15,751,25,4,167
21,753,23,1,113
23,151,25,2,196
19,302,25,1,116
5,1134,25,4,141
16,1136,25,1,185
12,152,25,1,134
18,152,25,4,143
21,761,25,4,120
14,76,25,4,169
14,153,25,1,143
20,382,22,2,179
15,670,25,1,174
15,671,21,2,194
17,672,25,4,161
16,1154,25,2,113
21,385,24,2,107
14,154,25,4,168
15,580,20,2,133
9,774,16,2,171
14,1163,25,2,195
15,582,25,2,111
19,778,25,1,126
12,390,25,2,198
17,488,25,1,100
11,234,15,2,137
18,685,25,2,192
17,235,25,2,133
13,78,25,1,152
17,79,25,4,157
13,1181,18,2,161
16,493,25,1,116
10,395,19,2,112
16,158,25,4,196
15,238,25,4,201
15,595,25,4,170
14,238,25,2,167
16,597,23,2,187
14,239,25,1,105
11,319,25,1,121
14,160,23,1,163
11,240,15,1,177
10,160,16,2,162
13,502,15,1,115
20,402,25,2,102
10,805,25,2,117
21,161,25,2,108
18,505,25,4,198
16,607,25,2,151
19,709,25,1,119
17,811,25,1,130
14,406,25,1,193
13,244,25,4,190
20,509,25,2,187
13,82,24,1,115
18,409,21,1,187
12,1228,25,1,134
8,246,17,1,142
13,821,24,1,104
7,329,18,1,147
8,412,16,1,118
8,247,16,4,154
24,83,25,2,201
11,620,15,2,143
24,331,25,1,170
10,332,23,1,137
8,727,16,4,105
15,728,21,1,173
15,333,25,2,164
12,334,19,2,102
18,731,25,1,175
17,1255,23,1,179
12,168,25,1,157
26,734,25,2,176
13,336,17,2,101
20,421,25,1,172
11,421,16,4,163
13,1266,25,1,140
19,84,25,4,186
22,846,25,1,161
10,847,25,2,149
20,339,22,1,177
14,85,25,1,140
6,425,17,1,176
14,852,25,1,109
15,341,25,1,190
15,427,25,2,179
15,171,25,2,198
8,86,25,4,116
23,858,25,2,195
6,1289,25,1,137
20,430,25,1,131
10,539,18,1,193
14,863,25,4,138
16,259,25,1,114
15,346,17,4,120
16,87,23,1,134
9,174,25,1,102
17,1303,25,4,128
21,348,25,1,151
9,653,16,1,194
22,349,25,4,139
10,546,19,1,113
20,766,25,4,164
18,657,25,1,146
9,658,16,1,119
8,264,17,1,199
9,660,15,2,159
15,771,25,2,180
18,353,25,1,130
14,88,25,1,143
17,553,25,1,101
17,89,25,1,195
21,665,25,1,175
16,178,25,1,174
12,89,25,1,118
16,668,25,1,194
15,557,20,4,173
11,893,15,1,129
19,559,25,1,108
19,90,25,1,190
19,896,25,2,137
12,785,18,1,155
5,562,15,2,113
16,788,25,4,153
13,90,25,1,182
8,451,25,2,154
11,904,25,1,129
17,566,25,1,102
20,793,25,1,151
14,1361,25,1,184
16,273,18,2,187
11,364,25,2,168
6,569,25,1,162
20,684,25,1,142
16,183,25,4,133
11,1372,25,4,180
16,687,25,2,190
20,688,25,2,142
10,459,23,2,112
10,276,19,4,182
20,276,25,2,125
17,92,23,1,120
13,923,25,1,155
21,185,25,4,172
15,925,24,1,159
12,579,25,2,122
12,186,17,1,128
10,372,22,1,166
15,581,25,4,119
12,186,25,4,114
18,186,25,2,175
20,373,25,4,100
17,374,25,2,102
9,702,16,2,147
16,937,22,2,112
12,188,17,2,169
12,282,25,4,102
21,706,25,1,108
14,706,21,1,108
16,472,25,1,151
17,283,25,2,122
16,591,22,2,158
13,95,25,1,187
14,592,25,1,152
14,190,22,2,191
13,380,25,1,166
10,285,25,1,124
14,191,25,2,153
14,1431,25,1,148
9,191,15,1,182
13,478,19,2,106
16,958,25,1,165
15,719,19,1,201
12,960,25,1,164
10,481,16,1,173
15,289,25,2,175
22,843,25,1,125
12,482,19,2,126
22,604,25,2,133
13,484,25,2,154
8,847,25,1,102
21,291,25,2,190
20,388,25,1,131
17,972,25,1,150
12,1460,25,1,179
10,487,17,4,200
17,195,24,2,162
9,98,25,2,115
8,196,15,2,159
12,979,25,1,125
9,735,17,4,148
9,491,25,1,127
15,98,25,1,145
15,98,22,4,140
17,1478,25,1,116
22,99,24,2,149
15,741,25,2,132
10,395,25,1,130
10,619,25,2,117
10,99,17,1,112
10,1488,18,4,147
10,199,21,1,191
19,398,25,1,133
19,996,25,2,163
15,1496,25,1,111
16,499,23,1,195
15,1000,25,1,116
26,500,25,2,189
12,1002,25,2,141
15,502,25,2,119
16,628,25,2,142
10,754,25,4,135
10,302,25,1,146
16,1512,25,1,117
18,404,25,2,189
22,404,25,1,132
10,405,23,4,102
14,1519,25,4,138
11,406,18,2,116
13,634,17,2,143
12,102,25,1,158
17,509,25,4,125
6,204,17,2,114
14,102,25,2,140
21,408,25,1,127
13,204,21,2,197
18,409,25,1,120
11,205,25,1,149
16,513,25,1,169
16,308,25,4,196
16,900,25,1,141
8,1029,17,4,136
8,773,25,2,199
13,516,21,4,181
23,207,25,4,177
13,1551,25,2,100
19,311,25,2,178
21,518,25,1,131
15,415,23,2,185
15,104,25,2,102
10,780,25,2,115
14,781,25,4,131
10,521,25,1,192
11,783,25,1,134
17,209,25,1,161
11,105,25,1,176
17,105,25,1,160
7,655,24,4,115
10,1575,25,2,133
13,420,25,1,173
13,105,25,1,107
19,527,25,2,174
16,659,25,1,144
12,106,25,1,181
17,661,25,1,113
20,1058,25,1,123
11,106,25,2,119
10,318,20,4,198
14,212,25,4,192
11,1595,16,1,145
13,931,25,4,176
9,320,25,1,120
14,1600,22,1,129
14,934,25,1,153
11,1604,25,1,175
20,321,25,1,128
10,321,25,4,167
21,670,25,4,172
6,1074,22,2,169
19,1075,25,1,184
21,323,25,1,152
17,108,25,4,109
12,431,20,4,140
13,324,16,1,136
17,541,25,1,167
17,947,25,4,179
16,1083,25,2,145
23,325,25,1,149
16,679,25,2,181
23,109,25,1,146
20,109,25,4,152
12,953,25,1,200
16,109,25,4,175
18,819,25,1,150
24,219,25,2,132
12,684,15,1,169
9,329,25,1,190
13,439,15,2,105
15,220,25,4,158
14,549,25,2,179
11,440,25,2,117
20,330,25,2,185
20,551,25,2,103
26,331,24,1,127
17,331,25,4,109
19,442,25,2,172
21,332,25,2,128
18,333,25,2,156
15,1110,25,1,199
22,1111,21,1,121
18,445,25,2,112
17,696,25,1,109
15,1672,19,2,113
9,976,16,4,188
13,1117,25,1,138
12,447,17,1,101
8,1679,25,1,147
12,112,25,1,156
18,561,25,1,145
15,983,19,1,188
11,1686,17,2,194
13,1688,25,2,153
17,1127,25,1,135
18,113,25,1,193
18,564,25,1,168
13,706,25,1,171
15,1697,25,2,179
11,1133,25,2,150
14,227,25,2,151
18,993,24,2,195
13,454,25,2,154
17,1137,25,2,159
6,1708,25,2,163
20,1710,25,4,141
13,856,25,1,142
16,1713,25,2,146
14,858,25,2,151
18,715,25,1,105
9,859,21,2,161
15,717,25,2,182
13,115,25,2,142
8,1006,18,1,105
19,1007,24,1,174
20,346,25,4,117
18,865,25,4,187
13,1154,25,4,123
8,462,25,1,171
13,347,23,1,115
16,232,25,1,152
17,116,25,1,168
20,1015,25,1,126
8,726,18,4,119
20,1744,25,2,191
13,1164,25,1,159
11,1747,25,1,142
10,1020,25,1,122
25,233,25,4,130
22,876,25,1,169
15,585,25,1,191
19,585,25,1,181
18,1172,25,4,107
17,587,25,2,102
13,117,25,1,104
16,470,25,2,152
19,471,25,2,125
9,1031,15,2,132
18,1032,25,2,170
18,885,25,1,196
19,591,25,1,201
18,887,25,1,157
12,1184,25,4,189
22,593,25,4,165
