p,r,w,v,T
22,25,25,1,132
10,110,16,4,105
19,127,23,2,140
13,192,25,2,171
14,81,25,2,147
21,39,25,2,185
17,53,25,1,169
19,99,25,4,196
9,117,25,1,159
9,67,25,4,134
15,68,25,4,152
5,103,25,1,150
12,28,19,4,196
13,122,21,1,106
12,141,22,1,124
18,57,25,4,124
12,90,20,1,131
21,29,25,2,107
14,44,25,1,117
14,147,25,2,139
11,130,25,4,144
12,131,24,1,174
18,60,25,1,129
5,95,18,1,122
14,230,25,1,198
23,96,25,1,106
20,78,25,1,185
15,98,25,4,199
14,237,20,2,107
20,48,25,2,189
17,120,25,2,131
16,121,21,1,136
12,16,25,2,189
17,143,25,1,164
12,66,25,1,180
12,145,16,2,109
15,147,25,2,170
16,169,25,1,115
13,106,25,1,164
21,17,25,1,107
12,172,17,2,168
12,17,24,1,106
17,17,25,4,118
19,110,25,2,193
20,133,25,4,126
13,178,25,2,181
16,135,25,1,192
16,158,25,1,191
15,114,25,1,134
18,18,25,4,152
18,92,25,2,117
8,186,15,2,164
17,93,25,1,122
23,19,25,2,104
19,19,25,1,154
15,38,21,4,186
13,120,25,4,120
26,19,25,2,158
15,170,25,4,119
11,293,15,1,133
13,123,25,4,152
25,20,25,4,198
13,40,23,2,137
17,80,25,4,131
11,302,25,1,174
17,127,22,2,193
17,127,25,2,177
23,41,25,1,163
16,62,25,2,109
19,41,25,2,141
15,130,25,4,122
16,21,21,2,164
18,158,25,1,100
19,186,25,4,198
13,107,25,2,152
18,64,25,1,114
21,108,24,2,116
7,43,19,2,183
18,87,25,2,101
18,164,20,4,102
15,138,20,2,172
16,166,25,1,171
12,67,25,1,110
17,90,25,4,147
17,90,25,4,146
12,170,17,4,194
19,91,25,2,105
12,114,25,1,176
14,46,25,2,191
19,23,25,1,178
15,23,25,2,150
9,175,21,1,148
22,70,25,1,180
15,236,21,2,191
18,71,25,2,141
20,358,25,2,144
11,120,25,1,177
10,361,17,2,141
11,212,25,1,103
12,49,25,1,201
9,98,18,2,181
22,215,25,1,134
7,49,20,2,108
15,99,23,1,175
9,187,25,2,120
16,75,25,1,127
17,25,25,4,125
29,127,25,1,164
8,51,25,1,184
14,192,17,2,151
9,160,21,2,197
13,77,23,1,132
7,26,18,1,164
19,390,25,4,134
16,229,25,1,160
15,394,25,2,136
13,26,25,4,137
13,166,25,1,105
16,80,25,4,142
15,53,25,1,147
20,107,25,2,146
15,236,25,1,194
14,136,25,4,159
17,82,25,2,177
16,82,22,2,146
12,27,25,2,159
12,83,19,1,143
11,173,25,2,159
15,244,24,4,132
23,140,24,1,200
16,175,25,1,107
16,176,25,4,162
10,425,25,1,138
21,249,19,2,143
15,114,25,1,139
15,57,25,1,103
16,144,25,2,172
20,116,25,1,192
16,87,25,2,148
18,146,25,2,135
20,220,24,4,103
16,184,25,1,151
6,258,25,1,198
13,119,18,1,189
22,89,25,1,177
20,261,25,1,126
18,188,25,2,119
19,264,24,1,154
17,189,18,2,191
20,30,25,4,188
10,122,25,2,104
13,191,17,2,127
11,307,25,1,161
12,62,25,1,135
15,124,25,1,142
8,31,22,1,144
18,468,25,4,114
19,235,25,2,196
15,472,25,1,185
11,126,25,1,200
15,238,25,1,110
12,239,22,1,173
14,32,20,4,201
11,240,25,2,190
9,64,16,1,127
13,32,16,2,186
10,243,25,1,153
18,130,19,4,122
13,98,25,1,172
17,98,23,2,195
13,66,25,4,105
18,289,25,1,172
11,207,25,1,197
13,499,25,1,120
18,501,25,1,145
22,134,25,1,190
12,336,23,1,102
15,135,25,2,136
20,508,25,4,165
19,340,25,2,158
13,213,25,2,120
16,257,25,4,197
8,343,17,1,107
13,258,25,4,161
14,69,25,1,180
19,217,24,2,165
8,218,15,1,137
15,524,25,1,168
13,105,25,4,156
17,141,25,1,161
15,106,18,1,124
13,35,25,1,145
10,222,25,2,110
14,535,25,1,110
-4,224,25,4,130
12,539,23,2,106
10,144,25,4,152
12,181,25,1,140
14,36,25,2,104
23,73,25,2,115
13,365,25,1,186
17,549,25,4,177
12,184,20,2,164
17,111,25,1,106
18,555,25,1,168
15,186,25,1,199
13,186,20,2,105
20,560,25,2,111
9,375,25,1,183
13,113,25,4,133
15,189,25,4,112
16,284,25,2,181
9,332,25,2,104
9,38,25,4,123
16,153,23,2,167
21,575,25,1,105
14,38,25,1,198
18,77,25,2,139
15,193,25,4,171
19,582,25,1,121
10,341,15,1,144
16,117,25,1,126
17,157,25,4,168
16,393,25,4,160
12,158,25,2,179
22,40,25,2,199
13,595,20,1,192
12,298,22,2,182
21,349,25,1,103
24,300,25,2,128
16,80,25,1,105
22,40,25,1,123
20,161,25,4,195
15,81,24,1,167
8,41,16,2,125
16,611,20,2,148
9,204,17,4,157
14,410,25,2,116
13,41,25,1,152
11,309,17,4,150
12,124,25,2,157
19,311,25,2,125
14,364,25,1,138
15,625,25,1,154
24,627,25,1,201
22,629,25,4,128
15,210,25,1,129
12,316,25,1,137
9,634,25,1,163
12,170,25,4,100
10,170,25,2,128
16,43,25,2,127
13,171,25,1,136
15,322,25,1,137
10,430,25,1,127
12,43,20,1,105
28,87,25,1,136
17,217,25,2,100
18,87,25,4,185
6,131,22,2,148
14,131,17,4,106
15,658,25,1,158
17,660,25,1,188
14,221,25,1,118
16,332,25,2,182
15,222,25,2,137
11,278,21,1,195
21,178,25,1,173
19,134,25,1,171
16,280,25,1,101
21,449,25,2,134
18,394,25,1,173
22,136,22,2,117
10,396,25,2,199
9,227,15,1,140
12,455,25,1,167
15,285,25,4,132
17,286,25,1,138
13,92,24,4,161
15,184,25,2,125
16,138,25,1,101
21,185,25,1,137
17,348,25,1,114
18,465,25,1,103
18,233,25,1,167
11,468,25,4,170
16,469,25,2,147
