p,r,w,v,T
9,153,25,4,101
18,38,25,4,179
14,240,19,1,109
13,192,25,1,126
10,39,25,1,135
18,155,25,1,130
14,243,21,4,109
21,39,25,2,198
15,391,25,1,182
9,245,19,1,177
15,246,22,4,184
20,395,25,2,187
21,119,25,2,176
16,79,25,4,199
20,119,25,2,111
11,200,25,2,157
15,250,22,2,140
20,40,23,1,157
12,252,25,1,176
16,121,25,2,109
11,608,21,1,135
21,254,25,1,115
11,163,25,4,111
14,164,25,1,143
24,615,25,4,135
18,411,25,2,183
16,83,25,4,138
12,259,25,1,110
20,41,25,1,157
10,312,25,1,200
14,365,25,1,160
18,84,25,2,189
14,420,19,4,189
25,263,25,1,161
15,369,25,1,198
19,423,25,2,162
16,265,25,1,157
15,426,25,2,186
11,427,20,4,123
19,268,25,4,152
11,644,25,1,102
17,215,25,2,193
14,173,25,1,197
13,87,25,1,102
10,434,25,2,151
18,218,25,1,112
8,655,15,2,184
8,219,20,1,100
17,44,25,1,173
11,275,25,2,140
13,662,22,1,124
15,133,18,1,137
15,333,24,4,125
21,45,25,2,154
21,335,25,2,101
11,179,25,2,113
18,673,25,4,134
23,337,25,4,134
15,282,18,4,168
17,283,24,1,122
20,91,25,1,129
13,341,18,2,182
19,137,25,1,139
14,286,25,1,100
11,458,25,4,151
13,689,25,4,184
15,346,25,1,135
17,46,25,2,170
12,46,25,2,104
14,696,18,2,156
18,140,25,2,190
16,187,25,1,145
7,409,23,1,174
9,410,25,2,135
6,705,25,2,137
11,236,24,4,147
23,47,25,1,151
10,415,25,1,121
18,238,25,1,103
13,143,25,4,113
11,298,25,1,155
18,479,25,1,154
20,300,25,2,141
16,722,25,4,164
20,301,25,1,135
18,193,25,4,141
16,48,25,2,112
22,194,25,2,174
11,146,20,4,158
25,427,25,1,125
12,49,15,2,166
17,736,25,4,114
10,369,15,1,123
22,247,25,1,130
21,433,25,2,169
24,743,25,1,193
23,50,25,2,169
19,747,25,2,150
15,499,25,1,101
6,50,23,1,146
8,376,17,1,194
17,151,24,1,168
6,202,16,1,135
16,505,25,1,113
13,152,25,1,162
19,51,25,4,193
17,763,25,4,183
19,255,25,2,143
13,383,24,4,144
15,256,25,2,133
11,514,17,1,121
12,386,25,1,183
11,206,25,4,158
26,207,25,2,177
18,104,25,2,163
13,260,25,2,147
21,391,25,2,134
17,209,25,1,169
17,392,25,1,142
23,787,25,1,171
13,105,22,2,160
17,211,25,1,115
20,106,25,1,199
16,463,25,4,157
23,265,25,2,139
21,465,25,1,176
13,400,20,1,107
12,53,25,1,194
20,107,25,1,155
12,402,25,1,119
12,54,15,1,141
17,269,25,2,189
7,54,20,1,110
12,217,25,1,128
19,475,25,1,142
15,217,23,1,192
12,109,25,1,129
16,55,25,1,123
18,219,25,2,162
13,274,15,2,118
8,110,24,1,164
13,220,25,1,175
23,552,25,2,125
12,277,25,1,101
13,111,25,1,115
22,278,25,1,167
10,835,19,1,158
22,223,25,4,196
19,56,25,4,101
17,490,25,1,184
13,169,25,1,172
8,422,19,1,188
10,169,25,2,177
11,495,25,4,168
15,170,23,4,149
14,852,25,1,106
16,228,25,1,144
20,171,23,4,176
18,429,24,4,160
14,501,23,2,182
12,359,16,2,149
22,431,25,2,109
18,58,25,1,127
14,866,25,4,155
14,116,25,2,180
19,232,25,2,128
8,436,15,1,172
18,58,25,1,136
20,438,25,2,130
13,877,15,2,187
16,879,23,1,201
10,367,18,1,176
13,176,25,1,103
2,177,23,1,133
23,443,25,2,152
9,178,25,4,136
11,889,17,1,139
16,59,25,2,167
13,119,17,2,170
15,239,25,1,154
10,598,17,2,113
8,120,25,1,189
18,600,25,4,184
15,241,21,1,200
17,60,25,1,181
19,181,25,1,140
22,454,25,2,107
19,909,25,1,191
21,121,25,4,188
16,122,25,2,179
6,381,25,1,151
13,183,25,4,128
20,245,25,1,110
10,307,16,4,148
11,184,25,2,106
13,185,17,1,120
18,617,25,2,113
18,309,25,1,120
15,387,25,1,153
14,186,25,2,124
16,622,25,2,174
12,467,18,2,156
17,250,25,1,161
14,625,20,1,156
10,940,16,1,153
17,126,25,1,147
18,126,23,1,201
11,945,25,1,138
10,189,25,2,173
17,253,25,4,168
12,127,20,1,179
13,635,22,2,115
17,64,25,2,130
19,637,25,1,131
18,255,25,1,152
22,640,25,1,158
25,481,25,1,167
12,482,25,2,197
17,193,20,1,167
17,403,25,1,195
24,484,25,2,105
14,566,25,1,129
17,648,25,1,117
25,568,25,1,188
19,195,25,1,121
14,261,19,1,164
19,408,25,2,139
20,654,25,1,130
14,131,25,2,122
13,575,25,1,120
13,263,25,2,164
19,412,25,1,155
11,660,25,1,101
13,496,25,1,191
12,133,18,1,123
15,498,25,1,175
9,582,25,4,159
19,666,23,2,180
9,417,18,2,113
17,1003,24,2,111
21,268,25,1,194
15,419,25,1,141
9,1009,16,4,170
10,202,24,4,134
15,422,22,2,142
18,676,25,4,193
10,203,25,2,189
20,339,25,1,108
17,510,25,1,151
15,426,25,2,154
6,512,25,1,131
10,137,25,1,130
21,513,25,1,119
12,600,25,1,156
9,343,16,2,149
6,1032,25,1,134
11,69,25,1,131
12,276,25,1,201
9,432,16,2,195
18,520,25,4,197
10,434,23,1,131
16,608,25,1,183
13,209,25,2,158
19,349,25,1,136
8,349,25,4,147
14,438,25,1,145
26,351,25,1,160
16,1054,25,2,107
16,1055,25,4,133
12,441,21,2,165
17,71,25,1,193
13,71,25,2,163
19,354,25,1,140
10,71,25,1,176
13,213,25,1,124
17,445,25,1,117
19,285,25,2,104
13,625,21,2,179
16,447,21,2,160
7,717,15,1,145
11,287,18,2,106
12,719,25,1,133
15,540,25,1,153
25,72,25,1,158
14,217,21,4,188
18,543,25,1,127
13,145,17,1,126
19,218,24,4,172
17,1092,25,1,167
10,219,20,1,189
19,730,25,4,153
18,731,25,1,106
18,147,25,2,191
23,220,25,1,132
12,220,25,4,167
18,644,25,1,151
22,295,25,4,141
16,74,25,2,199
15,1110,25,2,185
14,648,25,1,109
14,223,23,4,196
7,372,25,2,124
10,1117,25,1,200
17,224,25,4,104
18,1120,25,2,102
15,374,23,2,188
13,300,25,1,137
25,1126,23,1,151
11,1128,20,1,195
9,376,15,2,179
15,377,25,1,116
8,661,25,2,163
15,303,25,2,195
21,663,25,1,104
17,474,25,1,141
21,380,25,2,124
11,476,25,1,171
16,1144,17,4,179
10,76,17,2,187
10,153,19,1,116
13,306,19,4,114
13,576,25,2,100
18,576,25,1,185
18,481,25,4,167
19,308,25,1,196
11,309,19,1,146
19,155,25,2,198
21,678,25,1,108
13,155,24,4,134
21,680,25,1,161
10,778,25,4,105
23,779,25,1,190
19,1171,25,1,189
13,78,25,1,162
15,685,25,2,192
12,490,20,1,171
10,687,24,4,103
7,393,17,4,144
14,236,25,2,151
20,592,23,1,119
11,316,22,1,179
14,594,20,2,112
12,793,24,1,115
23,595,25,1,108
7,80,25,2,118
15,80,25,1,116
11,598,15,1,112
11,160,21,1,105
20,400,25,2,160
14,320,25,2,106
18,501,25,2,160
23,803,25,1,143
8,402,15,2,100
14,81,25,2,177
18,242,25,1,186
17,707,18,4,186
7,81,25,2,155
6,243,18,2,101
16,406,24,1,133
10,244,25,1,132
16,814,23,4,164
17,714,25,2,163
13,163,16,2,109
12,818,25,2,154
13,328,25,1,185
16,82,25,2,118
9,411,25,4,102
16,329,19,4,179
15,330,25,4,130
17,165,25,2,103
11,620,17,4,139
18,621,25,1,194
15,83,25,1,102
14,622,25,1,179
13,166,25,2,164
9,83,25,1,130
17,1250,25,1,120
13,417,19,4,132
17,627,21,2,178
14,733,25,4,172
24,524,25,1,116
18,1259,25,1,155
15,525,25,2,120
18,842,21,1,155
13,169,25,4,164
13,844,25,1,135
10,423,25,2,196
11,635,20,1,150
17,170,18,2,110
23,85,25,4,169
10,744,25,2,151
19,639,25,1,198
10,256,25,2,170
19,427,25,1,161
11,855,22,1,198
17,257,25,2,115
17,257,25,2,121
10,1288,18,1,157
21,172,25,1,159
8,172,15,1,183
20,647,25,1,113
13,173,25,2,141
27,432,25,1,167
16,433,20,2,113
18,650,25,1,108
16,261,25,2,172
7,761,25,1,178
15,1306,25,4,185
11,872,25,2,166
16,87,25,1,142
14,656,22,1,189
8,547,15,2,113
10,263,25,1,184
19,1317,25,1,159
10,440,15,1,181
19,1321,25,2,187
6,1323,25,1,169
15,883,25,2,195
16,88,25,4,197
21,775,25,2,116
24,1330,25,1,181
12,888,19,2,165
14,556,25,2,122
25,445,25,2,176
10,446,25,1,149
15,669,24,4,125
21,268,25,1,127
13,358,22,1,106
11,358,17,1,164
13,673,25,1,146
16,180,25,1,176
19,787,25,4,176
14,450,25,4,128
21,902,25,2,127
16,1355,25,1,156
12,452,25,1,128
17,362,25,2,190
13,1360,25,1,108
14,568,22,4,187
16,364,25,1,128
12,91,25,1,140
15,274,25,2,108
19,91,25,1,142
17,686,25,1,126
14,458,16,1,181
17,917,23,2,194
17,1377,25,4,137
11,574,20,2,131
10,184,16,4,140
20,92,22,1,112
24,692,25,1,171
14,924,25,2,131
15,370,25,1,163
9,926,15,2,115
18,93,25,2,161
9,1393,22,1,113
9,279,22,4,168
20,279,25,2,105
18,583,25,2,121
8,700,25,1,127
20,1402,25,1,113
22,585,25,2,199
11,937,25,2,134
21,94,25,4,171
19,188,25,1,125
17,188,25,2,155
16,377,25,1,100
11,283,17,1,154
17,590,25,2,150
17,827,22,2,166
19,1420,25,1,112
8,95,25,1,121
19,190,25,4,184
19,950,25,1,194
15,95,25,1,192
12,476,25,1,158
19,1431,25,1,126
15,955,25,1,118
22,191,25,1,156
12,287,25,2,198
13,96,25,2,110
12,600,15,1,199
20,96,25,2,114
17,601,23,1,162
10,385,25,4,158
12,482,25,1,131
16,193,25,4,171
13,725,19,1,191
24,847,25,1,132
14,97,22,2,131
20,849,25,1,117
28,607,25,4,115
11,851,25,2,125
13,731,25,2,123
15,488,25,2,171
13,98,25,2,201
11,196,20,2,167
13,196,25,1,101
19,392,25,1,117
11,613,18,1,136
16,393,25,1,143
17,861,25,2,201
18,296,25,4,180
11,395,25,1,180
9,617,25,2,146
13,99,25,2,181
18,990,25,1,100
18,867,25,4,142
18,298,25,4,144
17,745,25,4,185
23,870,25,4,129
11,498,19,2,194
11,399,25,1,188
13,499,25,2,199
13,200,25,4,190
18,876,22,4,167
9,1002,25,1,179
21,878,24,1,163
22,201,25,1,201
19,754,25,1,197
14,201,25,2,121
12,101,18,1,173
12,1514,25,2,102
18,505,25,1,152
21,506,25,1,121
15,1519,25,2,118
8,760,16,1,124
17,634,25,1,175
18,203,25,1,125
14,636,25,1,171
14,509,25,1,148
10,1530,25,4,159
16,102,25,2,101
17,102,25,4,121
16,896,25,4,116
14,641,25,1,190
19,308,25,1,105
19,103,25,2,108
12,103,25,1,132
16,1544,25,2,158
17,309,25,1,118
19,774,25,1,180
16,1033,24,1,111
13,103,25,2,140
11,647,25,2,155
15,1037,25,1,151
15,311,25,1,139
14,650,25,1,145
12,1040,25,1,155
10,312,25,1,103
19,417,25,4,119
11,104,25,1,179
28,1568,25,4,119
14,209,25,2,104
14,210,19,2,129
12,1049,17,4,194
12,420,25,1,141
21,1051,25,1,135
17,526,25,1,181
18,211,25,1,154
14,211,19,1,112
18,660,21,4,189
7,793,25,2,119
15,1588,25,1,181
19,212,23,4,172
10,928,25,1,151
12,929,25,1,176
12,213,25,2,177
13,1065,24,1,160
13,533,25,4,128
9,107,25,4,107
13,935,15,1,141
15,214,18,4,180
19,535,25,1,163
17,107,22,1,165
16,429,25,2,170
21,806,25,1,104
14,538,18,4,101
20,431,25,1,194
11,674,25,1,163
16,809,25,2,179
15,675,25,4,178
11,946,25,2,191
20,677,25,2,163
21,948,25,4,173
13,325,25,1,136
9,1629,25,1,195
14,109,24,1,107
15,1089,25,2,101
14,545,25,1,172
13,955,25,2,129
16,956,25,4,144
19,683,21,2,120
16,328,25,4,108
10,822,16,4,179
22,823,25,2,113
22,686,25,1,191
21,330,25,1,157
20,1101,25,1,130
17,220,25,2,188
13,331,24,4,127
17,552,25,1,191
20,111,25,1,186
19,332,25,1,172
9,443,25,2,193
11,555,21,2,195
18,1110,25,4,143
15,972,25,2,115
20,834,20,1,166
20,696,25,1,131
12,223,25,4,167
12,977,19,2,145
11,698,25,1,126
21,699,25,1,167
11,336,25,1,152
19,224,25,1,117
15,701,25,1,105
13,702,22,1,180
8,1125,18,1,189
20,1126,25,2,156
13,845,25,1,149
14,1128,25,1,105
12,1694,18,1,129
18,1696,25,2,175
21,226,25,1,148
16,113,25,2,145
18,227,25,1,180
20,568,25,1,155
14,341,25,1,198
10,569,25,1,130
13,1139,25,4,157
13,114,15,1,129
23,1141,25,4,194
20,1714,25,4,124
15,114,25,2,186
9,573,25,2,138
12,860,25,4,186
21,1721,25,2,151
17,718,25,2,195
15,1006,25,4,110
9,345,25,1,169
22,1152,25,1,168
14,461,25,1,125
16,866,24,1,200
18,116,25,4,120
15,579,18,2,177
23,232,25,2,120
14,580,23,1,149
13,232,22,4,126
16,465,25,1,158
15,1018,25,1,120
29,1747,25,2,133
19,233,23,1,172
21,1021,25,2,149
10,1022,25,1,105
21,585,25,1,116
17,585,25,1,141
16,117,22,1,145
13,117,25,2,122
20,1761,25,1,182
5,118,15,1,180
18,1765,25,2,185
8,118,15,4,137
10,1768,15,4,126
11,236,25,1,165
15,118,18,2,154
13,473,25,2,171
17,1184,25,2,179
17,889,23,1,140
21,1779,25,1,168
12,119,25,2,140
22,1783,25,4,138
17,743,21,2,134
