p,r,w,v,T
16,102,25,1,145
24,256,25,1,138
18,103,25,4,122
15,26,25,4,158
17,195,25,1,113
21,196,25,4,138
19,229,25,1,114
17,230,25,1,131
13,53,16,1,161
15,80,20,2,121
18,27,25,1,117
14,268,25,2,159
11,54,23,4,118
7,54,25,1,105
14,136,25,1,201
14,170,25,4,104
18,240,22,4,126
8,241,25,1,149
12,173,25,1,194
15,208,22,1,187
22,139,25,2,176
17,84,25,4,125
11,421,24,2,188
23,247,25,2,135
20,85,25,1,190
18,85,25,2,199
21,214,25,1,105
12,251,15,1,105
19,144,25,2,129
9,289,25,2,131
14,290,25,1,108
17,182,25,2,112
18,146,25,2,133
8,147,16,2,129
10,29,25,2,158
16,118,25,4,144
11,89,17,2,179
15,298,25,1,147
12,120,25,4,123
15,451,25,1,153
19,91,25,2,176
13,265,25,1,143
17,266,25,1,141
10,92,15,1,191
13,191,25,2,101
19,154,25,1,143
18,154,25,1,132
13,124,25,4,116
9,31,16,4,167
14,468,25,2,184
12,31,25,1,201
16,197,25,2,109
19,237,25,4,129
18,63,25,1,200
13,318,20,2,110
15,200,25,4,101
13,128,25,1,133
10,482,25,2,124
7,32,15,1,107
8,243,20,1,193
8,284,25,2,147
18,489,25,4,149
14,131,25,2,191
9,329,25,2,178
10,247,15,2,182
15,248,19,4,166
10,249,25,2,156
13,333,25,4,118
14,33,25,2,175
6,134,25,4,180
9,505,22,2,148
10,101,25,2,121
21,136,25,1,173
21,340,25,1,193
17,137,25,1,195
15,343,25,1,136
15,172,25,4,136
16,302,25,2,197
16,69,22,2,190
13,104,25,4,180
10,174,17,1,197
17,140,25,4,168
12,526,25,4,150
17,308,20,2,187
12,141,25,4,195
15,266,25,1,141
17,178,25,2,141
10,107,23,1,140
11,313,15,1,152
18,269,22,4,200
14,36,22,4,160
10,226,25,4,123
17,543,25,1,150
15,318,25,1,144
19,365,25,1,193
12,110,25,1,133
12,367,21,4,131
15,276,25,2,108
15,37,25,2,193
14,278,25,1,125
13,74,25,2,157
11,149,25,1,110
11,112,25,1,200
8,375,16,1,109
15,75,25,1,148
18,377,25,4,157
9,237,15,1,110
12,152,25,1,168
22,381,24,4,112
18,76,25,1,164
13,287,25,1,161
15,336,18,1,106
12,77,21,2,151
21,387,25,2,192
9,116,25,1,194
9,78,25,4,144
16,39,25,1,123
15,78,17,2,175
12,118,25,1,197
12,394,25,4,155
14,79,25,4,129
12,198,16,4,181
13,397,19,2,158
22,249,25,2,131
12,120,18,4,111
13,601,25,1,125
22,301,25,4,102
22,40,25,2,180
11,404,20,1,166
18,253,20,2,179
20,203,25,2,176
15,357,25,2,103
18,613,25,4,162
3,410,25,1,181
16,41,25,2,120
11,165,25,1,187
20,124,25,1,152
16,166,25,1,123
19,166,25,4,118
20,365,25,1,168
22,261,25,1,133
11,262,18,1,117
15,315,25,2,193
21,316,25,2,195
16,127,25,4,144
12,85,25,2,136
15,128,23,2,122
8,266,22,2,136
13,428,25,1,183
22,429,25,2,185
12,43,17,1,200
