p,r,w,v,T
17,133,25,1,152
10,71,18,1,196
8,112,20,1,154
21,113,19,2,137
14,36,17,1,149
18,183,22,1,122
17,92,25,1,201
14,185,21,4,132
12,163,25,4,119
17,56,25,4,199
17,57,25,1,142
14,38,25,4,101
13,76,25,2,144
6,96,18,2,102
13,169,25,2,175
13,58,21,4,112
23,147,25,2,155
19,99,22,1,165
16,59,18,2,133
24,299,25,1,140
7,301,21,4,101
18,61,25,1,102
19,127,25,1,181
14,153,21,4,110
18,308,25,1,168
17,155,25,4,131
12,42,25,1,137
15,131,25,1,174
23,158,25,2,141
15,63,17,1,142
15,64,25,4,107
21,187,25,2,170
7,107,25,4,149
26,86,25,1,149
13,190,25,1,176
15,87,25,1,199
16,137,25,1,181
21,193,25,1,190
13,22,25,4,175
10,335,20,1,175
14,337,18,4,122
15,90,25,1,189
13,68,25,1,190
21,114,25,1,118
17,115,17,1,148
15,69,18,1,113
18,347,25,2,149
18,47,25,1,119
10,94,20,4,156
26,24,25,4,113
12,24,25,1,156
8,119,17,2,160
9,358,25,2,198
17,180,23,1,154
17,361,21,1,190
14,242,22,4,172
7,213,15,4,108
21,73,25,1,127
14,98,25,1,108
17,216,25,2,183
13,124,25,1,190
10,100,25,1,116
15,75,25,1,177
12,189,25,4,172
17,190,25,1,135
15,159,25,2,114
16,191,25,1,168
9,192,20,1,194
18,258,25,1,157
12,194,16,1,191
13,26,18,2,121
10,52,25,2,180
13,52,25,1,165
17,231,25,1,194
19,79,22,2,190
18,106,25,1,118
17,234,25,1,118
17,80,25,1,106
11,135,15,1,129
15,81,25,2,129
14,109,25,2,197
14,109,25,1,188
15,110,21,2,128
17,275,25,4,130
13,173,20,2,169
16,111,25,4,150
11,139,25,1,157
9,420,25,4,187
14,56,21,1,174
14,247,25,4,176
19,142,25,1,172
20,178,25,1,137
17,215,25,2,201
14,287,22,2,178
9,115,25,2,148
23,181,25,4,199
19,218,25,2,139
5,182,25,1,164
9,220,16,2,199
11,184,25,1,147
14,443,20,1,112
18,148,25,2,164
13,261,19,1,133
10,60,16,1,154
12,300,20,4,143
16,151,25,1,146
16,227,25,1,157
23,456,25,4,161
15,31,25,1,142
13,306,25,4,100
20,92,25,4,198
18,93,25,1,101
16,124,20,1,163
14,62,18,1,125
13,468,25,4,111
21,313,25,1,140
9,157,18,1,105
9,126,15,2,168
10,158,16,4,195
16,64,21,1,150
14,200,20,1,195
11,160,25,1,167
26,32,25,1,177
20,129,25,2,103
14,97,25,1,200
12,98,25,2,195
10,131,16,1,138
18,491,25,1,200
9,329,25,4,125
22,66,25,1,132
13,33,25,1,198
20,249,25,2,103
7,250,16,2,175
15,251,25,1,124
12,34,25,1,126
10,169,25,1,133
17,211,25,1,124
8,339,25,2,113
12,341,25,2,191
21,68,25,1,147
17,214,25,4,191
22,138,25,4,156
9,69,21,1,173
13,69,25,2,180
16,139,25,4,143
19,218,25,1,136
12,306,25,2,138
11,527,25,2,145
16,106,25,4,140
9,106,25,1,136
12,532,20,2,197
18,36,25,2,162
13,357,19,2,199
14,143,25,1,168
15,180,25,1,179
11,271,25,1,144
15,543,25,2,166
13,73,25,2,170
11,109,25,1,146
17,146,25,2,169
20,321,22,1,190
24,184,25,1,168
14,37,25,1,122
20,111,25,4,159
15,111,25,4,102
10,559,15,1,142
17,150,25,1,125
13,563,21,1,176
14,235,25,1,150
9,236,25,2,172
20,114,25,2,198
19,152,25,4,137
5,238,25,4,107
19,287,25,1,105
13,288,15,4,149
13,115,25,1,196
14,241,17,2,133
14,339,25,4,172
11,155,15,1,180
17,584,25,4,171
8,156,17,4,136
12,39,25,4,116
18,118,25,2,186
11,118,15,2,188
21,593,25,1,164
14,79,24,1,164
9,398,25,1,128
14,598,24,2,187
18,400,25,1,156
20,160,25,4,123
12,201,25,1,108
15,40,24,2,125
7,121,15,2,164
16,203,25,1,114
19,41,25,4,134
11,408,25,1,171
11,123,24,1,143
13,359,25,4,100
6,309,25,1,170
8,310,25,1,138
15,207,25,4,107
12,623,19,2,156
15,167,25,2,148
10,42,25,2,113
15,419,25,2,157
17,210,25,2,134
16,84,25,4,128
5,85,25,2,149
13,371,25,1,118
14,425,19,4,181
8,43,16,1,113
16,214,25,2,191
21,86,25,4,192
19,129,23,1,137
17,43,25,1,113
12,130,25,2,177
13,325,25,1,129
10,434,15,1,197
18,131,22,2,109
17,44,25,1,174
23,438,25,2,123
24,176,25,2,106
24,330,25,1,114
16,276,20,1,129
19,133,25,2,122
19,89,25,1,110
24,223,25,2,134
7,89,17,1,129
15,179,22,1,183
9,224,20,1,154
11,450,20,1,137
17,282,25,1,150
20,452,25,2,107
22,227,25,2,140
21,341,25,2,132
21,46,25,4,163
19,685,22,1,132
18,183,25,1,120
17,689,25,4,148
13,184,20,1,151
8,462,17,2,108
11,463,25,1,123
10,406,17,2,163
15,140,24,2,176
17,47,25,1,190
12,468,25,1,115
21,703,25,4,143
11,47,25,1,112
6,47,15,1,157
20,413,25,2,173
27,474,25,4,107
12,47,25,4,133
11,48,25,1,178
12,298,20,2,122
12,48,17,1,105
9,240,16,4,140
20,421,25,1,198
13,96,25,1,133
13,193,25,4,197
6,726,15,1,175
14,485,25,1,157
14,49,23,1,153
19,488,25,1,115
16,428,25,4,153
15,245,25,1,120
18,49,23,1,166
25,308,25,1,123
17,494,25,2,102
16,49,25,1,186
14,248,22,1,168
14,249,25,1,144
23,499,25,2,125
11,150,25,1,121
18,438,25,2,100
14,100,25,2,132
18,201,25,2,197
7,757,17,2,145
13,316,25,4,149
15,203,25,4,119
12,318,25,1,174
25,318,25,1,193
20,153,25,2,104
11,448,25,1,201
14,103,25,2,162
8,321,18,4,128
16,773,25,1,193
12,775,25,1,168
11,207,25,2,182
19,519,25,4,175
16,390,25,4,120
6,521,25,1,113
18,209,23,2,144
16,458,25,1,182
23,525,25,4,127
18,210,25,1,157
11,53,25,1,196
13,158,16,1,186
10,265,16,1,119
22,332,25,2,200
12,160,25,2,153
18,466,25,1,142
24,214,25,1,164
14,161,25,1,129
19,537,25,1,164
14,108,25,1,123
16,539,24,2,107
23,405,25,2,161
12,217,22,2,123
19,163,25,2,103
15,163,21,2,151
18,163,25,1,178
16,341,25,4,110
14,164,22,2,159
8,343,23,4,134
14,275,25,1,168
11,413,20,4,142
11,345,25,1,131
15,166,17,1,123
7,416,25,1,179
11,222,25,1,189
23,278,25,1,126
9,279,15,1,185
11,839,25,1,187
19,224,25,1,197
12,421,15,2,175
11,113,25,4,125
20,564,25,1,140
10,113,25,4,138
13,425,23,2,131
18,57,25,2,143
13,171,19,1,102
12,499,16,1,167
11,57,25,2,134
11,358,25,2,144
15,115,25,1,171
15,230,25,1,105
22,360,25,2,196
25,505,25,2,190
10,434,25,4,149
19,58,25,1,177
21,116,25,2,181
16,174,25,1,166
17,583,25,1,108
10,511,25,1,144
9,117,16,1,116
15,293,25,4,173
16,59,25,1,183
10,177,16,2,167
18,59,25,1,197
17,517,25,1,127
6,296,15,1,193
19,890,25,4,107
12,446,25,2,134
13,596,23,1,133
21,60,25,1,135
19,897,24,1,173
13,300,25,1,187
16,901,25,2,187
17,376,25,2,201
16,301,25,4,175
14,181,25,4,125
18,61,25,1,171
21,607,25,2,169
17,182,25,2,141
14,122,20,1,113
15,183,25,2,200
8,917,15,4,165
19,245,25,2,138
14,307,25,2,136
15,61,25,1,166
11,62,25,1,106
5,617,25,1,119
3,618,25,1,177
16,542,25,4,172
22,388,25,1,170
12,249,16,2,187
22,125,25,1,191
16,125,25,2,131
16,63,25,2,179
17,392,24,2,191
14,126,25,1,188
13,550,25,4,180
14,189,25,2,174
18,947,25,4,179
17,190,25,2,136
10,190,17,1,195
22,556,25,2,145
20,191,25,2,198
13,637,22,1,126
11,255,18,1,133
9,560,25,1,144
17,128,25,1,138
18,642,25,1,111
7,965,20,2,118
11,483,25,2,124
5,565,16,1,194
17,323,25,2,124
13,486,25,2,108
15,195,25,1,152
16,65,23,2,126
9,326,20,2,193
11,261,25,2,198
6,491,25,2,108
9,983,16,1,113
12,66,25,1,177
12,411,25,4,154
11,66,25,4,144
11,990,25,1,135
16,264,25,1,155
21,66,25,1,147
14,415,25,2,190
22,997,25,1,199
21,266,24,4,198
14,417,25,1,108
11,134,25,1,111
19,586,25,1,200
20,268,25,1,100
17,420,24,2,120
10,269,25,4,178
16,590,25,4,158
10,203,25,4,135
8,203,16,4,201
20,593,25,1,176
13,594,25,1,114
11,510,25,1,107
20,596,22,4,136
6,683,17,4,148
11,342,21,1,178
9,599,19,1,188
8,600,19,4,111
13,687,20,1,114
17,1033,25,2,139
18,603,25,1,187
12,207,25,1,184
11,138,25,2,115
18,208,25,4,151
17,139,25,2,188
18,435,25,1,126
22,523,25,1,170
11,523,25,4,183
23,437,25,1,197
19,525,25,2,106
16,281,25,2,133
19,70,25,4,192
16,141,23,1,200
17,212,25,1,108
13,706,18,1,176
21,354,25,1,193
21,283,25,1,112
17,621,25,1,198
13,711,25,2,150
5,214,25,1,169
9,624,25,2,200
16,286,25,1,191
8,447,25,1,196
15,287,20,1,110
14,628,16,1,201
18,539,25,1,155
22,630,25,1,163
9,72,16,2,125
12,542,25,4,173
10,362,25,1,192
10,73,25,1,164
12,726,18,1,114
13,728,25,2,148
17,364,25,1,187
12,219,22,1,185
19,219,25,1,131
10,220,25,1,161
15,293,22,1,190
14,459,24,4,169
23,147,25,1,140
15,737,20,1,142
13,1107,25,1,161
20,462,25,2,145
21,370,25,2,183
13,148,25,1,184
20,557,25,1,130
12,744,25,4,145
12,373,25,4,190
17,560,25,1,108
12,75,25,2,183
11,225,15,1,178
11,656,25,2,194
12,150,15,2,181
9,470,19,1,146
20,565,25,2,132
20,755,25,2,141
20,662,25,2,130
16,227,25,4,165
14,474,25,4,107
13,665,25,1,110
15,304,25,1,179
17,572,25,1,118
15,76,25,4,147
8,764,17,2,168
17,77,21,2,189
9,77,18,1,102
14,77,23,2,121
12,154,25,1,183
13,154,25,1,147
14,772,21,4,188
13,77,25,4,162
16,387,25,1,128
7,1163,25,1,177
13,78,25,1,167
5,583,25,4,107
20,779,25,4,134
9,487,17,4,138
9,312,18,1,190
10,78,17,2,136
24,783,25,4,178
16,314,25,2,172
14,688,25,1,201
14,1180,25,1,199
13,394,25,1,186
15,395,25,1,169
17,79,25,1,123
17,594,25,4,140
17,317,25,1,171
6,496,15,1,133
14,596,25,1,121
6,796,25,2,161
13,698,19,1,133
17,1198,25,1,184
14,80,25,1,150
18,80,25,1,175
26,401,25,1,155
14,502,21,1,119
18,1207,25,1,150
24,806,25,1,150
12,242,25,1,185
18,243,25,2,144
19,81,25,4,195
20,162,25,4,115
20,244,25,2,133
6,81,25,1,148
17,163,25,4,186
19,510,25,2,137
12,817,25,1,134
12,1227,25,2,154
11,82,21,1,123
18,513,25,1,125
14,164,25,4,145
3,165,25,4,129
16,721,25,1,125
17,82,25,4,135
16,413,25,1,168
15,620,18,4,107
13,83,25,1,190
13,249,17,2,104
18,1246,25,1,173
20,624,25,2,117
15,1250,25,2,118
6,250,18,1,157
12,731,20,1,150
27,335,25,1,119
13,335,25,4,177
15,629,25,2,101
8,735,19,1,128
11,736,25,2,108
12,169,25,1,123
18,633,25,2,123
22,254,25,2,143
10,846,25,4,139
14,254,24,1,176
11,1273,23,4,122
12,85,20,2,151
16,85,25,1,134
19,852,25,1,114
18,1280,25,1,161
13,1282,25,1,129
14,1284,25,1,105
2,171,25,1,170
17,858,25,2,200
16,258,25,1,102
15,430,25,2,172
17,345,25,2,114
16,755,25,2,188
12,86,25,1,171
17,757,25,2,150
21,542,25,1,134
18,868,25,4,195
14,760,24,2,135
13,544,25,1,139
17,261,25,2,164
25,763,25,2,104
10,655,25,4,188
6,87,25,1,157
25,438,25,2,153
24,1316,25,2,144
21,878,25,2,162
16,176,25,4,102
19,550,25,2,189
15,265,25,1,168
11,265,15,1,131
7,354,15,1,199
18,443,25,4,154
23,177,25,1,178
21,666,25,1,165
19,445,25,2,169
20,668,25,2,184
14,669,16,2,149
17,669,23,1,176
10,894,23,2,196
17,559,25,1,198
18,448,25,1,176
20,179,25,2,100
10,899,18,2,199
10,675,20,1,140
15,676,24,1,106
16,451,25,4,157
13,90,19,4,145
16,362,25,2,131
13,181,24,1,123
22,91,25,1,196
14,795,25,2,144
10,796,25,1,135
14,1366,25,1,184
19,1367,25,4,194
12,274,25,1,126
20,800,25,1,173
18,1373,25,1,173
8,458,17,2,190
15,918,25,2,120
11,574,24,1,184
14,184,25,1,109
8,921,15,2,170
22,461,25,1,107
8,185,19,2,135
8,1387,21,2,113
17,810,25,1,149
19,927,25,2,183
20,93,25,2,196
19,813,25,1,109
17,931,25,1,123
25,1398,25,1,113
14,933,25,1,192
20,934,25,4,107
18,1403,25,4,128
14,187,25,1,127
13,94,17,1,121
16,469,25,1,169
13,588,19,1,182
24,706,25,4,126
7,1414,25,4,141
10,283,25,2,126
14,283,25,1,110
13,473,25,1,135
9,947,18,2,132
14,830,25,1,139
18,950,25,2,179
19,95,25,1,156
13,381,25,1,186
17,715,25,2,180
12,596,23,2,142
19,717,25,2,138
11,96,25,2,108
21,192,25,1,165
13,839,25,4,113
15,384,22,1,102
9,481,21,1,157
10,96,25,1,101
12,723,25,1,164
12,1448,16,2,125
12,604,20,2,128
8,967,25,4,144
10,1453,25,2,116
13,194,25,1,105
13,850,19,2,160
18,389,25,1,160
17,1460,25,2,105
11,609,25,1,116
17,98,25,1,201
14,855,25,1,186
14,734,25,2,100
17,734,25,2,187
17,98,25,2,170
6,1472,16,1,140
13,1474,23,2,133
25,492,25,1,148
15,985,25,1,176
14,740,25,2,102
18,395,25,4,105
19,1483,25,1,111
11,619,25,1,185
16,297,25,1,168
15,496,25,1,180
12,397,25,2,195
10,870,15,2,179
24,1494,25,2,193
23,748,23,4,178
18,399,21,1,130
13,750,25,1,111
14,500,25,2,182
15,751,25,2,154
18,752,25,1,118
12,628,18,1,138
15,880,25,2,183
21,1510,25,4,181
12,1512,21,1,178
23,631,25,2,138
15,404,25,1,105
11,101,17,1,172
12,506,17,2,143
15,760,25,4,197
15,1522,25,2,175
9,102,17,1,199
18,509,25,1,182
12,306,25,1,164
19,1020,25,1,179
12,408,24,1,171
19,1022,25,2,103
2,1535,18,1,110
10,768,25,1,141
15,769,20,1,149
9,898,16,1,181
14,308,25,1,114
4,1029,25,1,186
20,902,25,2,133
12,645,19,2,115
16,645,25,2,101
13,1551,15,1,136
12,776,25,2,134
15,207,23,1,105
11,1556,16,1,155
14,1558,21,4,148
16,416,22,1,177
7,520,17,2,147
8,651,25,2,114
17,104,25,1,111
22,783,25,2,138
6,1046,20,1,160
17,916,25,1,115
19,786,25,2,119
14,210,23,4,177
15,1050,25,1,132
11,789,25,4,194
10,526,25,1,176
9,211,15,1,110
25,660,20,4,190
23,792,25,2,146
17,661,25,1,142
14,106,25,1,199
19,1060,25,1,191
9,212,25,4,109
12,212,20,2,101
15,532,25,2,177
8,932,20,2,124
6,107,25,2,173
7,1601,25,1,165
16,214,23,1,172
19,1604,25,1,123
20,428,25,2,182
22,536,25,1,169
15,537,19,4,179
15,671,23,1,114
16,807,25,4,198
19,215,25,1,168
23,323,25,1,122
13,1618,15,2,104
23,216,25,2,162
11,946,25,2,122
16,1624,25,1,142
4,1084,19,2,145
17,1085,25,4,135
11,815,17,4,160
9,435,15,1,184
9,952,17,1,140
15,953,25,1,153
13,1636,25,1,192
17,956,25,1,190
14,1093,25,2,190
21,547,25,2,123
11,219,23,1,186
14,219,25,2,100
14,1098,25,4,141
15,1649,19,1,153
15,963,25,1,106
13,551,16,1,100
19,827,25,4,135
9,221,25,4,149
21,332,25,1,166
17,443,22,1,159
13,554,25,1,108
11,443,25,2,110
31,832,25,1,183
12,111,25,4,114
12,973,25,1,171
11,223,19,4,196
9,975,18,4,173
11,112,24,1,125
15,558,25,1,110
24,224,25,1,164
12,448,25,1,123
14,448,25,2,141
21,337,25,2,144
19,225,25,1,148
14,225,25,1,120
17,113,25,1,158
18,986,25,2,158
13,1128,18,1,166
18,706,25,2,181
15,1695,20,1,186
10,990,25,1,115
16,113,25,1,193
6,708,25,4,139
17,851,20,2,153
17,1704,25,2,171
11,569,25,4,112
15,711,25,1,191
11,1709,25,1,142
19,856,25,1,117
10,714,25,2,113
16,457,25,4,166
18,715,25,1,196
17,716,23,1,109
16,459,25,1,111
13,1148,25,1,139
16,1724,25,2,192
14,863,17,4,195
20,230,25,1,120
24,720,25,1,172
11,115,15,4,168
13,462,25,1,146
17,347,23,2,103
16,723,25,2,161
16,1014,25,4,162
12,232,16,2,166
20,348,25,1,162
19,872,25,1,147
19,1018,25,1,197
14,582,25,1,174
13,1020,25,4,167
17,467,25,1,201
20,467,25,1,152
17,731,25,1,134
18,731,24,1,192
11,586,15,2,144
9,733,15,1,131
20,1174,25,1,168
