p,r,w,v,T
15,69,25,1,107
17,104,25,1,132
20,14,25,2,153
13,106,25,1,182
17,89,25,1,181
20,14,25,4,140
14,43,24,4,102
19,145,25,1,184
22,92,25,4,195
16,111,25,1,198
12,130,25,1,175
11,113,23,4,175
8,76,25,1,159
15,95,25,2,111
9,77,25,1,140
11,31,19,2,136
9,47,25,1,201
17,118,25,1,197
16,119,25,4,135
15,160,25,2,141
16,16,21,1,106
17,32,25,1,118
24,143,25,4,129
18,33,25,1,141
20,248,25,1,135
8,50,15,1,178
14,17,25,1,148
21,106,25,1,148
21,85,25,2,176
19,257,25,4,150
12,151,25,4,199
22,152,25,2,196
4,35,15,1,194
11,176,19,1,109
18,89,25,1,158
8,112,25,2,193
12,180,25,1,199
16,18,25,1,153
12,182,25,1,194
10,183,16,2,190
10,18,25,1,153
16,186,25,1,198
12,280,18,1,112
15,56,25,1,146
10,166,17,1,131
17,143,25,1,155
25,96,25,2,156
20,96,25,2,182
12,291,16,4,105
25,20,25,2,130
17,123,25,1,168
8,79,25,1,201
19,99,25,1,123
12,200,22,1,110
17,20,25,1,103
15,126,25,1,121
13,178,25,2,132
6,102,25,1,187
19,309,25,1,143
25,181,25,1,137
18,62,25,4,180
23,131,24,1,146
16,42,25,1,199
11,159,15,4,186
14,64,25,4,121
13,43,25,1,160
12,43,18,2,113
14,216,25,1,166
6,163,15,2,156
15,22,25,1,113
18,22,25,2,190
10,88,17,1,173
13,89,23,2,135
14,22,25,1,144
17,22,25,2,117
26,141,25,1,178
14,91,20,2,100
22,143,25,1,199
10,229,18,1,109
12,144,18,1,110
19,203,19,2,196
20,47,25,2,156
19,47,25,1,168
13,47,25,4,129
14,355,25,1,180
15,95,25,1,195
21,209,25,4,198
10,360,25,4,128
4,181,25,1,181
21,212,23,2,191
13,213,25,2,175
16,367,25,1,161
11,74,25,1,166
20,49,25,2,144
21,50,25,2,105
20,100,25,4,178
18,219,25,1,152
14,101,25,2,180
4,253,15,4,166
14,102,25,2,137
12,77,25,2,145
16,385,25,4,169
15,226,25,2,116
12,104,22,1,133
13,195,16,1,179
19,105,25,1,107
20,52,25,1,183
15,231,25,2,182
15,106,25,4,180
18,27,25,4,187
16,27,19,1,126
18,235,25,2,194
19,404,24,4,103
11,81,25,1,149
12,204,25,1,135
20,27,25,1,105
8,411,17,1,174
17,55,23,2,173
15,173,23,2,181
16,83,25,1,180
22,28,25,1,152
19,112,25,2,120
11,422,25,4,101
14,247,25,2,138
16,57,25,4,137
12,57,23,1,133
15,29,25,2,138
12,86,19,1,122
17,252,25,2,153
12,58,23,2,196
14,436,25,1,165
21,219,25,1,173
19,88,25,2,156
20,118,25,1,155
18,118,25,2,130
13,148,19,1,191
13,149,25,4,101
19,299,25,1,193
17,225,22,1,146
14,452,25,2,184
21,91,25,2,149
19,456,25,1,105
10,122,25,1,190
22,191,25,1,180
13,192,25,1,113
15,270,25,1,118
16,194,25,2,199
17,194,25,4,157
12,195,23,1,181
14,313,25,2,116
19,157,25,1,109
10,316,18,2,104
19,317,25,4,110
12,32,16,4,182
14,479,25,1,182
21,32,25,1,178
20,161,25,1,141
20,65,25,2,105
15,202,25,2,123
20,488,25,1,170
10,326,24,4,197
21,131,25,4,148
8,205,16,2,123
13,495,25,4,118
14,66,25,4,111
20,332,25,1,190
21,100,25,1,184
13,502,25,1,182
9,252,19,4,115
12,135,25,4,142
19,507,25,2,173
12,509,25,1,108
16,213,25,1,132
11,68,25,1,121
6,34,25,1,166
11,344,17,2,170
24,302,25,1,166
17,303,25,2,144
20,104,25,2,107
11,218,16,2,103
11,219,25,2,113
20,105,25,1,161
14,176,25,4,191
10,265,16,4,162
16,177,25,2,102
13,311,25,1,124
18,107,25,2,141
19,313,25,2,181
20,72,25,2,179
12,270,16,2,122
12,271,25,1,181
19,363,25,4,168
7,36,15,4,171
11,183,25,1,126
15,367,24,2,114
6,110,25,4,183
15,323,25,1,137
13,278,25,1,138
10,148,16,1,184
21,186,25,1,130
10,37,25,1,128
14,562,21,1,126
10,376,24,1,142
9,283,25,2,138
19,189,25,1,135
11,152,25,1,160
16,190,25,4,198
15,115,25,1,108
17,115,25,4,186
12,576,25,1,157
12,578,25,1,190
12,338,15,1,120
19,291,25,1,145
19,156,25,1,132
