p,r,w,v,T
11,126,25,1,151
18,102,25,1,179
19,179,25,2,192
21,154,25,2,167
16,155,25,1,131
14,42,25,4,170
11,183,25,4,123
13,63,25,1,143
15,132,25,1,177
11,85,25,1,107
17,107,25,1,187
8,188,21,4,108
12,22,17,2,177
13,326,25,1,122
15,66,25,2,187
17,88,25,2,115
12,89,25,4,117
17,139,18,2,152
17,140,25,1,199
18,112,25,1,107
13,339,25,2,113
7,227,25,2,183
10,46,17,1,154
16,201,25,2,126
13,144,25,1,197
15,46,25,1,115
16,117,25,1,183
14,235,25,4,150
20,94,25,1,156
13,24,18,1,129
12,72,25,1,170
24,150,25,2,114
17,181,25,2,195
14,73,25,1,191
15,213,25,1,165
11,183,25,2,194
6,98,16,2,137
15,99,18,1,154
14,248,25,4,100
13,156,19,2,128
19,125,25,4,102
8,378,25,1,173
16,190,25,2,192
11,159,25,1,179
15,128,25,1,196
7,26,16,4,131
22,52,25,2,168
16,52,25,2,179
10,260,25,1,105
16,392,25,2,115
22,105,25,4,142
19,396,25,1,139
14,80,25,2,166
16,80,25,1,126
13,134,25,1,117
10,168,25,2,175
20,54,25,1,201
20,271,25,4,200
7,238,21,1,141
13,137,25,2,108
17,240,25,1,119
16,83,25,1,169
16,111,25,1,137
17,418,25,2,112
16,210,25,2,148
10,176,16,2,104
14,212,25,2,185
10,283,21,2,114
5,28,15,1,191
13,86,16,1,186
10,115,18,4,147
14,252,25,1,183
16,87,25,1,191
14,145,25,1,185
7,88,15,2,164
21,220,25,4,102
13,29,25,1,200
15,185,25,4,127
15,148,25,1,195
19,447,25,2,169
21,224,25,1,117
14,120,25,2,110
22,226,25,4,134
16,30,25,1,151
17,228,25,1,138
11,61,25,1,191
16,123,25,1,132
15,123,25,1,181
15,93,17,1,148
24,194,25,2,116
13,156,25,1,131
17,273,25,4,174
15,157,25,4,112
14,63,20,1,181
15,316,25,1,173
15,238,25,2,143
8,279,25,1,161
20,320,25,4,188
19,128,25,1,121
14,282,25,2,197
11,32,23,1,104
20,203,25,2,124
24,33,22,2,177
18,65,25,4,102
10,492,25,4,102
19,33,21,1,194
18,496,25,4,196
21,290,25,1,177
16,208,25,1,142
11,334,24,4,164
14,134,25,1,147
8,253,15,2,149
17,169,25,1,139
15,136,25,1,177
14,255,25,4,106
22,214,25,1,118
13,69,25,2,110
12,69,25,2,107
20,138,25,4,140
8,104,15,4,186
16,348,24,2,182
17,35,25,4,128
20,306,25,2,118
19,141,25,2,125
19,141,25,1,125
16,221,25,1,165
16,222,25,1,106
17,71,25,2,140
13,143,19,2,184
15,314,25,4,198
23,180,25,1,114
11,36,19,1,159
15,145,25,4,194
15,182,25,2,121
26,319,25,4,110
20,110,25,4,184
11,275,15,2,114
18,147,25,1,191
16,370,25,4,133
14,371,25,1,179
14,37,25,4,151
7,187,17,1,101
11,328,25,1,162
13,376,25,2,162
