p,r,w,v,T
11,128,25,2,197
14,52,23,1,146
10,196,25,1,190
20,26,24,1,160
19,83,25,2,150
8,101,25,2,147
16,203,25,4,142
9,137,24,2,179
21,138,25,1,133
9,56,17,4,155
18,123,25,1,178
16,71,23,1,145
12,14,21,1,152
20,57,25,2,154
17,145,25,2,183
10,15,25,2,172
14,221,25,4,186
18,30,25,1,116
13,15,25,2,154
18,60,25,4,151
11,133,20,1,100
14,153,25,4,187
9,231,25,4,167
19,47,25,1,197
13,78,25,2,185
11,118,25,1,193
16,79,25,1,174
18,64,25,4,171
8,81,20,2,124
21,244,25,1,156
8,16,16,4,168
15,66,25,1,140
10,104,19,2,197
14,33,25,2,147
12,147,19,2,104
25,127,25,1,172
16,171,25,1,119
13,129,25,1,123
17,151,25,4,145
17,152,21,4,109
14,110,23,1,118
11,53,25,1,138
12,53,25,1,183
15,179,25,1,161
17,54,20,1,184
18,73,25,1,199
5,160,16,1,194
19,55,24,1,160
14,162,25,1,126
14,19,25,1,111
11,187,25,1,195
22,57,25,1,134
20,19,25,1,147
6,143,15,1,192
18,96,23,1,120
18,77,23,4,177
10,58,25,4,158
12,59,25,1,130
22,295,25,4,122
18,59,25,1,150
6,80,15,2,176
12,125,25,2,166
7,60,21,4,160
22,177,23,1,109
17,81,25,2,140
12,102,25,2,138
3,103,25,1,125
20,62,25,2,166
8,130,17,1,150
17,42,25,4,167
18,316,25,2,108
11,85,17,4,150
16,43,25,2,151
11,21,25,4,196
18,135,19,1,193
8,108,15,1,178
14,44,25,1,161
20,22,21,2,197
13,110,25,2,177
17,138,25,2,108
10,67,25,1,108
16,112,25,2,196
5,112,17,4,193
14,141,25,1,173
24,114,25,1,119
15,143,25,1,181
16,92,25,1,197
20,23,25,1,144
21,232,25,1,104
11,70,25,2,166
11,94,16,4,116
15,118,25,2,134
9,47,25,1,102
14,48,25,4,147
12,179,25,1,138
15,360,25,1,106
15,362,25,4,120
18,121,25,1,141
18,152,25,1,137
9,184,25,1,151
26,123,25,4,136
20,74,22,1,138
12,248,25,4,152
12,250,25,1,158
18,188,25,2,164
14,220,25,1,137
20,158,25,1,191
24,76,25,4,169
11,26,25,1,164
30,26,25,4,157
15,226,22,1,193
11,259,25,4,161
11,228,17,1,173
13,26,21,2,176
15,394,25,2,119
11,231,25,4,133
10,166,15,4,160
18,166,25,2,195
15,107,25,4,136
23,107,25,1,120
22,81,25,2,131
24,135,25,2,148
17,54,25,1,143
5,239,25,1,196
19,137,25,1,113
12,83,18,1,122
14,415,25,1,155
15,174,25,2,109
8,139,19,1,138
16,84,25,1,172
8,28,15,2,107
18,57,25,4,196
13,426,17,4,190
15,28,21,1,128
12,286,24,1,171
13,29,18,2,157
12,216,20,1,133
17,29,25,1,179
15,58,25,1,130
20,117,25,1,182
11,59,16,1,173
14,221,19,1,175
9,222,17,1,155
18,297,25,1,135
15,298,21,2,200
15,449,25,1,125
19,120,25,4,161
19,264,25,1,189
19,303,25,2,191
16,121,17,2,184
14,152,25,1,193
13,230,15,2,122
17,461,25,2,131
22,93,25,1,176
11,93,20,2,162
13,93,15,1,181
18,234,25,1,167
14,274,25,1,152
15,63,25,1,125
15,473,25,1,123
12,475,20,1,120
6,32,25,1,182
11,128,20,1,165
17,160,25,1,121
14,161,25,1,199
12,202,25,2,140
12,243,25,1,174
13,97,25,2,180
16,204,25,4,199
23,65,25,1,178
14,493,25,2,144
19,66,25,1,116
15,207,25,4,118
14,332,25,4,145
12,333,25,4,162
18,167,25,2,103
17,210,25,4,169
23,101,25,1,173
18,507,25,2,121
20,509,25,4,120
13,255,16,4,106
18,102,22,4,190
9,34,25,1,178
26,344,25,4,170
11,69,25,4,131
17,260,25,1,168
21,174,25,1,166
8,348,25,1,102
12,70,25,4,172
12,140,25,2,163
12,264,25,2,176
14,221,25,1,101
19,35,25,1,191
8,142,25,2,134
14,312,25,1,145
11,537,25,2,187
12,269,25,1,156
17,36,23,1,108
17,72,23,2,134
11,544,25,4,139
18,146,25,1,120
16,274,25,2,165
15,275,25,4,123
14,110,25,2,120
9,553,25,1,190
20,37,25,1,147
13,232,25,2,187
11,325,25,2,126
6,37,15,2,141
12,328,25,1,108
16,150,25,4,186
15,330,25,1,133
11,189,25,4,176
16,569,25,1,149
11,76,25,2,117
11,76,25,1,159
15,191,25,1,150
18,77,25,4,150
8,577,15,1,146
12,116,25,1,144
12,116,25,1,129
