p,r,w,v,T
16,428,25,1,104
19,322,25,1,154
8,215,18,1,154
19,270,22,2,104
20,173,25,1,118
12,130,16,2,136
16,218,18,2,124
15,382,19,1,132
8,656,15,2,184
16,439,25,2,176
20,385,23,1,178
12,176,25,4,108
10,177,25,1,103
15,388,22,1,152
16,445,24,4,100
17,334,25,1,143
18,671,25,1,195
9,179,16,2,142
13,225,25,1,196
7,225,25,2,130
20,181,25,1,144
19,396,25,1,181
12,45,24,1,166
16,398,25,4,150
17,228,25,2,199
10,46,17,1,176
14,459,25,2,165
17,92,25,2,194
24,404,25,1,147
19,347,25,4,138
11,186,25,4,109
20,349,25,1,118
