p,r,w,v,T
7,98,25,4,117
15,245,25,1,137
15,66,25,1,133
8,132,17,1,168
15,290,17,1,117
11,166,17,1,117
12,500,17,1,198
19,251,25,4,194
19,67,25,1,195
14,101,23,1,146
19,296,25,2,141
8,34,16,4,129
16,511,25,2,118
6,68,25,1,179
14,300,24,1,175
8,34,25,1,168
15,69,25,1,106
9,520,21,2,139
23,261,25,1,155
16,262,25,2,130
24,35,25,1,147
23,352,25,4,192
18,265,25,1,177
9,221,19,2,147
10,71,17,1,158
21,107,25,1,137
11,72,17,2,169
18,144,25,1,124
9,144,25,2,137
20,72,25,1,175
16,181,22,2,106
13,146,25,1,133
22,73,25,2,164
15,183,25,1,105
14,37,25,1,197
28,277,25,1,201
13,231,25,2,127
15,111,25,2,110
13,326,21,1,142
6,75,15,2,112
16,187,22,1,183
14,235,25,1,103
18,283,25,1,143
13,76,25,1,187
19,114,25,1,113
23,572,25,1,179
20,382,25,1,186
10,153,25,2,141
17,240,25,1,139
11,39,17,1,113
10,116,19,2,169
18,291,25,1,145
11,78,16,2,160
15,391,25,2,154
7,392,19,2,167
12,344,25,4,145
14,158,25,1,133
9,79,18,1,136
16,248,25,4,192
11,80,25,2,190
18,250,25,1,147
15,160,25,4,148
7,161,25,1,188
14,81,17,2,107
